Node 0,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node 10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20,Node 21,Node 22,Node 23,Node 24,Node 25,Node 26,Node 27,Node 28,Node 29,Node 30,Node 31,Node 32,Node 33,Node 34,Node 35,Node 36,Node 37,Node 38,Node 39,Node 40,Node 41,Node 42,Node 43,Node 44,Node 45,Node 46,Node 47,Node 48,Node 49,Node 50,Node 51,Node 52,Node 53,Node 54,Node 55,Node 56,Node 57,Node 58,Node 59,Node 60,Node 61,Node 62,Node 63,Node 64,Node 65,Node 66,Node 67,Node 68,Node 69,Node 70,Node 71,Node 72,Node 73,Node 74,Node 75,Node 76,Node 77,Node 78,Node 79,Node 80,Node 81,Node 82,Node 83,Node 84,Node 85,Node 86,Node 87,Node 88,Node 89,Node 90,Node 91,Node 92,Node 93,Node 94,Node 95,Node 96,Node 97,Node 98,Node 99,ns since start
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317643100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332472100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352026500
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,481078200
4,3,3,3,2,1,2,2,2,3,2,4,1,1,3,2,2,3,3,4,4,2,2,3,3,4,1,3,3,3,3,2,2,2,0,2,1,4,1,4,1,2,4,3,3,3,2,2,3,3,1,2,3,2,3,4,3,3,3,4,2,2,2,4,1,3,5,4,3,3,1,3,2,3,2,2,2,2,3,3,4,2,2,2,2,2,1,3,2,2,1,3,3,3,3,3,3,2,2,4,809733200
9,4,6,10,10,8,6,6,7,6,7,9,7,10,8,9,4,10,8,8,6,8,6,5,10,6,9,7,8,6,11,7,10,8,8,9,7,8,5,7,6,8,10,6,6,9,5,9,6,10,7,8,5,7,7,8,9,5,9,6,8,8,5,6,8,5,7,6,8,5,7,6,9,9,9,7,8,7,9,6,10,8,8,7,10,8,10,7,9,5,8,7,7,5,8,7,6,5,5,8,1052271700
11,9,10,12,11,14,13,14,11,14,11,13,10,11,13,10,11,12,10,10,10,13,14,12,10,13,14,9,10,10,12,13,10,11,14,9,12,12,6,7,8,12,11,12,13,10,13,12,14,13,11,14,11,11,11,12,11,12,11,11,9,13,11,10,14,12,14,11,14,10,7,12,12,13,11,13,9,13,10,10,11,10,13,11,10,13,11,13,11,14,11,11,13,12,13,13,12,11,9,12,1310078600
18,16,16,16,15,15,16,14,14,16,13,16,16,16,16,15,16,16,16,16,16,17,15,13,15,15,16,16,16,15,17,15,16,15,15,15,16,15,14,14,15,16,15,16,16,16,16,16,14,14,14,16,17,13,16,16,15,15,16,17,15,15,16,15,15,16,15,17,16,17,16,15,15,16,15,15,15,15,16,15,15,16,15,15,17,16,16,16,16,15,15,15,15,16,16,16,15,16,15,15,1485330900
19,16,16,16,15,16,16,15,17,16,15,16,16,16,16,15,16,16,16,16,16,17,15,16,16,17,16,16,16,15,17,15,16,15,15,17,16,15,15,14,15,16,15,17,16,16,16,16,16,14,15,16,17,15,16,16,15,15,16,17,15,15,16,16,15,16,15,17,16,17,16,15,15,16,17,15,16,15,17,17,15,16,15,15,17,16,16,17,16,15,15,15,15,16,16,16,16,17,15,16,1494719500
22,25,19,23,19,18,19,21,21,19,21,20,18,16,19,20,21,19,21,20,22,20,18,19,20,20,23,21,20,21,19,20,18,18,20,21,20,23,17,21,18,18,20,19,20,21,21,22,22,19,18,19,20,22,20,23,20,21,22,19,22,22,18,20,20,18,22,21,20,22,21,19,22,17,21,21,18,19,23,21,21,18,21,21,22,23,16,20,21,19,20,23,20,18,21,22,19,22,17,20,1618543500
25,27,26,27,28,25,23,27,24,23,23,24,19,23,24,24,23,25,24,22,26,23,22,19,27,29,24,25,26,24,26,25,25,25,24,24,25,27,22,26,25,24,26,22,23,26,25,22,26,22,24,24,25,24,26,26,27,21,29,19,25,27,25,28,23,24,26,26,27,28,26,25,28,23,21,25,25,21,26,24,26,23,22,25,26,27,26,27,25,23,24,25,21,24,27,26,24,27,24,24,1682811400
27,30,29,30,30,28,26,31,29,25,29,28,28,27,26,26,27,28,28,27,28,26,26,28,28,29,28,29,29,27,30,30,28,29,29,30,29,28,27,30,29,26,28,26,27,29,29,25,29,25,27,30,27,30,29,31,30,30,30,30,30,29,28,29,27,29,28,27,31,31,28,27,29,27,29,28,29,26,29,26,29,27,27,30,30,29,28,29,28,28,28,29,29,27,29,28,28,29,28,30,1772124200
34,31,32,30,34,33,30,35,33,27,32,33,33,32,33,30,31,31,32,33,33,32,33,32,32,31,29,33,33,33,33,34,28,33,34,31,34,33,28,33,32,34,34,31,32,33,32,31,33,26,31,33,32,33,33,34,30,33,31,34,31,33,30,29,32,32,32,31,32,33,30,31,33,33,32,32,32,32,33,33,32,33,33,32,35,32,32,33,33,33,33,32,32,33,29,32,28,33,28,32,1870916500
37,34,35,36,36,35,35,37,37,34,36,36,35,36,34,34,34,35,34,36,37,35,35,37,34,36,36,36,35,36,36,37,35,36,37,34,37,37,34,35,35,35,37,32,36,35,36,36,37,36,35,36,36,35,37,34,37,34,36,36,34,36,34,36,37,35,35,37,35,35,35,35,37,34,36,36,34,37,36,34,36,35,37,37,37,37,37,34,37,37,37,36,36,36,35,34,35,37,34,34,2046627700
