Peer ID,Neighbor ID,Network Delay (ns),Packet Loss (%),Weight
0,14,100000000,0,10104
0,191,100000000,0,10104
0,166,100000000,0,10104
0,141,100000000,0,10104
0,33,100000000,0,10104
0,108,100000000,0,10104
0,96,100000000,0,10104
1,142,100000000,0,5745
1,152,100000000,0,5745
1,113,100000000,0,5745
1,130,100000000,0,5745
1,169,100000000,0,5745
1,122,100000000,0,5745
1,141,100000000,0,5745
2,161,100000000,0,4154
2,14,100000000,0,4154
2,35,100000000,0,4154
2,197,100000000,0,4154
2,138,100000000,0,4154
2,156,100000000,0,4154
2,8,100000000,0,4154
3,78,100000000,0,3300
3,24,100000000,0,3300
3,35,100000000,0,3300
3,172,100000000,0,3300
3,102,100000000,0,3300
3,177,100000000,0,3300
3,4,100000000,0,3300
3,110,100000000,0,3300
3,171,100000000,0,3300
4,91,100000000,0,2760
4,41,100000000,0,2760
4,138,100000000,0,2760
4,186,100000000,0,2760
4,87,100000000,0,2760
4,152,100000000,0,2760
4,182,100000000,0,2760
4,3,100000000,0,2760
4,195,100000000,0,2760
5,34,100000000,0,2385
5,134,100000000,0,2385
5,100,100000000,0,2385
5,156,100000000,0,2385
5,76,100000000,0,2385
5,70,100000000,0,2385
5,112,100000000,0,2385
5,124,100000000,0,2385
6,20,100000000,0,2109
6,54,100000000,0,2109
6,15,100000000,0,2109
6,97,100000000,0,2109
6,56,100000000,0,2109
7,147,100000000,0,1895
7,88,100000000,0,1895
7,103,100000000,0,1895
7,38,100000000,0,1895
7,165,100000000,0,1895
7,31,100000000,0,1895
7,39,100000000,0,1895
7,13,100000000,0,1895
7,108,100000000,0,1895
7,113,100000000,0,1895
7,143,100000000,0,1895
7,60,100000000,0,1895
8,164,100000000,0,1724
8,90,100000000,0,1724
8,49,100000000,0,1724
8,2,100000000,0,1724
8,36,100000000,0,1724
8,45,100000000,0,1724
8,106,100000000,0,1724
8,87,100000000,0,1724
9,82,100000000,0,1585
9,18,100000000,0,1585
9,57,100000000,0,1585
9,156,100000000,0,1585
9,195,100000000,0,1585
9,170,100000000,0,1585
10,98,100000000,0,1469
10,64,100000000,0,1469
10,189,100000000,0,1469
10,173,100000000,0,1469
10,176,100000000,0,1469
10,15,100000000,0,1469
11,171,100000000,0,1370
11,165,100000000,0,1370
11,23,100000000,0,1370
11,26,100000000,0,1370
11,58,100000000,0,1370
11,194,100000000,0,1370
11,179,100000000,0,1370
11,149,100000000,0,1370
11,41,100000000,0,1370
11,97,100000000,0,1370
11,95,100000000,0,1370
11,118,100000000,0,1370
12,150,100000000,0,1285
12,110,100000000,0,1285
12,197,100000000,0,1285
12,181,100000000,0,1285
