Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685801784,798412600,0,1,27,1985414900
3,1685801784,717550900,1,2,29,2045091800
5,1685801784,788578300,3,3,32,2145616900
13,1685801784,552292100,5,4,35,2158432300
19,1685801785,320813200,13,5,36,2158491700
27,1685801785,265627400,19,6,41,2250958300
2,1685801784,1098053700,0,7,48,2364864000
29,1685801785,342048300,27,8,49,2387063900
32,1685801785,509930300,29,9,58,2655568100
35,1685801785,497356500,32,10,59,2655679300
36,1685801785,530190100,35,11,64,2688633900
41,1685801785,448390400,36,12,67,2699266800
14,1685801784,1114609600,2,13,68,2722091600
21,1685801785,1164382100,14,14,77,3069089700
22,1685801785,1164388800,21,15,77,3069249400
49,1685801785,682352600,41,16,78,3069405500
4,1685801784,1785866600,0,17,85,3125756700
6,1685801784,1757965100,4,18,85,3148599600
9,1685801784,1623239000,6,19,85,3148844500
11,1685801784,1560278600,9,20,85,3148913900
58,1685801785,493556400,49,21,86,3149018400
50,1685801785,914586900,11,22,97,3362272300
59,1685801785,706785900,58,23,98,3362378400
64,1685801785,673907900,59,24,99,3362465000
10,1685801784,1822030800,1,25,99,3362647800
67,1685801785,2708302400,64,26,188,5407492500
23,1685801785,3458881600,22,27,188,5407905500
51,1685801785,2928845100,50,28,188,5408348800
17,1685801784,3717694900,5,29,188,5408852300
24,1685801785,3444161600,17,30,188,5408916600
52,1685801785,2913297600,51,31,188,5409236200
78,1685801786,2340167800,67,32,189,5409566900
54,1685801785,2846636700,52,33,189,5409608300
62,1685801785,2726986300,54,34,189,5409760200
86,1685801786,2261249500,78,35,190,5410180300
15,1685801784,3802809100,10,36,190,5410323700
16,1685801784,3720387900,15,37,190,5410600200
26,1685801785,3425790500,16,38,190,5410666500
65,1685801785,2722192300,26,39,190,5410835500
98,1685801786,2059623900,86,40,191,5421922400
38,1685801785,3217272400,23,41,191,5422472300
46,1685801785,3102126300,38,42,191,5422593300
56,1685801785,2797553700,46,43,191,5422656500
18,1685801784,3636984900,2,44,191,5422739300
53,1685801785,2910384700,18,45,191,5422817400
8,1685801784,3946200200,2,46,191,5422892700
57,1685801785,2797722500,56,47,191,5422906700
85,1685801786,2304312000,57,48,191,5423025500
143,1685801787,1136241300,85,49,191,5423104200
40,1685801785,3178892300,24,50,191,5423558500
99,1685801786,2061257800,98,51,192,5423652000
70,1685801785,3506474000,65,52,255,6256415300
167,1685801787,1630154200,99,53,256,6257327600
189,1685801788,847936500,167,54,257,6257443300
190,1685801788,847420100,189,55,258,6257536900
191,1685801788,846451800,190,56,259,6257612800
192,1685801788,834111900,191,57,260,6257695000
256,1685801789,1327200,192,58,261,6257771900
82,1685801786,3140788400,53,59,261,6258433800
7,1685801784,4848681200,0,60,261,6258608400
75,1685801786,3288126000,62,61,261,6259049500
83,1685801786,3140951000,82,62,261,6259223900
257,1685801789,2218700,256,63,262,6259594600
258,1685801789,2267100,257,64,263,6259737300
259,1685801789,2318700,258,65,264,6259877800
43,1685801785,4001752800,7,66,264,6260125700
47,1685801785,3920003600,43,67,264,6260208400
63,1685801785,3572725000,8,68,264,6260422500
84,1685801786,3176495600,83,69,267,6294820500
73,1685801786,3426475900,40,70,267,6294924200
88,1685801786,3077973100,70,71,267,6294943100
106,1685801786,2890143500,88,72,267,6295081100
260,1685801789,104664400,259,73,278,6362303900
261,1685801789,281567300,260,74,289,6539288800
108,1685801786,6878812200,106,75,523,10320222200
262,1685801789,4061079300,261,76,524,10320603800
263,1685801789,4094528500,262,77,525,10354179600
264,1685801789,4094586300,263,78,526,10354359900
278,1685801789,3992240600,264,79,527,10354532400
289,1685801789,3815454100,278,80,528,10354664700
146,1685801787,6056602700,143,81,528,10355453000
87,1685801786,7140912700,63,82,528,10356147900
12,1685801784,8751134000,1,83,528,10356974700
44,1685801785,8094121300,12,84,528,10357077600
94,1685801786,7042052700,44,85,528,10357101700
97,1685801786,7030166800,94,86,528,10357276500
147,1685801787,6058523000,146,87,528,10357503800
20,1685801785,8493146600,5,88,528,10358195800
524,1685801793,240421300,289,89,534,10560913300
525,1685801793,3436735100,524,90,799,13757420500
526,1685801793,3403380300,525,91,800,13757649800
117,1685801786,10158480000,87,92,800,13758313800
195,1685801788,8264615800,117,93,800,13758916000
76,1685801786,10741813000,49,94,800,13759599800
170,1685801787,9086060300,99,95,800,13759719800
25,1685801785,11789429500,20,96,800,13759771500
34,1685801785,11606596000,24,97,800,13760217200
93,1685801786,10450680900,63,98,800,13760641100
148,1685801787,9461290800,147,99,800,13760738400
153,1685801787,9431168900,148,100,800,13760961400
154,1685801787,9431163900,153,101,800,13761156900
111,1685801786,10210985700,75,102,800,13761869100
527,1685801793,3407554300,526,103,801,13762005800
528,1685801793,3407594500,527,104,802,13762177300
171,1685801787,9079170000,170,105,802,13762287500
72,1685801786,10939882000,49,106,802,13762478400
534,1685801793,3228642800,528,107,804,13789425700
270,1685801789,7462141800,25,108,804,13789551100
271,1685801789,7458276300,270,109,804,13789852600
273,1685801789,7453658900,271,110,804,13789954200
276,1685801789,7439795500,273,111,804,13790056600
757,1685801796,806972100,534,112,805,13790212500
800,1685801796,32886500,757,113,806,13790440300
801,1685801796,28811100,800,114,807,13790724800
181,1685801788,8799559000,154,115,807,13792570600
282,1685801789,7390147900,181,116,807,13792696500
283,1685801789,7388693500,282,117,807,13792819700
294,1685801789,7196823600,283,118,807,13793012900
337,1685801791,5658854600,294,119,807,13793201300
802,1685801796,31283100,801,120,808,13793376300
95,1685801786,10468425400,47,121,808,13793806900
96,1685801786,10468486800,95,122,808,13793900100
107,1685801786,10358683300,96,123,808,13793995600
112,1685801786,10235290600,107,124,808,13794094100
28,1685801785,11795849200,5,125,808,13794504300
105,1685801786,10391723200,28,126,808,13794712600
113,1685801786,10227981200,105,127,808,13794881100
71,1685801786,19253680400,36,128,1280,22063978400
30,1685801785,19960340000,13,129,1280,22064275200
127,1685801786,18299695900,72,130,1280,22065198400
803,1685801796,8302665900,802,131,1281,22065390800
805,1685801796,8275708500,803,132,1282,22065834200
806,1685801796,8275616000,805,133,1283,22065949100
807,1685801796,8275775400,806,134,1284,22066405900
808,1685801796,8273352400,807,135,1285,22066711700
1281,1685801805,2542600,808,136,1286,22067819200
1282,1685801805,2360100,1281,137,1287,22068068700
1283,1685801805,2321100,1282,138,1288,22068252200
183,1685801788,16950079600,171,139,1288,22068667800
1284,1685801805,2621900,1283,140,1289,22068842600
1285,1685801805,2498500,1284,141,1290,22069094300
89,1685801786,18849210900,73,142,1290,22069294200
90,1685801786,18849272500,89,143,1290,22069435100
131,1685801787,18214729700,90,144,1290,22069762700
218,1685801788,16302946600,49,145,1290,22069986300
132,1685801787,18213123000,131,146,1290,22070299400
197,1685801788,16528905900,76,147,1290,22070635700
1286,1685801805,3379900,1285,148,1291,22071089900
1287,1685801805,3518200,1286,149,1292,22071452800
1288,1685801805,3478700,1287,150,1293,22071671800
118,1685801786,18450489700,111,151,1293,22072026100
119,1685801786,18450566300,118,152,1293,22072153300
138,1685801787,17903301700,132,153,1293,22072922800
109,1685801786,18640773900,108,154,1293,22082286000
134,1685801787,18021416800,109,155,1293,22082333300
161,1685801787,17521178300,134,156,1293,22082613600
162,1685801787,17521312900,161,157,1293,22082935200
182,1685801788,17078582300,162,158,1293,22083289600
430,1685801792,12856850600,182,159,1293,22083704500
431,1685801792,12856876300,430,160,1293,22083837800
33,1685801785,19937525000,5,161,1293,22083954400
125,1685801786,18406348800,34,162,1293,22084093500
207,1685801788,16442870500,33,163,1293,22084595700
61,1685801785,19402954600,30,164,1293,22085191400
174,1685801787,17344415000,119,165,1293,22085402400
196,1685801788,16580117100,174,166,1293,22085530000
253,1685801789,15858947900,196,167,1293,22085791000
376,1685801791,13446240000,253,168,1293,22085912300
403,1685801792,13163245900,376,169,1293,22086048900
1289,1685801805,50394700,1288,170,1295,22119122700
104,1685801786,18720191800,61,171,1295,22119627400
176,1685801788,17226562100,117,172,1295,22120961500
1290,1685801805,52265000,1289,173,1296,22121207400
1291,1685801805,50564500,1290,174,1297,22121529400
1292,1685801805,50648300,1291,175,1298,22121989400
1293,1685801805,50834900,1292,176,1299,22122402500
1295,1685801805,5305200,1293,177,1300,22124410800
1296,1685801805,3706400,1295,178,1301,22124767500
1297,1685801805,1506873300,1296,179,1393,23628271700
1298,1685801805,1595290000,1297,180,1408,23717127200
1299,1685801805,1595123400,1298,181,1409,23717354700
169,1685801787,19054380500,127,182,1409,23717974600
241,1685801789,17658312000,195,183,1409,23718189200
247,1685801789,17622923700,169,184,1409,23718264300
159,1685801787,19255220500,97,185,1409,23718582100
242,1685801789,17658833400,241,186,1409,23718827300
198,1685801788,18835792500,197,187,1455,24377681000
156,1685801787,20045889500,104,188,1455,24378222200
404,1685801792,15455583300,403,189,1455,24378574700
405,1685801792,15455333700,404,190,1455,24378706000
39,1685801785,22145026800,13,191,1455,24378829800
406,1685801792,15455511600,405,192,1455,24378988500
407,1685801792,15454150900,406,193,1455,24379080700
408,1685801792,15453722200,407,194,1455,24379381200
562,1685801794,13351329900,408,195,1455,24379581600
250,1685801789,18218608800,183,196,1455,24379715500
1300,1685801805,4622346300,1299,197,1593,26746177700
1301,1685801805,4621797100,1300,198,1594,26746535900
563,1685801794,15718268500,562,199,1594,26746696600
564,1685801794,15714769000,563,200,1594,26746799500
199,1685801788,21202711600,198,201,1594,26747012900
48,1685801785,24382884700,11,202,1595,26747345000
