Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685801707,544223400,0,1,20,787870700
2,1685801707,536226300,1,2,20,787914200
3,1685801707,580501900,2,3,25,859640500
14,1685801707,198286900,3,4,26,868561800
16,1685801707,239840200,14,5,29,916556600
20,1685801707,128891800,16,6,30,916649800
21,1685801707,165986300,20,7,36,953910700
25,1685801707,329389500,21,8,43,1188962400
26,1685801707,767519500,25,9,58,1636010900
29,1685801707,719652700,26,10,59,1636151600
5,1685801707,1250868400,0,11,59,1636396700
4,1685801707,2255538600,0,12,93,2575020700
6,1685801707,2424026100,4,13,119,2831134800
30,1685801707,1914666900,29,14,120,2831232700
36,1685801707,1877654000,30,15,121,2831319400
43,1685801708,1642482000,36,16,122,2831400200
8,1685801707,2329851400,5,17,123,2831614700
58,1685801708,1196132300,43,18,124,2831987000
59,1685801708,1196004000,58,19,125,2832041800
18,1685801707,2056910500,6,20,125,2832390100
120,1685801709,1416700,59,21,126,2832601500
121,1685801709,1407500,120,22,127,2832658800
122,1685801709,1372500,121,23,128,2832714000
124,1685801709,48317400,122,24,132,2880265500
11,1685801707,2411535600,3,25,142,2977644900
13,1685801707,2324608500,8,26,142,2977701300
32,1685801707,2058294700,13,27,142,2977869500
12,1685801707,2358615900,3,28,142,2977993500
125,1685801709,749897400,124,29,193,3581899500
126,1685801709,750120000,125,30,194,3582678700
127,1685801709,750157000,126,31,195,3582774000
9,1685801707,3205711000,0,32,208,3712608400
10,1685801707,3220277000,9,33,208,3739891600
128,1685801709,907354600,127,34,209,3740028900
17,1685801707,3016228400,3,35,209,3740733100
34,1685801707,2810006600,17,36,209,3740797100
51,1685801708,2376692600,34,37,209,3740947000
132,1685801709,860916800,128,38,210,3741092600
159,1685801710,607054300,132,39,212,3741176700
49,1685801708,2451411400,11,40,212,3741303700
27,1685801707,2848334800,13,41,212,3741427000
35,1685801707,2790501100,18,42,212,3741705500
44,1685801708,2523805900,11,43,212,3741939900
194,1685801710,1552953200,159,44,274,5135589200
195,1685801710,2803451800,194,45,359,6386170300
38,1685801708,5295737300,32,46,359,6386331100
209,1685801710,2657034100,195,47,360,6397010200
39,1685801708,5272153600,35,48,360,6397309600
22,1685801707,5573920500,10,49,360,6397797000
37,1685801707,5427779800,18,50,360,6398107200
15,1685801707,5725757200,5,51,360,6398230800
24,1685801707,5558040800,15,52,360,6398310500
28,1685801707,5502949400,24,53,360,6398383900
31,1685801707,5478974400,28,54,360,6398449000
50,1685801708,5105865600,31,55,360,6398536600
68,1685801708,4423831800,22,56,360,6398915200
87,1685801709,4001468500,68,57,360,6399069400
7,1685801707,5951655500,0,58,360,6399233800
48,1685801708,5109648400,7,59,360,6399374400
47,1685801708,5133355300,39,60,360,6399707300
52,1685801708,5035356300,51,61,360,6399801500
