UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,139238100
1,0,0,0,2,0,0,0,2,264450800
1,0,0,0,2,0,0,0,2,326182100
1,0,0,0,3,0,0,0,7,404454300
1,0,0,0,5,0,0,0,12,470728600
3,0,0,0,10,0,0,0,19,575584300
4,0,0,0,12,0,0,0,24,670215700
6,0,0,0,15,0,0,0,26,769707500
10,0,0,0,23,0,0,0,34,870305600
11,0,0,0,27,0,0,0,40,969561400
12,0,0,0,30,0,0,0,50,1077229700
17,0,0,0,41,0,0,0,61,1177215800
18,0,0,0,48,0,0,0,76,1300806400
18,0,0,0,57,0,0,0,91,1487153800
20,0,0,0,66,0,0,0,95,1541656000
23,0,0,0,82,0,0,0,106,1648603600
23,0,0,0,84,0,0,0,106,1682329200
23,0,0,0,84,0,0,0,108,1782516500
23,0,0,0,85,0,0,0,108,2016722700
26,0,0,0,104,0,0,0,135,2056489600
26,0,0,0,104,0,0,0,135,2086281100
30,0,0,0,122,0,0,0,155,2173790100
30,0,0,0,123,0,0,0,155,2303058700
30,0,0,0,123,0,0,0,155,2370671300
40,0,0,0,146,0,0,0,196,2489682600
40,0,0,0,147,0,0,0,206,2602273300
41,0,0,0,152,0,0,0,213,2755518900
50,0,0,0,197,0,0,0,245,3042931500
50,0,0,0,198,0,0,0,251,3227717800
50,0,0,0,199,0,0,0,260,3287774900
50,0,0,0,199,0,0,0,260,3518129000
50,0,0,0,199,0,0,0,260,3733736400
50,0,0,0,199,0,0,0,260,3884500200
50,0,0,0,199,0,0,0,260,3957064500
50,0,0,0,199,0,0,0,260,4005092000
50,0,0,0,199,0,0,0,260,4098081300
50,0,0,0,199,0,0,0,260,4200433100
57,0,0,0,245,0,0,0,348,4321157300
64,0,0,0,301,0,0,0,373,4575015300
64,0,0,0,301,0,0,0,373,4601063800
75,0,0,0,344,0,0,0,393,4917803800
75,0,0,0,345,0,0,0,394,4932009400
75,0,0,0,345,0,0,0,394,5162114900
76,0,0,0,347,0,0,0,411,5164298400
80,0,0,0,370,0,0,0,414,5215442700
80,0,0,0,370,0,0,0,414,5342502500
83,0,0,0,382,0,0,0,454,5674919900
83,0,0,0,382,0,0,0,454,5746341400
83,0,0,0,382,0,0,0,454,6140904100
83,0,0,0,382,0,0,0,454,6189989600
83,0,0,0,382,0,0,0,454,6328388900
88,0,0,0,438,0,0,0,532,6563768300
89,0,0,0,464,0,0,0,581,6918012300
89,0,0,0,464,0,0,0,581,7012239600
89,0,0,0,492,0,0,0,602,7162684200
89,0,0,0,495,0,0,0,609,7460932700
89,0,0,0,495,0,0,0,615,7478297900
89,0,0,0,495,0,0,0,615,7619511000
89,0,0,0,495,0,0,0,615,8145670700
89,0,0,0,495,0,0,0,615,8148142800
89,0,0,0,495,0,0,0,615,8278111600
89,0,0,0,495,0,0,0,615,8333788600
90,0,0,0,536,0,0,0,692,8390386300
93,0,0,0,575,0,0,0,710,8478464500
93,0,0,0,576,0,0,0,711,8620222400
94,0,0,0,600,0,0,0,763,8948490700
95,0,0,0,714,0,0,0,881,9839654500
95,0,0,0,714,0,0,0,886,9936535700
95,0,0,0,714,0,0,0,886,10019334900
95,0,0,0,714,0,0,0,886,10089413000
95,0,0,0,714,0,0,0,886,10192755500
95,0,0,0,848,0,0,0,941,10394096600
95,0,0,0,858,0,0,0,949,10553363900
95,0,0,0,859,0,0,0,949,10606803000
95,0,0,0,866,0,0,0,957,10703390500
95,0,0,0,867,0,0,0,957,10789396600
95,0,0,0,867,0,0,0,957,10951064300
95,0,0,0,867,0,0,0,957,11085999100
95,0,0,0,867,0,0,0,957,11205812900
95,0,0,0,867,0,0,0,957,11472265200
97,0,0,0,972,0,0,0,1113,12420165300
97,0,0,0,983,0,0,0,1139,12720878700
97,0,0,0,983,0,0,0,1148,12788366300
97,0,0,0,983,0,0,0,1148,12888836000
97,0,0,0,983,0,0,0,1148,12981059200
97,0,0,0,983,0,0,0,1148,13034789000
97,0,0,0,983,0,0,0,1148,13096549200
97,0,0,0,983,0,0,0,1148,13275177800
98,0,0,0,1185,0,0,0,1325,15213715900
98,0,0,0,1237,0,0,0,1354,15467512900
98,0,0,0,1237,0,0,0,1354,15477981100
98,0,0,0,1237,0,0,0,1354,15858032100
98,0,0,0,1237,0,0,0,1354,16000581000
98,0,0,0,1237,0,0,0,1354,16080551800
98,0,0,0,1263,0,0,0,1410,16236713800
98,0,0,0,1263,0,0,0,1410,16467272100
98,0,0,0,1274,0,0,0,1454,16664277500
98,0,0,0,1274,0,0,0,1454,16702758400
98,0,0,0,1275,0,0,0,1466,17034156100
98,0,0,0,1278,0,0,0,1479,17113092100
98,0,0,0,1279,0,0,0,1481,17227299800
98,0,0,0,1290,0,0,0,1507,17616549900
98,0,0,0,1290,0,0,0,1507,17805676200
98,0,0,0,1290,0,0,0,1507,17824239700
98,0,0,0,1302,0,0,0,1563,18222188300
98,0,0,0,1302,0,0,0,1563,18346037600
98,0,0,0,1302,0,0,0,1563,18449471500
98,0,0,0,1303,0,0,0,1563,18568359400
98,0,0,0,1303,0,0,0,1580,18582289000
99,0,0,0,1362,0,0,0,1657,20523937700
99,0,0,0,1484,0,0,0,1789,20764924200
99,0,0,0,1536,0,0,0,1820,21069862700
100,0,0,0,1582,0,0,0,1859,21538330200
100,0,0,0,1675,0,0,0,1908,22067871000
100,0,0,0,1692,0,0,0,1930,22683654400
100,0,0,0,1693,0,0,0,1939,22839595900
100,0,0,0,1693,0,0,0,1939,22858870800
100,0,0,0,1693,0,0,0,1939,22907868800
100,0,0,0,1694,0,0,0,1943,23019132600
100,0,0,0,1820,0,0,0,1974,23115221300
100,0,0,0,1821,0,0,0,1975,23268930700
100,0,0,0,1821,0,0,0,1975,23374554600
100,0,0,0,1859,0,0,0,2031,24485864300
100,0,0,0,1978,0,0,0,2146,25442046100
100,0,0,0,1978,0,0,0,2146,25455262300
100,0,0,0,2018,0,0,0,2191,25922646800
100,0,0,0,2019,0,0,0,2195,26186698000
100,0,0,0,2139,0,0,0,2329,27643783100
100,0,0,0,2139,0,0,0,2329,27672936300
100,0,0,0,2140,0,0,0,2329,27723757800
100,0,0,0,2140,0,0,0,2351,27905738100
100,0,0,0,2210,0,0,0,2375,28242503900
100,0,0,0,2221,0,0,0,2387,28334420600
100,0,0,0,2249,0,0,0,2418,28942465800
100,0,0,0,2250,0,0,0,2418,29013230000
100,0,0,0,2263,0,0,0,2462,29332801700
100,0,0,0,2264,0,0,0,2482,29376922500
100,0,0,0,2302,0,0,0,2501,29745434100
100,0,0,0,2303,0,0,0,2501,29756922900
100,0,0,0,2303,0,0,0,2501,29871439400
100,0,0,0,2303,0,0,0,2501,29893096900
100,0,0,0,2304,0,0,0,2514,30103694400
100,0,0,0,2436,0,0,0,2581,30895744500
100,0,0,0,2470,0,0,0,2616,31408221900
100,0,0,0,2470,0,0,0,2616,31420190900
100,0,0,0,2470,0,0,0,2616,32126095300
100,0,0,0,2472,0,0,0,2668,32194434600
100,0,0,0,2472,0,0,0,2668,32341308200
100,0,0,0,2473,0,0,0,2672,32484462000
100,0,0,0,2510,0,0,0,2716,32568298100
100,0,0,0,2510,0,0,0,2716,32579665600
100,0,0,0,2510,0,0,0,2716,32739255600
100,0,0,0,2510,0,0,0,2716,32891855700
100,0,0,0,2510,0,0,0,2716,32937226500
100,0,0,0,2510,0,0,0,2716,32987693600
100,0,0,0,2510,0,0,0,2717,33084578400
100,0,0,0,2517,0,0,0,2747,33227521600
100,0,0,0,2542,0,0,0,2769,33620979300
100,0,0,0,2543,0,0,0,2769,33983534600
100,0,0,0,2543,0,0,0,2775,34050760200
100,0,0,0,2544,0,0,0,2785,34140101500
100,0,0,0,2681,0,0,0,2876,34974182900
100,0,0,0,2701,0,0,0,2898,35307160900
100,0,0,0,2761,0,0,0,2930,36113444800
100,0,0,0,2799,0,0,0,2998,37407033100
100,0,0,0,2800,0,0,0,3023,38192458800
100,0,0,0,2800,0,0,0,3023,38502134800
100,0,0,0,2804,0,0,0,3030,38642865700
100,0,0,0,2804,0,0,0,3030,38733478100
100,0,0,0,2804,0,0,0,3030,38951738200
100,0,0,0,2804,0,0,0,3030,39061172600
100,0,0,0,2804,0,0,0,3030,39114181600
100,0,0,0,2804,0,0,0,3030,39618213600
100,0,0,0,2804,0,0,0,3030,39984895000
100,0,0,0,2804,0,0,0,3030,40085610200
100,0,0,0,2860,0,0,0,3139,40376348700
100,0,0,0,2867,0,0,0,3154,41448834000
100,0,0,0,2910,0,0,0,3307,42433199500
100,0,0,0,2914,0,0,0,3365,42867478800
100,0,0,0,2914,0,0,0,3365,42876436800
100,0,0,0,2914,0,0,0,3365,42919877700
100,0,0,0,2964,0,0,0,3480,43718613100
100,0,0,0,2964,0,0,0,3480,43843307000
100,0,0,0,2964,0,0,0,3480,43974778600
100,0,0,0,2965,0,0,0,3480,44081775900
100,0,0,0,2965,0,0,0,3480,44175814300
100,0,0,0,2975,0,0,0,3508,44339268200
100,0,0,0,2975,0,0,0,3508,44388177100
100,0,0,0,2975,0,0,0,3508,44477431900
100,0,0,0,2975,0,0,0,3508,44571246800
100,0,0,0,2975,0,0,0,3508,44677490800
100,0,0,0,2975,0,0,0,3508,45056911800
100,0,0,0,3026,0,0,0,3625,46170859100
100,0,0,0,3034,0,0,0,3627,46361615500
100,0,0,0,3034,0,0,0,3627,46725521700
100,0,0,0,3069,0,0,0,3669,46854138100
100,0,0,0,3069,0,0,0,3669,46946472100
100,0,0,0,3069,0,0,0,3669,47037656200
100,0,0,0,3069,0,0,0,3669,47219166100
100,0,0,0,3069,0,0,0,3671,48303211400
100,0,0,0,3070,0,0,0,3671,48424490200
100,0,0,0,3070,0,0,0,3671,48501101700
100,0,0,0,3131,0,0,0,3876,50110078100
100,0,0,0,3131,0,0,0,3876,50288209600
100,0,0,0,3131,0,0,0,3876,50290738000
100,0,0,0,3175,0,0,0,3926,51051780400
100,0,0,0,3185,0,0,0,3962,51397191600
100,0,0,0,3185,0,0,0,3962,51743054600
100,0,0,0,3234,0,0,0,4037,52469408300
100,0,0,0,3234,0,0,0,4037,53029681500
100,0,0,0,3236,0,0,0,4067,53122091500
100,0,0,0,3236,0,0,0,4067,53236572700
100,0,0,0,3236,0,0,0,4067,53353519200
100,0,0,0,3236,0,0,0,4067,53375240100
100,0,0,0,3236,0,0,0,4067,53639568700
100,0,0,0,3236,0,0,0,4067,53777298000
100,0,0,0,3237,0,0,0,4107,53924826000
100,0,0,0,3237,0,0,0,4107,54008653500
100,0,0,0,3280,0,0,0,4138,54137027900
100,0,0,0,3280,0,0,0,4138,54264881100
100,0,0,0,3280,0,0,0,4138,54289101300
100,0,0,0,3280,0,0,0,4138,54399997400
100,0,0,0,3281,0,0,0,4144,54568197700
100,0,0,0,3301,0,0,0,4187,54924769400
100,0,0,0,3301,0,0,0,4187,56098236400
100,0,0,0,3302,0,0,0,4247,56118084300
100,0,0,0,3303,0,0,0,4247,56182178500
100,0,0,0,3303,0,0,0,4247,56506874400
100,0,0,0,3304,0,0,0,4247,56539285500
100,0,0,0,3304,0,0,0,4284,56621683300
100,0,0,0,3304,0,0,0,4284,56697972600
100,0,0,0,3372,0,0,0,4300,56769568000
100,0,0,0,3376,0,0,0,4305,56893534800
100,0,0,0,3377,0,0,0,4305,57459316400
100,0,0,0,3377,0,0,0,4305,57562807400
100,0,0,0,3377,0,0,0,4305,57638491800
100,0,0,0,3504,0,0,0,4433,58853754100
100,0,0,0,3505,0,0,0,4433,58893658800
100,0,0,0,3527,0,0,0,4459,59420673600
100,0,0,0,3560,0,0,0,4491,60041915900
100,0,0,0,3603,0,0,0,4562,60592682100
