Number of Requested Messages,ns since start
0,182225500
0,321879000
0,327796000
0,410359300
0,479725000
0,579722700
0,672610900
0,772500800
0,872802000
0,974260400
0,1083230900
0,1182884000
0,1424566400
0,1524073200
0,1617062700
0,1668391000
0,1739870000
0,1868659000
0,2038131600
0,2080737300
0,2088969900
0,2193555000
0,2305154600
0,2445654800
0,2496868800
0,2604775500
0,3003550700
0,3099912800
0,3266480400
0,3393273200
0,3523170900
0,3790065700
0,3927778400
0,3964214400
0,4017129700
0,4163911500
0,4203694000
0,4402004500
0,4578027600
0,4735917200
0,4920110100
0,5058251100
0,5163417300
0,5214483200
0,5220680900
0,5557218000
0,5706660600
0,5949033500
0,6172898300
0,6248471600
0,6339319400
0,6897982200
0,6943807100
0,7076660700
0,7460152400
0,7477399100
0,7512051300
0,7623030300
0,8147110000
0,8150771500
0,8332242600
0,8337443200
0,8392413000
0,8534663600
0,8706837100
0,8949488100
0,9933856000
0,10013473000
0,10021926100
0,10147758900
0,10282086400
0,10520755300
0,10557075800
0,10608584600
0,10727701700
0,10792029900
0,11084925500
0,11204973300
0,11446015400
0,11670272600
0,12421216500
0,12728103100
0,12791690200
0,12959888000
0,13022216000
0,13035987200
0,13265474000
0,15192471400
0,15220346600
0,15475205700
0,15846346100
0,15999624200
0,16004066200
0,16223861000
0,16359556100
0,16468288800
0,16673162600
0,16733868000
0,17096659600
0,17125889900
0,17608793600
0,17626066700
0,17822344300
0,18210353100
0,18233065700
0,18355522400
0,18463303600
0,18577751700
0,18585234900
0,20606386300
0,20766333600
0,21079209700
0,21541523200
0,22070374700
0,22694264600
0,22844035400
0,22894200400
0,22970970700
0,23026071100
0,23253564900
0,23363175200
0,23917320800
0,24495932300
0,25443557600
0,25868884600
0,26101735200
0,26444623200
0,27661383300
0,27678486300
0,27726339600
0,28056251200
0,28297340400
0,28477905400
0,28948115100
0,29021090100
0,29350947000
0,29442138800
0,29749955400
0,29843840600
0,29875903300
0,29949791700
0,30112451500
0,30902016200
0,31412430400
0,32122592600
0,32191001300
0,32211419800
0,32402923600
0,32554189700
0,32570331200
0,32608236100
0,32743099600
0,32910496600
0,32945042800
0,33067420600
0,33152697200
0,33607286600
0,33938139800
0,34021726300
0,34096944400
0,34143057800
0,35046732200
0,35325074200
0,37393552700
0,38188573800
0,38193784800
0,38641876300
0,38679329900
0,38834447300
0,39060115700
0,39063325000
0,39174852400
0,39983960500
0,40014997600
0,40374446500
0,40552865200
0,42422323100
0,42775396000
0,42870442900
0,42915631700
0,42963105100
0,43723816600
0,43972690200
0,44035192500
0,44163408600
0,44335634900
0,44355123100
0,44389155100
0,44481575000
0,44580364800
0,44744610000
0,46152033100
0,46208197000
0,46364737300
0,46832894800
0,46942989100
0,47034222500
0,47040931900
0,47847921700
0,48416387800
0,48440724700
0,48513146600
0,50232033300
0,50289677200
0,50293183400
0,51395964700
0,51400129200
0,51877042900
0,52873409400
0,53118898500
0,53125923400
0,53301640900
0,53359876900
0,53468455100
0,53775855300
0,53807272600
0,53954076700
0,54016477100
0,54138119700
0,54271511600
0,54304288200
0,54438168100
0,54782210400
0,54936210000
0,56110273500
0,56159311100
0,56208036100
0,56529447300
0,56545179800
0,56629745100
0,56729778400
0,56892490400
0,56906115900
0,57498060800
0,57637379000
0,57641280500
0,58866925300
0,58895038300
0,59421820100
0,60043274300
0,61063290000
