UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,91973000
0,0,0,0,0,0,0,0,0,170480900
1,0,0,0,2,0,0,0,2,266842900
1,0,0,0,3,0,0,0,4,367048500
1,0,0,0,4,0,0,0,8,468548900
1,0,0,0,5,0,0,0,12,583773000
2,0,0,0,6,0,0,0,15,666354000
4,0,0,0,9,0,0,0,24,769570400
6,0,0,0,13,0,0,0,29,873830600
8,0,0,0,16,0,0,0,31,974267100
11,0,0,0,20,0,0,0,34,1067282700
12,0,0,0,28,0,0,0,44,1198654200
13,0,0,0,33,0,0,0,51,1278142600
13,0,0,0,33,0,0,0,51,1394798000
15,0,0,0,45,0,0,0,62,1497867400
20,0,0,0,57,0,0,0,73,1686581000
20,0,0,0,57,0,0,0,73,1781013100
22,0,0,0,64,0,0,0,85,1894073100
23,0,0,0,66,0,0,0,87,2003758700
23,0,0,0,71,0,0,0,101,2083234500
25,0,0,0,77,0,0,0,105,2177384200
27,0,0,0,86,0,0,0,112,2378744100
29,0,0,0,98,0,0,0,127,2540645600
29,0,0,0,100,0,0,0,143,2824623500
29,0,0,0,100,0,0,0,143,2900411800
29,0,0,0,100,0,0,0,143,2968357800
29,0,0,0,100,0,0,0,143,3109725000
29,0,0,0,101,0,0,0,143,3183893000
42,0,0,0,139,0,0,0,205,3399484200
42,0,0,0,139,0,0,0,205,3597915400
46,0,0,0,159,0,0,0,237,3793621300
46,0,0,0,159,0,0,0,237,3827224400
46,0,0,0,160,0,0,0,254,4079858300
46,0,0,0,160,0,0,0,254,4254556400
46,0,0,0,160,0,0,0,254,4271754900
47,0,0,0,161,0,0,0,254,4440737400
56,0,0,0,218,0,0,0,305,4595105300
59,0,0,0,224,0,0,0,319,4891998800
59,0,0,0,224,0,0,0,330,5242498100
59,0,0,0,225,0,0,0,380,5261443400
59,0,0,0,225,0,0,0,380,5275878400
59,0,0,0,225,0,0,0,380,5371364600
71,0,0,0,279,0,0,0,401,5752020900
71,0,0,0,279,0,0,0,425,6196701400
71,0,0,0,279,0,0,0,425,6623523000
71,0,0,0,279,0,0,0,425,6827988400
71,0,0,0,279,0,0,0,425,6877490500
77,0,0,0,311,0,0,0,585,7440980100
77,0,0,0,311,0,0,0,585,7450212000
77,0,0,0,311,0,0,0,585,7479098300
77,0,0,0,311,0,0,0,585,7607339800
77,0,0,0,312,0,0,0,610,7676267300
86,0,0,0,340,0,0,0,628,7811343200
86,0,0,0,341,0,0,0,628,8148867500
98,0,0,0,415,0,0,0,681,8915900300
98,0,0,0,415,0,0,0,710,8977629000
98,0,0,0,415,0,0,0,710,9029779500
184,0,0,0,1124,0,0,0,1160,15319866200
184,0,0,0,1124,0,0,0,1160,15485804200
184,0,0,0,1124,0,0,0,1160,15826872400
184,0,0,0,1124,0,0,0,1160,15858847200
184,0,0,0,1124,0,0,0,1160,15938737000
184,0,0,0,1124,0,0,0,1160,15998513100
184,0,0,0,1124,0,0,0,1160,16227057800
184,0,0,0,1124,0,0,0,1160,16612825700
184,0,0,0,1125,0,0,0,1293,16627540300
184,0,0,0,1125,0,0,0,1293,16805982400
184,0,0,0,1125,0,0,0,1293,16827071300
184,0,0,0,1125,0,0,0,1293,16888752800
184,0,0,0,1141,0,0,0,1416,17809329400
184,0,0,0,1141,0,0,0,1416,17814768900
189,0,0,0,1410,0,0,0,1584,19513767100
189,0,0,0,1411,0,0,0,1585,19925909200
189,0,0,0,1411,0,0,0,1585,20254756800
191,0,0,0,1490,0,0,0,1688,21575580400
191,0,0,0,1490,0,0,0,1688,21620163400
191,0,0,0,1497,0,0,0,1715,21763992700
191,0,0,0,1498,0,0,0,1715,21776852000
191,0,0,0,1498,0,0,0,1715,21897875800
191,0,0,0,1498,0,0,0,1715,21977119900
191,0,0,0,1498,0,0,0,1723,22102887300
191,0,0,0,1498,0,0,0,1723,22193082900
191,0,0,0,1498,0,0,0,1723,22281787600
191,0,0,0,1499,0,0,0,1723,22406946600
191,0,0,0,1499,0,0,0,1752,23000747700
191,0,0,0,1560,0,0,0,1825,23563013100
191,0,0,0,1570,0,0,0,1831,23699393500
191,0,0,0,1570,0,0,0,1831,23824782800
191,0,0,0,1571,0,0,0,1838,24236433100
191,0,0,0,1572,0,0,0,1896,24466972200
191,0,0,0,1573,0,0,0,1896,24536977800
191,0,0,0,1573,0,0,0,1896,24663060700
191,0,0,0,1573,0,0,0,1896,24769430900
191,0,0,0,1573,0,0,0,1896,25032149600
191,0,0,0,1573,0,0,0,1896,25076649000
191,0,0,0,1573,0,0,0,1896,25169613700
193,0,0,0,1591,0,0,0,1963,25325568800
193,0,0,0,1604,0,0,0,1963,25370437800
193,0,0,0,1628,0,0,0,1966,25492149000
193,0,0,0,1642,0,0,0,1983,25818914600
193,0,0,0,1642,0,0,0,1983,25922483000
193,0,0,0,1642,0,0,0,1983,26030917800
193,0,0,0,1642,0,0,0,1988,26103212300
193,0,0,0,1642,0,0,0,1988,26571733200
193,0,0,0,1642,0,0,0,1988,26643077900
194,0,0,0,1705,0,0,0,2100,27043784100
194,0,0,0,1705,0,0,0,2100,27094660800
194,0,0,0,1705,0,0,0,2111,27123378700
194,0,0,0,1705,0,0,0,2111,27194294300
194,0,0,0,1705,0,0,0,2111,27519131800
194,0,0,0,1705,0,0,0,2111,27662848500
194,0,0,0,1706,0,0,0,2143,27722035500
194,0,0,0,1706,0,0,0,2143,27768431900
194,0,0,0,1707,0,0,0,2143,27884598400
194,0,0,0,1707,0,0,0,2145,28050099000
195,0,0,0,1718,0,0,0,2175,28970209000
195,0,0,0,1718,0,0,0,2175,28988492000
195,0,0,0,1719,0,0,0,2175,29117256900
195,0,0,0,1719,0,0,0,2175,29171753400
195,0,0,0,1765,0,0,0,2266,29728837200
195,0,0,0,1794,0,0,0,2359,30831239100
195,0,0,0,1794,0,0,0,2359,30870374200
195,0,0,0,1794,0,0,0,2359,31015301600
195,0,0,0,1794,0,0,0,2359,31102360100
195,0,0,0,1795,0,0,0,2374,31333707000
195,0,0,0,1795,0,0,0,2374,31348777700
195,0,0,0,1795,0,0,0,2374,31370972600
195,0,0,0,1795,0,0,0,2374,31467635000
196,0,0,0,1817,0,0,0,2447,31732751800
196,0,0,0,1837,0,0,0,2481,32866019600
196,0,0,0,1837,0,0,0,2488,33068281600
196,0,0,0,1866,0,0,0,2558,33240861900
196,0,0,0,1867,0,0,0,2558,33270596000
196,0,0,0,1867,0,0,0,2558,33687624400
196,0,0,0,1867,0,0,0,2558,33696084800
196,0,0,0,1878,0,0,0,2583,33839469100
196,0,0,0,1892,0,0,0,2628,34167382200
196,0,0,0,1930,0,0,0,2699,34780961900
196,0,0,0,1930,0,0,0,2699,34796585200
196,0,0,0,1930,0,0,0,2699,34934859600
196,0,0,0,1930,0,0,0,2709,35149105900
196,0,0,0,1930,0,0,0,2709,35262965600
196,0,0,0,1930,0,0,0,2709,35362923900
196,0,0,0,1930,0,0,0,2709,35519063300
196,0,0,0,1931,0,0,0,2709,36263538300
200,0,0,0,2064,0,0,0,2821,36758878300
200,0,0,0,2064,0,0,0,2821,36790938300
200,0,0,0,2064,0,0,0,2821,37514605900
200,0,0,0,2155,0,0,0,3087,40992054900
200,0,0,0,2276,0,0,0,3221,43214927500
200,0,0,0,2393,0,0,0,3292,43344851700
200,0,0,0,2450,0,0,0,3336,43712521400
200,0,0,0,2450,0,0,0,3336,43719473700
200,0,0,0,2451,0,0,0,3336,43893476700
200,0,0,0,2451,0,0,0,3336,43895275400
200,0,0,0,2451,0,0,0,3336,43996447600
200,0,0,0,2451,0,0,0,3336,44099314400
200,0,0,0,2451,0,0,0,3336,44249553000
200,0,0,0,2451,0,0,0,3336,44273556100
200,0,0,0,2451,0,0,0,3336,44517472700
200,0,0,0,2452,0,0,0,3375,44564128000
200,0,0,0,2452,0,0,0,3375,44650974500
200,0,0,0,2452,0,0,0,3375,45026098900
200,0,0,0,2452,0,0,0,3375,45039085500
200,0,0,0,2452,0,0,0,3375,45159808000
200,0,0,0,2452,0,0,0,3375,45209196300
200,0,0,0,2452,0,0,0,3375,45277794500
200,0,0,0,2452,0,0,0,3375,45457023200
200,0,0,0,2452,0,0,0,3375,45522911300
200,0,0,0,2491,0,0,0,3444,46483005400
200,0,0,0,2584,0,0,0,3558,48748086700
200,0,0,0,2585,0,0,0,3585,49267250900
200,0,0,0,2585,0,0,0,3585,49341909000
200,0,0,0,2585,0,0,0,3585,49453631800
200,0,0,0,2585,0,0,0,3585,49489009600
200,0,0,0,2687,0,0,0,3677,50367285500
200,0,0,0,2687,0,0,0,3677,50369149800
200,0,0,0,2687,0,0,0,3677,50663822800
200,0,0,0,2687,0,0,0,3677,50703229000
200,0,0,0,2688,0,0,0,3692,51151025700
200,0,0,0,2693,0,0,0,3744,51447798400
200,0,0,0,2694,0,0,0,3772,51508580400
200,0,0,0,2812,0,0,0,3816,52176270200
200,0,0,0,2813,0,0,0,3826,52790485800
200,0,0,0,2929,0,0,0,3973,54810600000
200,0,0,0,2929,0,0,0,3973,54997567900
200,0,0,0,2942,0,0,0,4024,55747003700
200,0,0,0,2942,0,0,0,4024,55752285700
200,0,0,0,2943,0,0,0,4084,55844446900
200,0,0,0,2959,0,0,0,4149,56547034900
200,0,0,0,2960,0,0,0,4149,57760660200
200,0,0,0,2960,0,0,0,4149,57773846600
200,0,0,0,2960,0,0,0,4152,57880538000
200,0,0,0,2960,0,0,0,4152,58118793000
200,0,0,0,2960,0,0,0,4152,58126451500
200,0,0,0,2993,0,0,0,4333,60103117300
200,0,0,0,2993,0,0,0,4333,60563610400
