Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685808946,795221100,0,1,34,984930800
2,1685808946,875156700,1,2,39,1093044400
3,1685808946,938347900,0,3,44,1202555900
4,1685808946,947943300,2,4,50,1256848600
7,1685808946,1018728500,3,5,58,1421139600
8,1685808946,975026100,4,6,58,1421329600
24,1685808946,954178400,8,7,71,1675243100
14,1685808946,1204383000,7,8,82,1817882000
28,1685808946,951529800,8,9,83,1817968500
17,1685808946,1144086200,14,10,83,1818110300
48,1685808947,786379000,28,11,97,2017269000
51,1685808947,740389000,48,12,98,2017577900
62,1685808947,541628200,51,13,99,2017650200
66,1685808947,493395400,62,14,101,2025902100
72,1685808947,430380600,66,15,104,2105842600
19,1685808946,1438508300,17,16,104,2129173800
73,1685808947,476227700,72,17,105,2152058300
26,1685808946,1415005700,24,18,112,2243511200
27,1685808946,1383964700,19,19,112,2243847200
30,1685808946,1359688600,27,20,112,2244132000
38,1685808947,1211241100,30,21,112,2263058400
83,1685808947,661623300,73,22,126,2479525900
25,1685808946,1708494100,8,23,126,2480038800
40,1685808947,1376842700,38,24,126,2480327900
88,1685808948,557438600,83,25,127,2480420900
98,1685808948,587820200,88,26,142,2605306600
99,1685808948,587828100,98,27,143,2605421400
5,1685808946,2988848700,0,28,199,3320492000
101,1685808948,1295189900,99,29,200,3321001500
104,1685808948,1215411100,101,30,201,3321153300
105,1685808948,1169484700,104,31,202,3321472700
116,1685808948,946681000,105,32,203,3321889500
42,1685808947,2216009200,26,33,203,3322727300
127,1685808948,842773300,116,34,204,3323116300
13,1685808946,2747099100,5,35,205,3343519100
44,1685808947,2559477200,25,36,237,3688343600
63,1685808947,2209539000,40,37,237,3690727500
77,1685808947,1944004700,63,38,237,3690992300
39,1685808947,2633603300,26,39,237,3691113300
142,1685808948,1924066300,127,40,296,4529268300
143,1685808948,1924262400,142,41,297,4529603300
200,1685808949,1210100900,143,42,298,4530918400
201,1685808949,1210043300,200,43,299,4531066900
202,1685808949,1210002300,201,44,300,4531313000
203,1685808949,1209744300,202,45,301,4531506100
204,1685808949,1208723500,203,46,302,4531646700
295,1685808950,18452600,204,47,303,4531725200
297,1685808950,2523600,295,48,304,4531924900
298,1685808950,1535400,297,49,305,4532197200
22,1685808946,3816728900,13,50,305,4532999800
9,1685808946,4082051000,0,51,305,4534554500
11,1685808946,4022297200,9,52,305,4534567500
23,1685808946,3816246500,11,53,305,4534715000
53,1685808947,3246569300,23,54,305,4534809700
64,1685808947,3035127500,53,55,305,4534909900
16,1685808946,3865409000,7,56,305,4536227100
29,1685808946,3666668000,8,57,305,4536920100
18,1685808946,3851783100,16,58,305,4537151400
34,1685808947,3562196900,18,59,305,4537425200
56,1685808947,3180747200,42,60,305,4537519900
299,1685808950,135211600,298,61,319,4666174200
300,1685808950,705938500,299,62,380,5237193700
301,1685808950,845562500,300,63,396,5376988700
302,1685808950,847449000,301,64,397,5379029900
303,1685808950,848140200,302,65,398,5379855400
304,1685808950,848354200,303,66,399,5380211100
33,1685808947,4410707800,22,67,399,5380932800
35,1685808947,4376487900,33,68,399,5380997700
36,1685808947,4376449100,35,69,399,5381059100
100,1685808948,3356655800,77,70,399,5381345000
103,1685808948,3354689400,100,71,399,5381365100
107,1685808948,3220436000,103,72,399,5381540100
117,1685808948,3002842000,107,73,399,5381607700
130,1685808948,2890903800,117,74,399,5381710400
210,1685808949,1981930900,130,75,399,5381786200
211,1685808949,1981912200,210,76,399,5381856200
212,1685808949,1981105900,211,77,399,5381922500
6,1685808946,4988846700,0,78,399,5381999000
305,1685808950,850140500,304,79,400,5382214600
67,1685808947,3849372200,40,80,400,5382568000
135,1685808948,2865172500,56,81,400,5382960100
15,1685808946,4764766000,4,82,400,5383205400
59,1685808947,3961813800,36,83,400,5383575800
92,1685808948,3443232500,59,84,400,5384105100
76,1685808947,3647368800,44,85,400,5384691900
57,1685808947,3987029000,25,86,400,5385007200
319,1685808950,718975800,305,87,401,5385138800
330,1685808950,1973314700,319,88,537,6796878600
213,1685808949,3720303900,212,89,576,7125858000
55,1685808947,5789883300,34,90,576,7130676400
214,1685808949,3725300500,213,91,576,7130987000
61,1685808947,5655460100,57,92,576,7131130500
49,1685808947,5886212600,6,93,576,7131340600
87,1685808947,5243053500,49,94,576,7131428100
134,1685808948,4619058100,87,95,576,7131512400
141,1685808948,4527646200,134,96,576,7131683900
196,1685808949,3845145400,141,97,576,7131762500
69,1685808947,5540169600,67,98,576,7132245800
68,1685808947,5657202000,15,99,584,7197900200
102,1685808948,5171537400,68,100,584,7198005900
84,1685808947,5377790100,39,101,584,7198214000
140,1685808948,4595902700,92,102,584,7198318200
396,1685808951,1821555500,330,103,585,7198430700
155,1685808948,4856383000,102,104,617,7694565100
215,1685808949,4288897400,214,105,617,7694836600
58,1685808947,6282064600,42,106,617,7697148300
31,1685808947,6843478900,8,107,623,7759523100
397,1685808951,2380982800,396,108,624,7759917400
70,1685808947,6164750100,58,109,624,7760283700
398,1685808951,2382445500,397,110,626,7761877800
399,1685808951,2382634700,398,111,628,7762748100
400,1685808951,2909437800,399,112,671,8291597800
401,1685808951,2907202500,400,113,672,8292275500
425,1685808951,2573985000,401,114,673,8292702200
585,1685808953,1094587300,425,115,674,8292953000
624,1685808953,533279000,585,116,675,8293180600
197,1685808949,5005994900,196,117,676,8294077200
269,1685808950,4091893900,197,118,676,8294168100
96,1685808948,6286800000,31,119,676,8294476900
216,1685808949,4885006800,215,120,676,8294955400
217,1685808949,4884872500,216,121,676,8295166600
218,1685808949,4887251200,217,122,676,8297730800
268,1685808950,4099575900,218,123,677,8298002600
276,1685808950,4025438600,268,124,677,8298096900
78,1685808947,6524108800,69,125,677,8298211400
172,1685808949,5325351300,135,126,678,8298570100
626,1685808953,537086300,624,127,679,8298857400
126,1685808948,5822543400,84,128,679,8299179900
173,1685808949,5302860600,55,129,679,8300326400
194,1685808949,5032076100,173,130,679,8300404100
348,1685808951,3298330700,276,131,679,8300716500
349,1685808951,3293461400,348,132,679,8300785200
350,1685808951,3293478600,349,133,679,8300944800
351,1685808951,3293400900,350,134,679,8301155500
270,1685808950,4099133100,269,135,679,8301525500
628,1685808953,540817300,626,136,680,8303329400
636,1685808953,495761700,628,137,681,8304248200
75,1685808947,7797177200,29,138,774,9533862500
158,1685808948,6800973400,155,139,779,9670028400
80,1685808947,7886854800,44,140,779,9670177500
672,1685808954,1378212600,636,141,780,9670410900
673,1685808954,1380107800,672,142,781,9672799100
674,1685808954,1383946400,673,143,782,9676829800
166,1685808949,7048430800,96,144,811,9964933200
249,1685808950,6014417400,166,145,811,9965570700
318,1685808950,5305926500,249,146,811,9965724700
675,1685808954,1673030200,674,147,812,9966118600
12,1685808946,9402290900,2,148,812,9966956800
206,1685808949,6610556300,76,149,812,9967063600
679,1685808954,1668625900,675,150,813,9967421200
680,1685808954,1664654300,679,151,814,9967893800
85,1685808947,8133936700,61,152,814,9968278600
91,1685808948,8027685100,64,153,814,9968478800
115,1685808948,7635714900,76,154,814,9968950900
145,1685808948,7312963600,75,155,814,9969301100
146,1685808948,7312968700,145,156,814,9969382800
187,1685808949,6743992000,172,157,814,9969545400
111,1685808948,7748156700,39,158,814,9969571700
86,1685808947,8083761100,85,159,814,9969805700
352,1685808951,4961967000,351,160,814,9969869000
353,1685808951,4960676400,352,161,814,9969994500
205,1685808949,6644596300,126,162,814,9970996200
226,1685808949,6474448800,158,163,814,9971038100
185,1685808949,6807985700,70,164,814,9971189600
120,1685808948,7571272200,91,165,814,9971276000
121,1685808948,7571174000,120,166,814,9971316300
122,1685808948,7571241300,121,167,814,9971459300
281,1685808950,5653315900,270,168,814,9971846700
79,1685808947,8196865500,78,169,814,9972554600
208,1685808949,6598891800,140,170,814,9972585100
123,1685808948,7573338900,122,171,814,9974167200
282,1685808950,5763229400,281,172,824,10083873600
148,1685808948,7278051300,123,173,824,10084996300
371,1685808951,4981435500,318,174,824,10085279800
71,1685808947,8460376500,40,175,824,10085631500
209,1685808949,6711927900,208,176,824,10085840300
681,1685808954,1781945100,680,177,825,10086081700
239,1685808949,6350782400,226,178,825,10087359300
81,1685808947,8299858400,44,179,825,10087569400
133,1685808948,7577367500,56,180,825,10087761400
279,1685808950,5774875900,239,181,825,10087988600
780,1685808955,418071100,681,182,826,10088396300
50,1685808947,8835222100,26,183,826,10088799300
354,1685808951,5079118200,353,184,827,10088872400
391,1685808951,4735162300,354,185,827,10089000500
207,1685808949,6728602400,206,186,827,10089085200
195,1685808949,6819695000,194,187,827,10089272600
283,1685808950,5768474400,282,188,827,10089441800
374,1685808951,4958787000,371,189,827,10089631700
129,1685808948,7600153900,84,190,827,10089837800
171,1685808949,7117253800,148,191,827,10089936900
43,1685808947,8985768300,12,192,827,10098368200
47,1685808947,8867946400,43,193,827,10098457200
781,1685808955,426217100,780,194,828,10098834300
94,1685808948,8146621000,80,195,828,10105301000
312,1685808950,5461053700,47,196,828,10105438800
313,1685808950,5460412200,312,197,828,10105534500
37,1685808947,9070869000,8,198,828,10105983600
314,1685808950,5459838100,313,199,828,10106334900
782,1685808955,999963300,781,200,863,10676531100
118,1685808948,8298159700,115,201,863,10676966100
137,1685808948,8121772300,118,202,863,10677068500
220,1685808949,7265011200,209,203,863,10677187500
227,1685808949,7116703700,220,204,863,10677295500
60,1685808947,9222620900,42,205,863,10677684100
149,1685808948,7870002700,111,206,863,10677992100
228,1685808949,7114256000,187,207,863,10678148500
812,1685808956,712396100,782,208,864,10678439400
241,1685808949,6881977900,195,209,864,10679045800
392,1685808951,5317489500,391,210,864,10679915800
393,1685808951,5316528700,392,211,864,10680015300
402,1685808951,5291135200,393,212,864,10680232000
450,1685808952,4720926300,402,213,864,10680387500
242,1685808949,6883799400,241,214,865,10680954500
339,1685808950,5798906800,205,215,865,10681506100
404,1685808951,5256440200,146,216,865,10681693600
174,1685808949,7681478800,37,217,865,10681904400
451,1685808952,4717453800,450,218,865,10682138800
493,1685808952,4298176300,451,219,865,10682329500
284,1685808950,6361656300,283,220,865,10682737200
431,1685808951,4857951000,404,221,865,10682844400
93,1685808948,8729977400,79,222,865,10683063800
315,1685808950,6036088100,314,223,865,10687317800
10,1685808946,10177895400,0,224,865,10688467500
20,1685808946,9994121400,10,225,865,10688540300
21,1685808946,9973399600,20,226,865,10688561200
813,1685808956,721650000,812,227,866,10688984800
230,1685808949,7079432100,227,228,866,10691566700
814,1685808956,782035800,813,229,871,10749853500
144,1685808948,8143094400,76,230,871,10750710600
110,1685808948,8560118000,71,231,872,10751629800
288,1685808950,6412749600,230,232,872,10751934500
364,1685808951,5700632600,288,233,872,10752096700
554,1685808953,3782485400,364,234,872,10752162200
280,1685808950,6439197900,279,235,872,10752526100
243,1685808949,6954600700,242,236,872,10753331500
95,1685808948,8795518800,40,237,872,10754531800
159,1685808948,7879961400,149,238,872,10754602400
555,1685808953,3784078900,554,239,872,10754715700
622,1685808953,2999094500,555,240,872,10754897900
245,1685808949,6948507400,137,241,872,10755221100
432,1685808951,4930800600,431,242,872,10755911900
406,1685808951,5326852800,374,243,872,10756007600
825,1685808956,670589300,814,244,873,10756587800
