Node 0,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node 10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20,Node 21,Node 22,Node 23,Node 24,Node 25,Node 26,Node 27,Node 28,Node 29,Node 30,Node 31,Node 32,Node 33,Node 34,Node 35,Node 36,Node 37,Node 38,Node 39,Node 40,Node 41,Node 42,Node 43,Node 44,Node 45,Node 46,Node 47,Node 48,Node 49,Node 50,Node 51,Node 52,Node 53,Node 54,Node 55,Node 56,Node 57,Node 58,Node 59,Node 60,Node 61,Node 62,Node 63,Node 64,Node 65,Node 66,Node 67,Node 68,Node 69,Node 70,Node 71,Node 72,Node 73,Node 74,Node 75,Node 76,Node 77,Node 78,Node 79,Node 80,Node 81,Node 82,Node 83,Node 84,Node 85,Node 86,Node 87,Node 88,Node 89,Node 90,Node 91,Node 92,Node 93,Node 94,Node 95,Node 96,Node 97,Node 98,Node 99,ns since start
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84071700
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205077600
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,274998200
1,2,2,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,2,0,2,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,2,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,2,0,1,374616000
2,2,2,3,3,3,2,1,2,1,2,2,2,2,3,2,1,3,2,1,2,1,1,1,1,1,2,3,1,2,1,1,1,2,2,2,1,2,2,1,1,1,2,2,1,1,2,3,1,2,1,1,1,2,1,2,3,2,2,2,2,1,2,1,2,2,2,1,1,1,2,2,1,2,3,1,1,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,3,2,2,3,476578800
3,4,3,4,4,4,5,5,4,3,3,4,4,3,4,3,4,5,3,3,4,3,3,2,3,3,4,4,4,4,3,4,3,4,3,3,3,3,4,3,2,2,3,5,2,2,3,4,3,4,3,4,3,4,3,3,3,2,3,4,3,3,5,2,3,2,3,5,2,4,3,4,2,4,4,4,5,3,3,3,3,4,4,2,4,4,4,4,2,3,4,4,3,4,4,3,3,5,4,4,581027800
6,7,4,7,6,6,7,8,7,6,5,6,7,5,6,5,6,6,6,6,5,6,4,5,5,7,5,5,6,6,5,6,5,6,4,6,6,6,6,4,5,5,5,7,6,7,6,6,6,6,5,5,4,5,4,6,7,4,5,7,6,5,6,4,5,6,5,7,5,5,6,7,5,6,6,6,6,6,6,5,4,6,6,5,6,5,6,7,6,6,6,7,5,6,5,7,5,7,6,5,676817400
9,7,7,8,8,8,8,8,9,8,9,9,7,7,8,8,8,7,8,7,7,8,8,7,7,9,7,8,8,8,8,7,8,6,9,7,10,9,7,7,7,8,7,8,7,8,8,8,9,8,9,7,7,8,9,9,9,9,8,7,7,7,7,10,8,9,8,8,9,8,8,8,9,9,7,7,7,7,8,8,7,8,8,7,7,6,8,8,10,8,7,7,8,7,7,8,7,9,9,8,774592100
10,10,9,10,9,10,9,10,10,10,9,11,9,9,9,12,9,8,9,10,10,9,10,8,10,9,10,10,10,12,9,10,10,8,9,9,11,9,10,10,10,10,11,9,8,8,11,10,11,10,9,10,9,10,11,10,10,10,11,9,9,10,10,11,9,10,10,9,10,10,10,9,10,10,9,10,10,9,9,10,8,9,9,11,9,10,8,9,10,10,8,11,9,9,10,9,10,11,11,9,879037300
12,15,11,12,13,14,13,13,12,12,13,12,13,14,13,15,12,14,13,12,13,12,12,11,12,11,11,13,11,13,12,11,11,14,13,13,12,14,12,12,12,11,13,14,10,10,14,12,12,13,11,13,12,12,12,13,14,13,14,13,14,12,11,11,12,12,13,12,12,12,13,12,11,11,13,12,12,14,12,14,11,13,11,13,12,11,12,12,12,11,11,14,12,11,12,11,12,13,11,11,975711200
15,16,16,14,17,14,16,16,15,13,15,15,16,15,14,15,15,16,17,13,14,15,16,14,15,16,14,17,16,17,13,17,14,15,15,14,14,16,16,13,16,13,16,16,15,14,15,15,15,16,15,15,16,16,12,16,17,16,16,16,15,15,15,15,14,14,16,15,17,13,13,15,13,13,18,15,14,15,13,18,15,16,16,16,16,14,15,15,13,16,16,15,17,15,16,16,14,14,16,17,1100741200
18,19,18,18,19,17,17,18,17,17,17,16,19,15,16,18,18,19,19,17,20,17,18,18,18,18,18,18,17,18,17,18,15,16,19,18,17,19,17,17,17,17,18,17,17,17,19,17,17,18,17,19,17,17,19,18,17,17,17,16,18,17,18,17,17,17,17,18,17,17,18,18,17,16,18,17,17,18,18,19,16,18,18,17,19,17,16,17,16,16,17,19,17,17,18,18,15,18,19,17,1177311200
21,20,19,19,20,18,19,19,20,18,20,19,20,19,19,19,19,21,20,19,20,19,21,19,21,20,19,20,19,20,20,21,19,19,21,18,20,21,19,20,19,20,19,20,19,19,20,18,19,19,19,19,20,20,20,20,19,19,19,20,19,19,19,20,20,19,19,19,20,19,20,19,20,19,20,20,18,19,19,20,20,19,20,19,22,17,20,19,20,19,21,20,19,18,19,19,19,19,19,19,1314274800
22,22,20,20,21,21,20,21,22,21,21,23,21,21,21,21,21,23,21,20,22,21,21,22,21,22,23,23,20,20,21,21,19,21,21,20,23,23,23,22,21,20,22,20,20,23,22,20,20,21,21,22,20,20,21,23,22,20,22,25,21,22,22,20,21,21,22,23,20,22,22,20,20,24,23,22,21,20,22,22,22,20,22,21,23,21,21,22,21,21,24,20,20,21,21,22,21,22,23,20,1442312400
24,27,25,27,24,21,24,25,24,22,26,24,26,23,25,27,25,24,24,24,25,23,22,23,24,25,25,28,25,27,26,26,25,24,22,22,25,25,26,25,24,23,24,25,25,24,25,26,24,25,24,22,25,24,24,25,24,26,24,25,24,24,24,22,25,25,24,24,24,24,25,25,24,24,26,24,24,23,23,26,25,24,24,25,25,22,25,25,23,25,24,27,24,23,25,25,25,27,25,26,1618484900
25,27,25,27,28,28,28,25,28,27,26,27,27,26,27,28,26,24,24,28,27,25,25,25,24,26,25,28,25,27,27,26,26,24,28,25,28,25,26,28,26,23,27,25,28,24,30,28,28,28,27,26,25,24,24,25,27,28,28,25,28,26,24,28,27,25,24,24,26,25,25,25,24,24,27,24,26,23,26,26,26,25,25,25,27,22,26,26,27,25,26,28,26,23,29,25,25,28,25,26,1717481300
26,27,25,28,28,28,28,25,28,27,26,27,27,27,28,28,27,24,24,28,27,25,25,25,24,26,25,28,25,27,27,27,26,24,28,25,28,25,26,28,28,26,28,25,28,24,30,28,28,28,28,26,25,24,27,25,27,28,28,25,28,26,24,28,28,25,24,25,26,25,25,25,24,24,27,24,26,23,26,27,26,25,25,25,27,22,27,26,27,25,26,28,26,23,29,25,25,28,25,26,1726197400
41,42,32,46,39,35,33,46,34,37,31,48,39,35,42,40,48,44,44,42,48,45,40,44,41,35,41,43,33,39,42,31,35,39,32,37,45,40,31,40,39,47,47,41,40,45,46,45,46,44,46,40,46,45,32,41,46,40,48,33,44,46,47,33,48,37,45,41,33,44,48,40,48,45,47,37,45,23,44,40,49,32,40,45,45,43,39,46,29,41,38,36,44,48,47,47,39,46,39,37,2727010600
41,42,32,46,39,35,34,46,34,44,31,49,39,35,42,41,48,48,45,42,49,46,41,44,41,36,41,43,40,40,42,31,35,39,32,37,46,40,32,40,39,47,47,42,40,47,46,45,46,44,46,40,48,46,50,41,46,40,48,34,44,46,47,34,48,38,46,42,33,44,49,40,48,46,47,38,45,23,47,41,50,33,40,45,47,43,39,46,46,41,48,36,44,48,47,47,39,48,40,38,2817618600
