Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685809008,433840600,0,1,19,674907800
2,1685809008,457728200,1,2,20,700345800
8,1685809008,249144900,2,3,24,744860100
9,1685809008,264850300,8,4,25,772468500
10,1685809008,474590200,9,5,37,1003474000
14,1685809008,506783000,10,6,44,1106645500
19,1685809008,557614700,14,7,47,1232475500
21,1685809008,596856400,19,8,52,1315781100
23,1685809008,694225000,21,9,58,1422911600
24,1685809008,787221200,23,10,66,1532057700
3,1685809008,1336768800,0,11,73,1662506200
25,1685809008,890180000,24,12,74,1662636400
37,1685809009,1147592300,25,13,101,2150926500
44,1685809009,1044652300,37,14,102,2151200900
47,1685809009,918897500,44,15,103,2151330800
52,1685809009,835778800,47,16,104,2151449700
58,1685809009,1304650300,52,17,130,2727434100
4,1685809008,2339553500,0,18,130,2740489800
5,1685809008,2288022300,3,19,130,2741050000
7,1685809008,2254630900,5,20,130,2741074700
66,1685809009,1209312200,58,21,131,2741281000
74,1685809009,1078863800,66,22,132,2741394500
101,1685809010,590995900,74,23,133,2741515400
12,1685809008,2194482200,4,24,133,2741868700
6,1685809008,2270883700,2,25,133,2742154100
13,1685809008,2145494300,6,26,133,2745273900
102,1685809010,594396100,101,27,134,2745500800
16,1685809008,2110818900,7,28,134,2745625500
103,1685809010,595076500,102,29,134,2746296300
104,1685809010,905804200,103,30,146,3057166000
28,1685809008,3103369300,16,31,183,3915190500
11,1685809008,4041416200,0,32,248,4578452400
18,1685809008,3904726300,11,33,248,4578532900
29,1685809008,3740540000,13,34,249,4579266900
105,1685809010,2414053100,104,35,250,4579797700
131,1685809010,1838735200,105,36,251,4579913200
132,1685809010,1838732400,131,37,252,4580033800
133,1685809010,1839686700,132,38,254,4581099200
134,1685809010,1835813300,133,39,255,4581244000
40,1685809009,3511142900,28,40,255,4581381800
15,1685809008,3980714000,0,41,255,4581672600
147,1685809011,1524446400,134,42,256,4581784400
26,1685809008,3803848400,12,43,256,4582235300
249,1685809012,4204200,147,44,257,4583196100
250,1685809012,3637400,249,45,258,4583348500
251,1685809012,112889500,250,46,267,4692714500
30,1685809008,3928852400,15,47,279,4787080300
17,1685809008,4138676000,2,48,279,4801333600
20,1685809008,4126121300,18,49,279,4801556800
57,1685809009,3892833600,29,50,299,5303773000
32,1685809008,4439911300,20,51,299,5303873100
72,1685809009,3648699000,32,52,299,5303970200
73,1685809009,3647766400,72,53,299,5304093200
79,1685809009,3604371100,73,54,299,5304196800
46,1685809009,4090146000,26,55,299,5304274800
51,1685809009,4000692300,46,56,299,5304395900
59,1685809009,3877782000,51,57,299,5304502000
42,1685809009,4233750500,40,58,299,5305063700
252,1685809012,725450800,251,59,300,5305395600
63,1685809009,3788724300,37,60,300,5305926500
81,1685809009,3605515700,63,61,300,5305947800
33,1685809008,4408017500,17,62,300,5306393900
38,1685809009,4362243400,12,63,304,5371525500
254,1685809012,817653700,252,64,309,5398657100
64,1685809009,4200621200,59,65,319,5731799600
65,1685809009,7048723400,64,66,570,8579974500
189,1685809012,4561708600,65,67,570,8580578400
190,1685809012,4561710700,189,68,570,8580682400
191,1685809012,4561742900,190,69,570,8580782800
192,1685809012,4557612200,191,70,570,8580919100
193,1685809012,4556155700,192,71,570,8581064800
194,1685809012,4558557300,193,72,570,8583678200
195,1685809012,4558488600,194,73,570,8583848400
196,1685809012,4559742300,195,74,570,8585158100
197,1685809012,4559611500,196,75,570,8585366200
198,1685809012,4559691600,197,76,570,8585608800
199,1685809012,4559752800,198,77,570,8585725600
200,1685809012,4559605500,199,78,570,8585869000
88,1685809009,9950216100,33,79,890,11713568400
80,1685809009,11703652600,79,80,1005,13403862600
94,1685809010,12694453600,57,81,1123,14703528500
255,1685809012,10123612200,254,82,1124,14704743200
256,1685809012,10123501800,255,83,1125,14705188300
257,1685809012,10122625200,256,84,1126,14705710100
258,1685809012,10122624700,257,85,1127,14705861200
267,1685809012,10013438400,258,86,1128,14706057500
300,1685809013,9401514800,267,87,1129,14706812300
309,1685809013,9933189400,300,88,1189,15331747100
1124,1685809022,3090468200,309,89,1367,17795076800
1125,1685809022,3308495400,1124,90,1392,18013596400
1126,1685809022,3308175200,1125,91,1393,18013790500
1127,1685809022,3308176400,1126,92,1394,18013946400
1128,1685809022,3308194300,1127,93,1395,18014100300
76,1685809009,16343186000,42,94,1395,18014453800
31,1685809008,17156358600,30,95,1395,18014658100
178,1685809011,14317406400,94,96,1395,18014839800
123,1685809010,15519055500,94,97,1395,18015788000
1129,1685809022,3309321700,1128,98,1396,18015965400
179,1685809011,14340850800,178,99,1397,18041410600
1137,1685809022,3841223500,1129,100,1446,18623273700
22,1685809008,17901022400,2,101,1446,18623958300
1327,1685809025,1586721900,1137,102,1447,18624294100
1368,1685809025,832123000,1327,103,1448,18627288800
1393,1685809026,613900100,1368,104,1449,18627577200
1394,1685809026,613970200,1393,105,1450,18627819700
1395,1685809026,613933600,1394,106,1451,18627931000
1396,1685809026,612467000,1395,107,1452,18628280000
1446,1685809026,5497300,1396,108,1453,18628661300
1447,1685809026,5296700,1446,109,1454,18629283100
1448,1685809026,5194400,1447,110,1455,18629569200
1449,1685809026,2314400,1448,111,1456,18629777900
1450,1685809026,2397600,1449,112,1457,18630070400
1451,1685809026,2376300,1450,113,1458,18630291800
90,1685809009,16841703600,42,114,1458,18630831500
41,1685809009,17561770500,12,115,1458,18632819800
67,1685809009,17064024000,41,116,1458,18633063000
68,1685809009,17057608600,67,117,1458,18633169600
97,1685809010,16520239000,88,118,1458,18633539200
201,1685809012,14607471700,200,119,1458,18634025200
1452,1685809026,913858000,1451,120,1510,19542022200
1453,1685809026,2680804000,1452,121,1667,21309388500
34,1685809008,20612392500,19,122,1679,21527722800
43,1685809009,20424910900,34,123,1679,21527802100
56,1685809009,20182086900,43,124,1679,21527865300
129,1685809010,18898251900,104,125,1679,21529357300
152,1685809011,18448642200,129,126,1679,21529833400
114,1685809010,19158517700,81,127,1679,21530288800
53,1685809009,20198554600,22,128,1679,21530627300
95,1685809010,19503076800,42,129,1679,21531387300
1454,1685809026,2902456000,1453,130,1680,21531711700
1455,1685809026,2902474300,1454,131,1681,21531932900
1456,1685809026,2902453100,1455,132,1682,21532147400
1457,1685809026,2902399000,1456,133,1683,21532335000
100,1685809010,19396305600,57,134,1683,21532502200
156,1685809011,18370921000,152,135,1683,21533380200
183,1685809011,17621771300,76,136,1683,21533519600
209,1685809012,17477134000,183,137,1683,21533692300
211,1685809012,17461990200,209,138,1683,21533885600
321,1685809013,15797534800,211,139,1683,21534142600
326,1685809013,15740274900,321,140,1683,21534337700
327,1685809013,15740329400,326,141,1683,21534451000
328,1685809013,15740183900,327,142,1683,21534563600
329,1685809013,15740221300,328,143,1683,21534657900
330,1685809013,15740146300,329,144,1683,21534793200
331,1685809013,15739291200,330,145,1683,21534816600
332,1685809013,15739446400,331,146,1683,21535028100
333,1685809013,15739485200,332,147,1683,21535170200
334,1685809013,15739488100,333,148,1683,21535253500
335,1685809013,15738552800,334,149,1683,21535356800
336,1685809013,15738557800,335,150,1683,21535465500
337,1685809013,15738631600,336,151,1683,21535607400
338,1685809013,15738687200,337,152,1683,21535740500
339,1685809013,15738815000,338,153,1683,21535932300
340,1685809013,15738911800,339,154,1683,21536084800
1458,1685809026,2907182400,1457,155,1684,21537355500
1499,1685809027,2351460800,1458,156,1685,21537622800
27,1685809008,20733645700,10,157,1685,21538469400
60,1685809009,20095748300,27,158,1685,21538583500
1511,1685809027,2706835500,1499,159,1755,22248969400
62,1685809009,20765671800,60,160,1756,22249555000
188,1685809012,18268210000,114,161,1756,22250108900
1680,1685809029,719310700,1511,162,1757,22250930400
70,1685809009,20626517500,13,163,1757,22252214600
71,1685809009,20626745700,70,164,1757,22252512800
241,1685809012,17734245900,156,165,1757,22252832400
87,1685809009,20493353400,71,166,1757,22253243200
109,1685809010,19938470300,68,167,1757,22253973400
1681,1685809029,722753300,1680,168,1758,22254585900
126,1685809010,19670947700,109,169,1758,22254784000
291,1685809013,17157486300,126,170,1758,22254926600
1682,1685809029,723263900,1681,171,1759,22255289500
1683,1685809029,723413400,1682,172,1760,22255639900
86,1685809009,20501940000,29,173,1760,22256107800
89,1685809009,20488420100,86,174,1760,22256217600
224,1685809012,18002447900,89,175,1760,22256321800
84,1685809009,20530278100,80,176,1760,22256725200
136,1685809010,19483193900,84,177,1760,22256856100
137,1685809010,19482464000,136,178,1760,22257013100
139,1685809010,19482423700,137,179,1760,22257134600
140,1685809010,19482327000,139,180,1760,22257243700
144,1685809010,19421146200,140,181,1760,22257378800
219,1685809012,18103550600,144,182,1760,22257506900
415,1685809015,15306365600,219,183,1760,22257641200
54,1685809009,20925177300,53,184,1760,22257789700
61,1685809009,20813840600,54,185,1760,22257901500
82,1685809009,20542752100,61,186,1760,22258054800
236,1685809012,17888738600,82,187,1760,22258189100
180,1685809011,18556998000,179,188,1761,22258416700
98,1685809010,20144691200,97,189,1761,22258543600
275,1685809012,17520294900,180,190,1765,22304551700
1684,1685809029,768433400,1683,191,1768,22305461800
1685,1685809029,768222700,1684,192,1769,22305731400
118,1685809010,19867387700,90,193,1769,22306678400
96,1685809010,20260944500,57,194,1769,22307374100
92,1685809009,20415790100,29,195,1769,22307778600
237,1685809012,17938121600,236,196,1769,22308736600
1750,1685809030,143527600,1685,197,1770,22308927100
1757,1685809030,59051800,1750,198,1771,22309668200
148,1685809011,19233199500,100,199,1771,22309834000
69,1685809009,20689498200,42,200,1771,22310622000
202,1685809012,18284416000,201,201,1771,22311021200
203,1685809012,18287961300,202,202,1771,22314617300
141,1685809010,20552783400,94,203,1824,23343297400
55,1685809009,22001730100,13,204,1824,23343991400
360,1685809014,17253634100,55,205,1824,23344264700
176,1685809011,19684026400,96,206,1824,23344655900
35,1685809008,22414023000,31,207,1824,23345520300
36,1685809008,22414137200,35,208,1824,23345717400
48,1685809009,22079028300,36,209,1824,23346987200
49,1685809009,22078847800,48,210,1824,23347101900
39,1685809009,22297544600,38,211,1824,23353139600
341,1685809013,18725505400,340,212,1929,24522772700
342,1685809013,20310277600,341,213,2022,26107657900
106,1685809010,23830712300,39,214,2022,26108006400
122,1685809010,23619334800,65,215,2022,26108264500
117,1685809010,23723470000,56,216,2022,26108590200
263,1685809012,21439008200,148,217,2022,26109362400
130,1685809010,23387619600,62,218,2022,26109607500
161,1685809011,22865064400,130,219,2022,26109732800
343,1685809013,20312334300,342,220,2022,26109869200
127,1685809010,23525282900,117,221,2022,26110093800
261,1685809012,21489299600,95,222,2022,26111282300
177,1685809011,22450686100,176,223,2022,26112923800
262,1685809012,21478952200,261,224,2022,26113399100
361,1685809014,20013365500,262,225,2023,26113671900
344,1685809013,20316561200,343,226,2023,26114209800
345,1685809013,20316601900,344,227,2023,26114831300
384,1685809014,19873852000,361,228,2023,26115075800
143,1685809010,23283580600,104,229,2023,26115886600
401,1685809014,19625534000,384,230,2023,26116054500
350,1685809013,20252369100,345,231,2023,26116245900
351,1685809013,20252730600,350,232,2023,26116694500
352,1685809013,20231586400,351,233,2023,26116865600
373,1685809014,19961249900,352,234,2023,26117431200
378,1685809014,19928594500,373,235,2023,26117608300
399,1685809014,19700326900,378,236,2023,26117770500
413,1685809014,19272150600,399,237,2023,26117957700
488,1685809015,18356332500,413,238,2023,26118155200
574,1685809016,17460014700,488,239,2023,26118723000
