UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,135841700
0,0,0,0,0,0,0,0,0,169010200
0,0,0,0,1,0,0,0,1,276078400
0,0,0,0,1,0,0,0,1,361759400
1,0,0,0,2,0,0,0,3,461322400
1,0,0,0,2,0,0,0,3,561430200
1,0,0,0,2,0,0,0,3,661686500
1,0,0,0,4,0,0,0,8,761437700
1,0,0,0,5,0,0,0,9,861860500
3,0,0,0,7,0,0,0,12,960804800
4,0,0,0,9,0,0,0,17,1060996100
5,0,0,0,11,0,0,0,19,1161334100
7,0,0,0,14,0,0,0,25,1261129900
7,0,0,0,18,0,0,0,26,1361036000
8,0,0,0,21,0,0,0,27,1460534300
8,0,0,0,23,0,0,0,34,1577221600
9,0,0,0,28,0,0,0,36,1662541500
10,0,0,0,31,0,0,0,42,1769236900
10,0,0,0,36,0,0,0,46,1863461400
12,0,0,0,40,0,0,0,48,1963712800
13,0,0,0,42,0,0,0,50,2072336000
13,0,0,0,49,0,0,0,54,2161385800
13,0,0,0,49,0,0,0,54,2261416100
13,0,0,0,52,0,0,0,61,2361044400
14,0,0,0,58,0,0,0,66,2475149300
15,0,0,0,61,0,0,0,69,2564215500
17,0,0,0,66,0,0,0,76,2680272300
17,0,0,0,69,0,0,0,78,2770014100
17,0,0,0,70,0,0,0,78,2860614600
18,0,0,0,74,0,0,0,80,2964038200
20,0,0,0,79,0,0,0,85,3067962200
20,0,0,0,79,0,0,0,85,3164368200
20,0,0,0,83,0,0,0,92,3261685800
21,0,0,0,86,0,0,0,97,3369805100
22,0,0,0,89,0,0,0,104,3461182200
23,0,0,0,93,0,0,0,110,3561448000
23,0,0,0,101,0,0,0,118,3713473200
23,0,0,0,103,0,0,0,120,3764040900
25,0,0,0,108,0,0,0,124,3862719700
25,0,0,0,113,0,0,0,129,3976942800
28,0,0,0,121,0,0,0,133,4064677300
28,0,0,0,129,0,0,0,141,4161812700
28,0,0,0,130,0,0,0,143,4293155800
28,0,0,0,135,0,0,0,147,4368110700
28,0,0,0,141,0,0,0,149,4467995800
28,0,0,0,145,0,0,0,151,4581285700
28,0,0,0,146,0,0,0,153,4660955100
30,0,0,0,149,0,0,0,161,4760599800
31,0,0,0,153,0,0,0,170,4860775800
31,0,0,0,156,0,0,0,172,4974130500
31,0,0,0,160,0,0,0,178,5063165900
32,0,0,0,170,0,0,0,185,5163231600
32,0,0,0,175,0,0,0,188,5272584500
32,0,0,0,179,0,0,0,194,5375783700
34,0,0,0,187,0,0,0,197,5475282700
34,0,0,0,190,0,0,0,202,5567285800
35,0,0,0,194,0,0,0,209,5664248000
36,0,0,0,200,0,0,0,218,5766926900
38,0,0,0,206,0,0,0,224,5945475700
40,0,0,0,209,0,0,0,227,5969286300
41,0,0,0,214,0,0,0,233,6094023100
42,0,0,0,220,0,0,0,236,6185818200
42,0,0,0,227,0,0,0,244,6262627600
44,0,0,0,232,0,0,0,246,6369143500
44,0,0,0,236,0,0,0,248,6465409100
45,0,0,0,242,0,0,0,251,6563155100
45,0,0,0,250,0,0,0,257,6671319300
45,0,0,0,252,0,0,0,266,6765647100
45,0,0,0,255,0,0,0,270,6861256700
48,0,0,0,264,0,0,0,273,6963352100
48,0,0,0,271,0,0,0,281,7199004600
48,0,0,0,271,0,0,0,281,7216113900
48,0,0,0,274,0,0,0,291,7273168100
48,0,0,0,278,0,0,0,298,7360819900
48,0,0,0,284,0,0,0,303,7467973000
48,0,0,0,291,0,0,0,309,7577474400
49,0,0,0,298,0,0,0,311,7676523900
49,0,0,0,299,0,0,0,312,7778344700
50,0,0,0,308,0,0,0,328,7865963600
50,0,0,0,311,0,0,0,331,7965929000
50,0,0,0,314,0,0,0,335,8092155600
52,0,0,0,329,0,0,0,346,8265627800
53,0,0,0,334,0,0,0,348,8372069700
53,0,0,0,336,0,0,0,356,8460955500
55,0,0,0,345,0,0,0,359,8563032200
55,0,0,0,352,0,0,0,365,8670494800
55,0,0,0,354,0,0,0,366,8766940000
55,0,0,0,363,0,0,0,378,8860810500
56,0,0,0,366,0,0,0,386,8963020800
56,0,0,0,373,0,0,0,392,9073327500
57,0,0,0,374,0,0,0,392,9162909300
57,0,0,0,374,0,0,0,392,9262771200
59,0,0,0,394,0,0,0,412,9376017700
60,0,0,0,402,0,0,0,416,9591005300
60,0,0,0,403,0,0,0,425,9660544500
60,0,0,0,407,0,0,0,431,9784446800
61,0,0,0,412,0,0,0,434,10199303900
61,0,0,0,412,0,0,0,434,10211284900
61,0,0,0,413,0,0,0,434,10300726500
61,0,0,0,413,0,0,0,455,10367119000
63,0,0,0,439,0,0,0,462,10466350900
63,0,0,0,443,0,0,0,477,10581280500
63,0,0,0,460,0,0,0,482,10785044600
63,0,0,0,460,0,0,0,482,10786736500
64,0,0,0,479,0,0,0,498,10979325900
64,0,0,0,479,0,0,0,498,10986080000
67,0,0,0,487,0,0,0,511,11109773200
67,0,0,0,487,0,0,0,511,11165765700
67,0,0,0,487,0,0,0,511,11268049500
70,0,0,0,502,0,0,0,531,11453069600
70,0,0,0,509,0,0,0,539,11697826700
70,0,0,0,509,0,0,0,539,11766881700
73,0,0,0,530,0,0,0,556,11870821300
73,0,0,0,531,0,0,0,557,11971724400
73,0,0,0,531,0,0,0,557,12084269600
73,0,0,0,545,0,0,0,573,12182115500
75,0,0,0,567,0,0,0,587,12436090900
75,0,0,0,567,0,0,0,587,12473377300
75,0,0,0,568,0,0,0,587,12580906600
75,0,0,0,581,0,0,0,603,12764358500
