Witness Weight,Time (ns)
0,599740500
2,4455277800
5,4457589000
9,6433198800
14,9979244900
20,10672167100
26,10672624000
33,11954033600
41,11954173500
50,12418620400
57,13274128900
65,13864333600
74,14440938300
84,14441031300
95,15941121900
107,15941549700
120,15945834900
134,15968338000
149,16481136700
165,16481417000
182,16481663600
192,17900573300
210,19469753400
229,19487904800
240,23429367400
260,24633633400
272,25162659400
293,25164192300
315,25164840500
338,25177660100
351,25201192900
375,25457216800
389,25457402800
404,25725062500
429,25725288900
455,28024950600
482,28861032700
510,34711761900
539,34718124000
569,34733273900
585,34733470400
602,34781978100
620,34782320100
651,34782790000
683,34990332100
702,35302001200
722,38600894800
755,39347870100
776,39359946800
810,39360127000
845,40562672500
881,45468406400
903,46029990500
940,46030606200
978,48786470500
1001,53001049700
1040,53008834200
1080,54388587100
1121,54388780500
1163,55081067200
1206,56209525200
1230,57143939600
1274,59823678100
