Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685798543,300944400,0,1,12,693459200
6,1685798543,250175000,1,2,15,835188500
7,1685798543,586741700,6,3,25,1177227000
10,1685798543,581776600,7,4,32,1245641600
12,1685798543,609925300,10,5,34,1303285800
2,1685798543,909403600,0,6,39,1386345900
15,1685798544,728668100,12,7,49,1563790200
3,1685798543,1073484100,2,8,49,1563962400
25,1685798544,499225800,15,9,50,1666293700
5,1685798543,1084856100,3,10,50,1666593700
8,1685798543,1076247000,5,11,50,1666809400
32,1685798544,421506600,25,12,51,1667065300
34,1685798544,463827800,32,13,60,1767003000
49,1685798544,836775100,34,14,93,2400553100
18,1685798544,1449420500,8,15,93,2400956200
51,1685798544,805976300,49,16,98,2472960100
26,1685798544,1573823100,18,17,112,2752036800
28,1685798544,1617752700,26,18,113,2797199400
52,1685798544,1129436300,51,19,114,2797222600
60,1685798544,1088353600,52,20,117,2855294600
48,1685798544,1372604900,8,21,120,2921711100
70,1685798545,831194700,48,22,120,2921810400
71,1685798545,831234900,70,23,120,2921906600
72,1685798545,830875000,71,24,120,2922007600
73,1685798545,828277800,72,25,120,2922112600
4,1685798543,2370537600,0,26,120,2922218800
47,1685798544,1375898700,4,27,120,2922319700
55,1685798544,1169447200,47,28,120,2922543100
64,1685798545,1081434800,55,29,120,2922553600
93,1685798545,575110400,60,30,124,2975655800
98,1685798545,683104700,93,31,130,3155962600
114,1685798545,358875100,98,32,131,3156095300
117,1685798546,300969800,114,33,132,3156200800
124,1685798546,573414600,117,34,157,3548951200
130,1685798546,400802600,124,35,158,3556698100
74,1685798545,1462774000,73,36,158,3556784500
75,1685798545,1462800000,74,37,158,3556871900
131,1685798546,401386400,130,38,159,3557400900
76,1685798545,3279065800,75,39,282,5373204100
14,1685798544,4685629900,1,40,302,5498897200
16,1685798544,4659735200,14,41,302,5499065100
132,1685798546,2343048100,131,42,304,5499182900
21,1685798544,4416921500,8,43,304,5499694600
157,1685798546,1950865100,132,44,305,5499805100
158,1685798546,1943278800,157,45,306,5499891600
159,1685798546,1942848200,158,46,307,5500194700
303,1685798548,1173200,159,47,308,5500257400
11,1685798543,4812833000,1,48,308,5500505300
305,1685798548,926600,303,49,309,5500634000
306,1685798548,958600,305,50,310,5500827700
65,1685798545,3658925400,28,51,310,5501496700
43,1685798544,4051091300,32,52,310,5502067500
83,1685798545,3348046900,64,53,310,5502211700
22,1685798544,4383773900,16,54,310,5502364900
307,1685798548,2484300,306,55,311,5502569600
