Node 0,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node 10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20,Node 21,Node 22,Node 23,Node 24,Node 25,Node 26,Node 27,Node 28,Node 29,Node 30,Node 31,Node 32,Node 33,Node 34,Node 35,Node 36,Node 37,Node 38,Node 39,Node 40,Node 41,Node 42,Node 43,Node 44,Node 45,Node 46,Node 47,Node 48,Node 49,Node 50,Node 51,Node 52,Node 53,Node 54,Node 55,Node 56,Node 57,Node 58,Node 59,Node 60,Node 61,Node 62,Node 63,Node 64,Node 65,Node 66,Node 67,Node 68,Node 69,Node 70,Node 71,Node 72,Node 73,Node 74,Node 75,Node 76,Node 77,Node 78,Node 79,Node 80,Node 81,Node 82,Node 83,Node 84,Node 85,Node 86,Node 87,Node 88,Node 89,Node 90,Node 91,Node 92,Node 93,Node 94,Node 95,Node 96,Node 97,Node 98,Node 99,ns since start
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118393600
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191488100
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292768000
1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393007800
1,2,2,3,1,1,1,2,1,0,0,0,1,2,1,1,1,2,1,0,0,1,1,2,1,3,1,1,1,2,1,0,0,2,2,1,1,2,3,1,0,2,2,2,1,1,1,3,2,1,2,2,1,0,0,1,2,2,0,3,0,1,2,1,0,1,1,1,2,0,2,1,2,2,2,2,1,1,2,0,0,1,2,2,2,2,1,2,1,1,1,2,2,0,0,2,2,2,1,2,492007400
3,2,4,4,3,5,4,6,2,4,2,4,3,4,3,3,4,5,3,3,2,3,3,4,4,4,3,3,3,5,4,3,3,3,5,2,3,2,4,4,3,4,4,3,4,3,4,4,4,3,3,3,3,3,4,4,4,6,2,4,2,3,4,2,2,3,3,3,3,3,4,3,3,4,2,4,4,4,4,4,3,3,3,4,2,4,2,4,4,6,2,4,4,4,3,3,3,4,3,3,594886600
4,5,4,7,7,6,6,6,7,7,7,7,7,4,6,6,6,6,5,5,4,6,6,7,6,5,6,5,4,6,5,4,6,5,5,4,5,6,6,6,6,6,6,5,6,5,5,5,5,5,7,4,4,6,7,5,5,6,4,6,5,5,4,4,4,4,5,4,5,5,7,7,5,6,5,5,5,5,6,7,5,5,6,5,6,5,5,7,4,7,5,6,5,7,5,6,5,5,5,6,698237800
8,6,8,8,8,8,7,7,7,8,8,8,8,8,8,9,7,9,7,8,6,7,7,7,7,8,9,8,8,8,8,7,7,8,9,8,8,7,9,8,8,8,7,9,8,8,9,7,10,6,8,8,9,8,8,8,8,9,8,8,7,8,8,8,6,9,8,7,8,9,9,8,7,7,7,7,8,7,7,8,8,8,9,7,7,7,8,7,8,8,9,8,8,9,7,8,7,7,10,7,814083300
9,8,9,10,10,11,10,10,9,10,10,11,12,11,11,9,12,9,10,9,10,10,10,10,11,10,10,11,9,11,10,9,11,11,10,8,11,9,10,10,11,9,11,12,11,10,11,11,12,10,10,10,11,10,9,10,12,10,10,10,10,9,11,10,10,10,9,9,9,9,11,9,10,10,10,9,10,10,12,11,11,11,11,10,11,10,9,10,10,12,10,11,10,11,10,12,12,10,11,9,898483400
15,16,16,16,16,16,16,16,16,15,15,15,16,15,18,15,16,14,16,15,17,15,17,17,17,16,14,18,15,15,17,16,16,17,16,18,17,15,17,16,16,15,16,16,17,16,16,15,18,15,16,17,13,16,15,15,16,17,17,17,15,17,17,16,15,17,15,14,17,14,16,15,16,17,16,16,17,16,16,16,15,18,19,16,19,16,16,15,16,15,18,16,15,17,15,15,16,16,15,18,1167870300
16,16,16,16,16,16,16,16,16,15,16,15,16,15,18,15,16,16,16,15,17,15,20,17,17,16,14,18,15,15,17,16,16,18,16,18,17,15,17,16,16,16,16,16,18,16,16,15,18,16,17,17,16,17,15,15,16,17,17,17,15,17,17,16,15,17,15,14,17,15,17,17,16,17,16,16,17,16,16,16,15,18,19,16,19,16,16,16,16,15,18,16,16,17,15,16,16,16,15,19,1179728700
17,17,17,17,18,16,16,17,18,16,17,16,17,16,19,16,16,18,17,17,18,18,20,18,17,16,15,18,16,16,18,16,16,18,16,18,18,15,17,18,17,16,16,17,18,17,16,15,18,16,18,18,16,18,18,17,18,17,17,17,17,18,17,16,16,17,16,14,18,15,17,19,16,18,16,16,18,17,16,18,15,18,19,16,19,17,16,16,16,18,18,16,16,18,17,17,17,16,15,19,1210884900
17,20,18,17,18,17,22,19,19,16,17,21,22,17,22,17,16,21,17,19,18,23,20,24,18,16,23,18,23,22,21,17,23,22,21,19,23,22,20,18,18,17,16,24,23,17,22,22,18,23,21,23,17,19,19,23,22,22,21,24,23,20,20,21,19,23,22,15,20,19,24,21,23,19,23,16,18,19,22,20,22,18,19,21,23,17,21,16,16,21,19,24,19,22,23,22,21,18,20,22,1412852900
25,21,21,18,18,23,24,24,23,22,17,24,24,22,24,17,24,23,22,23,18,24,23,24,24,24,24,22,24,23,25,19,25,24,23,22,25,25,23,19,18,26,25,25,25,23,24,24,18,24,26,24,21,22,20,25,24,25,21,25,23,24,24,25,23,23,24,23,23,21,25,22,24,23,24,17,25,22,24,24,23,23,25,21,24,25,24,17,16,26,20,24,19,25,23,23,24,25,23,23,1538135400
28,26,28,30,27,26,27,27,27,26,27,26,27,27,27,29,28,27,27,27,26,28,27,27,30,30,27,26,28,28,27,29,26,28,27,29,29,27,29,28,24,27,26,27,28,29,27,27,26,27,27,25,27,26,27,27,29,28,27,28,27,28,28,27,26,28,26,28,27,29,29,28,27,27,26,27,27,27,27,27,26,28,27,27,27,30,27,24,26,28,27,27,27,27,28,28,28,27,26,27,1774169900
29,28,29,32,28,28,31,30,28,29,28,27,29,30,28,29,29,28,27,28,27,28,28,30,32,31,28,28,29,29,28,30,30,29,29,29,33,29,32,30,27,27,29,28,28,31,31,30,29,27,29,30,27,26,28,30,31,28,30,29,29,28,31,30,26,29,29,29,29,30,32,29,28,29,28,29,28,30,29,28,26,29,29,29,30,31,28,27,27,29,27,29,27,30,28,31,29,29,26,27,1842628200
30,30,33,33,28,31,33,32,28,32,29,32,29,32,32,33,31,33,32,30,29,33,28,33,32,35,28,28,29,31,32,32,35,31,29,30,36,29,34,34,31,27,29,28,29,35,34,33,33,33,34,32,28,26,28,30,33,28,31,34,29,32,34,30,26,29,32,32,34,30,34,33,30,32,33,32,33,33,30,33,26,30,29,29,35,34,31,27,31,32,31,29,29,32,28,34,34,33,26,33,1894255400
35,34,35,35,33,36,35,34,36,35,33,34,36,33,38,36,37,35,36,35,34,36,37,35,37,36,35,37,37,33,37,34,36,34,37,35,37,37,36,36,32,36,36,38,36,37,36,35,36,35,34,36,30,35,34,36,36,37,37,36,36,33,36,35,32,38,33,34,36,36,36,37,36,34,36,36,36,37,34,36,35,36,38,36,36,36,35,34,35,35,37,38,31,33,36,37,36,33,36,37,1996757200
39,38,38,39,39,38,37,37,39,37,38,39,37,39,38,40,38,38,38,38,38,40,38,38,39,39,38,40,39,38,38,37,38,39,37,36,38,37,39,39,39,39,38,39,38,37,39,39,39,39,37,38,39,39,37,40,41,39,39,39,37,37,38,38,33,38,38,37,40,37,38,38,37,37,38,39,38,39,39,39,40,37,39,39,38,36,38,34,40,39,39,38,37,38,39,40,39,38,39,38,2092253000
42,42,41,41,39,40,39,41,40,41,42,40,42,41,42,40,40,40,41,40,41,41,41,40,41,40,40,43,43,41,40,40,39,41,41,38,42,40,41,40,40,42,41,41,40,39,42,41,41,42,42,44,42,40,40,41,43,40,41,41,41,39,41,41,42,41,42,41,41,40,40,41,41,40,40,41,42,41,41,41,41,40,41,40,39,40,41,41,42,40,40,42,40,41,41,41,40,40,43,40,2209683100
43,44,43,42,41,44,42,44,45,41,43,43,43,42,44,43,44,43,44,44,43,42,42,45,44,44,40,43,43,41,45,43,41,42,42,45,44,41,42,44,42,43,44,43,40,43,43,42,43,44,45,45,43,41,44,43,45,40,44,43,43,42,45,42,43,42,43,42,45,44,45,45,45,44,42,41,42,44,42,43,42,46,44,44,45,41,44,42,42,45,44,43,45,42,44,43,45,43,43,44,2308159800
46,45,45,46,48,47,45,45,47,46,46,45,46,46,46,47,47,46,47,46,47,47,48,47,48,45,46,49,47,47,47,47,47,46,47,46,48,45,46,47,44,46,45,46,47,49,47,47,46,47,46,47,45,47,46,46,47,47,47,46,46,46,48,47,46,46,46,45,46,47,46,46,46,46,45,46,47,47,45,47,45,47,48,45,47,47,46,46,46,48,46,47,47,46,47,46,46,45,47,47,2404107300
49,48,47,48,48,48,48,48,47,48,47,49,49,47,49,48,49,48,48,49,49,48,49,48,49,48,48,50,48,49,48,49,48,49,49,49,49,48,48,49,48,48,49,50,47,49,48,48,48,49,48,49,49,48,48,49,50,49,49,48,48,48,49,49,47,47,49,48,48,49,49,48,48,49,48,47,49,49,48,49,48,49,48,48,49,48,48,48,50,48,48,48,48,49,49,50,49,48,48,48,2499207700
50,50,49,50,49,49,49,50,49,49,50,49,50,49,50,50,50,49,50,50,50,50,49,50,50,51,49,52,50,49,51,50,50,50,50,50,51,50,51,49,49,49,51,51,50,50,51,51,51,51,51,49,51,49,49,50,52,49,50,51,50,49,50,50,50,50,51,50,50,50,51,50,50,49,50,50,49,51,49,50,49,50,49,51,49,50,50,50,51,50,50,50,49,49,50,51,50,50,50,51,2610370300
51,51,52,51,51,51,53,52,52,52,52,53,52,52,53,53,52,51,51,52,52,53,52,51,52,52,52,52,54,52,51,51,51,51,52,52,54,53,52,52,52,52,52,52,51,52,52,52,53,52,51,53,52,51,52,52,52,52,52,52,52,51,52,53,51,53,52,51,53,52,51,51,53,52,52,51,52,52,51,52,52,51,52,51,52,52,53,52,52,52,52,53,52,51,52,52,52,52,52,53,2706192800
53,54,54,52,53,53,53,53,53,52,52,54,52,54,54,54,53,53,55,53,54,55,52,55,53,53,53,54,56,53,53,54,54,52,53,53,56,53,54,53,53,55,54,54,54,55,53,52,53,55,55,56,52,54,54,53,55,52,52,56,53,54,54,55,52,54,54,53,55,54,52,55,55,55,54,53,55,54,53,54,53,53,55,52,54,53,55,52,53,54,53,55,53,53,53,54,54,54,53,54,2799256900
