UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,190100600
0,0,0,0,0,0,0,0,0,250718000
1,0,0,0,2,0,0,0,2,401473900
1,0,0,0,2,0,0,0,2,449079200
1,0,0,0,3,0,0,0,6,548030700
1,0,0,0,3,0,0,0,6,647055200
2,0,0,0,5,0,0,0,12,747186700
4,0,0,0,10,0,0,0,21,853234300
4,0,0,0,14,0,0,0,25,953868400
5,0,0,0,19,0,0,0,29,1090544400
7,0,0,0,24,0,0,0,36,1261586700
8,0,0,0,25,0,0,0,36,1313446400
9,0,0,0,30,0,0,0,45,1423506600
9,0,0,0,31,0,0,0,48,1482187300
9,0,0,0,35,0,0,0,53,1563819300
12,0,0,0,38,0,0,0,67,1647771100
13,0,0,0,38,0,0,0,67,1775350900
18,0,0,0,51,0,0,0,80,2062161500
21,0,0,0,61,0,0,0,94,2178606100
21,0,0,0,61,0,0,0,94,2276858100
21,0,0,0,61,0,0,0,94,2456082100
21,0,0,0,62,0,0,0,94,2476352900
21,0,0,0,62,0,0,0,94,2550201200
31,0,0,0,94,0,0,0,122,2911913500
31,0,0,0,100,0,0,0,130,3027275600
31,0,0,0,100,0,0,0,130,3104611800
32,0,0,0,100,0,0,0,130,3165656000
33,0,0,0,111,0,0,0,148,3289450600
33,0,0,0,114,0,0,0,153,3441599800
33,0,0,0,114,0,0,0,153,4092886100
38,0,0,0,138,0,0,0,236,4670470800
38,0,0,0,138,0,0,0,236,4836462600
38,0,0,0,138,0,0,0,236,5046497100
38,0,0,0,138,0,0,0,236,5103108200
38,0,0,0,138,0,0,0,238,5470110000
38,0,0,0,138,0,0,0,238,5571640600
38,0,0,0,138,0,0,0,238,5831148100
38,0,0,0,138,0,0,0,238,5853500100
38,0,0,0,138,0,0,0,238,6173619300
38,0,0,0,138,0,0,0,238,6194815500
38,0,0,0,139,0,0,0,327,6261074800
62,0,0,0,205,0,0,0,357,6936602800
62,0,0,0,206,0,0,0,357,6945759800
62,0,0,0,206,0,0,0,357,6951130400
62,0,0,0,206,0,0,0,357,7049881500
62,0,0,0,207,0,0,0,381,7194611400
62,0,0,0,207,0,0,0,413,7413010500
62,0,0,0,207,0,0,0,413,7474506000
62,0,0,0,208,0,0,0,413,7805203100
62,0,0,0,208,0,0,0,413,7815569200
62,0,0,0,208,0,0,0,413,7940148700
62,0,0,0,208,0,0,0,459,8341235300
62,0,0,0,208,0,0,0,459,8499222200
62,0,0,0,208,0,0,0,459,8514065000
62,0,0,0,209,0,0,0,561,8804012300
62,0,0,0,209,0,0,0,561,8850678200
62,0,0,0,209,0,0,0,561,9680610600
62,0,0,0,209,0,0,0,561,9714291500
62,0,0,0,210,0,0,0,561,10084863900
62,0,0,0,210,0,0,0,561,10483765600
62,0,0,0,210,0,0,0,582,10598308600
62,0,0,0,210,0,0,0,582,11136212200
62,0,0,0,210,0,0,0,582,11152512300
62,0,0,0,211,0,0,0,582,11843800200
115,0,0,0,411,0,0,0,1140,14873432700
115,0,0,0,411,0,0,0,1140,15087515300
115,0,0,0,411,0,0,0,1140,15122906600
115,0,0,0,411,0,0,0,1140,15161230300
115,0,0,0,411,0,0,0,1140,15249295400
115,0,0,0,412,0,0,0,1140,15453041100
116,0,0,0,423,0,0,0,1192,16397236300
125,0,0,0,446,0,0,0,1229,16414990200
141,0,0,0,516,0,0,0,1232,16471116100
148,0,0,0,553,0,0,0,1234,16812807000
148,0,0,0,553,0,0,0,1234,16826142200
193,0,0,0,787,0,0,0,1356,18855710300
193,0,0,0,787,0,0,0,1356,19221333100
193,0,0,0,788,0,0,0,1388,19255800100
