Number of Requested Messages,ns since start
0,151441900
0,187696600
0,240613900
0,341322500
0,439088000
0,538620200
0,639280300
0,795694100
0,842615600
0,1040780700
0,1096859800
0,1158991800
0,1284512800
0,1470154800
0,1474209700
0,1567650100
0,1684445200
0,2219998400
0,2243879800
0,2258354700
0,2593852900
0,2759873600
0,3019645700
0,3077008300
0,3210371000
0,3348172600
0,3425672600
0,3486302600
0,3591051300
0,3742480300
0,3771434000
0,4308969300
0,4860414100
0,5256701100
0,5259864600
0,5530221900
0,5577242400
0,5689824000
0,6036533200
0,6096469700
0,7033642300
0,9529510700
0,9648654000
0,9672217600
0,10017305900
0,10110801400
0,10535373900
0,10741216400
0,11525575100
0,12058443300
0,12060211700
0,13253636100
0,13267520900
0,14504480400
0,17021502800
0,17225441200
0,18708279400
0,18760632000
0,20037221200
0,20410457100
0,20494561200
0,20504288300
0,21828450400
0,22259449500
0,22401496400
0,24660328300
0,25043998400
0,25633932700
0,25645905400
0,25695437900
0,25956865300
0,26133974900
0,27588905200
0,27609527200
0,27690555100
0,28090898500
0,28169602300
0,28186258600
0,28356818800
0,28362291200
0,29034909200
0,29235758500
0,30832277600
0,32905178000
0,33029632700
0,33930458600
0,34135287500
0,34139045800
0,34743459200
0,34772475900
0,34933672600
0,34973721500
0,35277517400
0,35281285300
0,35658155500
0,35659486900
0,36392173800
0,42816329400
0,43133379300
0,43200843200
0,43258641700
0,43600431100
0,43994112900
0,44721371100
0,45341937200
0,46398634700
0,47106846400
0,47113986500
0,47179024600
0,47877772200
0,47952526100
0,48448291200
0,49450717700
0,49635856600
0,49911209800
0,50096151500
0,50100651200
0,50197258600
0,52287940600
0,52376129000
0,54176521300
0,54208419800
0,54329719500
0,54786057400
0,54847064700
0,54927122500
0,55149663300
0,55192758200
0,55319415100
0,56856864100
0,58592354300
0,58597629000
0,59155602800
0,59259719900
0,59922608100
0,59952495200
0,59998615400
0,60086160900
0,60218162200
