Message ID,Issuance Time (unix),Confirmation Time (ns),Weight,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685359706,339734500,14,1,13,523185000
2,1685359706,410042900,14,2,19,623752800
1,1685359706,440342000,20,3,19,623761300
3,1685359706,510005600,14,4,24,726058000
2,1685359706,512362400,20,5,24,726066600
1,1685359706,542649300,27,6,24,726068300
3,1685359706,581215500,17,7,30,797258100
2,1685359706,583557100,24,8,30,797261300
1,1685359706,613844300,32,9,30,797263300
7,1685359706,495252300,14,10,37,851819300
3,1685359706,635782900,23,11,37,852093400
2,1685359706,638400900,31,12,37,852107300
1,1685359706,668693500,40,13,37,852113100
3,1685359706,729455100,27,14,43,945498200
2,1685359706,731797200,36,15,43,945501400
1,1685359706,762084200,46,16,43,945503000
3,1685359706,732573500,30,17,43,948616800
2,1685359706,734939100,40,18,43,948643800
1,1685359706,765226700,51,19,43,948645700
3,1685359706,755335900,33,20,43,971379900
2,1685359706,757680300,44,21,43,971384800
1,1685359706,787968200,56,22,43,971387400
4,1685359706,771704800,12,23,47,1017687000
7,1685359706,666200400,17,24,48,1022767200
3,1685359706,806730100,37,25,48,1022770900
2,1685359706,809070400,49,26,48,1022775100
1,1685359706,839358400,62,27,48,1022777600
7,1685359706,723734800,23,28,53,1080302200
3,1685359706,864265300,44,29,53,1080306200
2,1685359706,866603900,57,30,53,1080308100
1,1685359706,896891000,71,31,53,1080310000
4,1685359706,864889000,16,32,57,1110870700
7,1685359706,1035232000,27,33,68,1391798900
3,1685359706,1175763100,49,34,68,1391804000
2,1685359706,1178102500,63,35,68,1391806600
1,1685359706,1208389600,78,36,68,1391808600
8,1685359706,989501900,14,37,68,1391907100
4,1685359706,1146012900,20,38,68,1391993200
4,1685359706,1146131200,25,39,68,1392111500
7,1685359706,1035636800,30,40,68,1392201500
3,1685359706,1176163000,53,41,68,1392203800
2,1685359706,1178501600,68,42,68,1392205900
1,1685359706,1208788800,84,43,68,1392207900
4,1685359706,1146322800,28,44,68,1392302900
4,1685359706,1146510200,33,45,68,1392490400
13,1685359706,869528200,14,46,69,1392600200
7,1685359706,1036038000,34,47,69,1392602900
3,1685359706,1176564100,58,48,69,1392604900
2,1685359706,1178902500,74,49,69,1392606700
1,1685359706,1209191800,91,50,69,1392610900
13,1685359706,869623900,20,51,69,1392697700
7,1685359706,1036135900,41,52,69,1392700300
3,1685359706,1176661500,66,53,69,1392702700
2,1685359706,1179000300,83,54,69,1392705000
1,1685359706,1209287900,101,55,69,1392707100
19,1685359706,769188800,14,56,70,1392804000
13,1685359706,869734700,23,57,70,1392806200
7,1685359706,1036243700,45,58,70,1392808100
3,1685359706,1176769400,71,59,70,1392810200
2,1685359706,1179109300,89,60,70,1392813600
1,1685359706,1209396400,108,61,70,1392815600
7,1685359706,1036416900,53,62,70,1392981500
3,1685359706,1176943100,80,63,70,1392983700
2,1685359706,1179281000,99,64,70,1392985100
1,1685359706,1209567700,119,65,70,1392986700
7,1685359706,1036432000,56,66,70,1392996500
3,1685359706,1176994600,84,67,70,1393036500
2,1685359706,1179334900,104,68,70,1393039400
1,1685359706,1209622400,125,69,70,1393041600
9,1685359706,943109400,12,70,70,1393215700
4,1685359706,1147238300,39,71,70,1393218000
30,1685359706,596256100,14,72,70,1393301900
19,1685359706,769689300,20,73,70,1393304300
13,1685359706,870235200,30,74,70,1393306700
7,1685359706,1036744700,60,75,70,1393309100
3,1685359706,1177270400,89,76,70,1393311100
2,1685359706,1179609000,110,77,70,1393313400
1,1685359706,1209898300,132,78,70,1393317500
3,1685359706,1177374800,97,79,70,1393415800
2,1685359706,1179713300,119,80,70,1393417600
1,1685359706,1210000200,142,81,70,1393419300
48,1685359706,370751400,12,82,71,1393434200
30,1685359706,596391700,18,83,71,1393436800
19,1685359706,769824000,25,84,71,1393439200
13,1685359706,870369600,36,85,71,1393441100
7,1685359706,1036878700,67,86,71,1393443100
3,1685359706,1177406000,101,87,71,1393447600
2,1685359706,1179745400,124,88,71,1393449700
1,1685359706,1210033000,148,89,71,1393452100
48,1685359706,384903100,17,90,72,1407588000
30,1685359706,610547000,24,91,72,1407592200
19,1685359706,783979800,32,92,72,1407594600
13,1685359706,905208700,44,93,73,1428282100
7,1685359706,1071724400,76,94,73,1428289400
3,1685359706,1212251300,111,95,73,1428292200
2,1685359706,1214591600,135,96,73,1428296300
1,1685359706,1244879500,160,97,73,1428299200
15,1685359706,1429895900,14,98,109,1999263100
8,1685359706,1596862000,20,99,109,1999267200
22,1685359706,2119289400,14,100,170,2763644700
15,1685359706,2194283100,20,101,170,2763648500
8,1685359706,2361245800,27,102,170,2763650800
23,1685359706,2308428600,14,103,191,2974082800
22,1685359706,2329738000,20,104,191,2974092000
15,1685359706,2404732400,27,105,191,2974097900
8,1685359706,2571698500,35,106,191,2974103600
7,1685359706,2617550000,86,107,191,2974114400
3,1685359706,2758075300,122,108,191,2974117100
2,1685359706,2760414200,147,109,191,2974118600
1,1685359706,2790701800,173,110,191,2974121500
5,1685359706,3419807400,14,111,250,3721235400
69,1685359707,2328901800,14,112,251,3721411100
48,1685359706,2698730900,23,113,251,3721413700
30,1685359706,2924371000,31,114,251,3721416100
19,1685359706,3097803400,40,115,251,3721418300
13,1685359706,3198391800,53,116,251,3721464100
7,1685359706,3364902300,90,117,251,3721466700
