UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,238456400
0,0,0,0,1,0,0,0,1,329243300
0,0,0,0,1,0,0,0,1,358366700
1,0,0,0,2,0,0,0,5,454769200
1,0,0,0,3,0,0,0,7,552548600
2,0,0,0,8,0,0,0,15,738872600
3,0,0,0,11,0,0,0,21,845508500
5,0,0,0,16,0,0,0,27,963797700
7,0,0,0,20,0,0,0,34,1098336300
9,0,0,0,28,0,0,0,44,1328455500
10,0,0,0,35,0,0,0,62,1420419300
10,0,0,0,36,0,0,0,67,1466047900
10,0,0,0,38,0,0,0,70,1729074300
17,0,0,0,68,0,0,0,95,2104277200
17,0,0,0,69,0,0,0,189,3419645500
17,0,0,0,69,0,0,0,189,3544878300
17,0,0,0,69,0,0,0,189,3614611200
17,0,0,0,69,0,0,0,189,3668295200
35,0,0,0,117,0,0,0,244,4094524400
42,0,0,0,153,0,0,0,319,5441430500
42,0,0,0,153,0,0,0,319,5616796400
42,0,0,0,153,0,0,0,319,5750836900
42,0,0,0,153,0,0,0,319,5909095100
42,0,0,0,155,0,0,0,371,6033689400
42,0,0,0,155,0,0,0,371,6113912100
42,0,0,0,155,0,0,0,371,6161761800
42,0,0,0,155,0,0,0,371,6407099100
42,0,0,0,155,0,0,0,371,6604491100
43,0,0,0,156,0,0,0,371,6656124400
43,0,0,0,156,0,0,0,441,6796384600
48,0,0,0,192,0,0,0,507,7539230800
58,0,0,0,236,0,0,0,531,7973780800
58,0,0,0,236,0,0,0,531,8015105600
58,0,0,0,236,0,0,0,531,8069082700
58,0,0,0,236,0,0,0,531,8259736400
106,0,0,0,400,0,0,0,611,8927040100
106,0,0,0,400,0,0,0,611,9400802900
106,0,0,0,400,0,0,0,611,9513257100
106,0,0,0,401,0,0,0,611,9660800400
106,0,0,0,401,0,0,0,666,9813862200
119,0,0,0,460,0,0,0,744,10360618600
119,0,0,0,460,0,0,0,744,10366948700
125,0,0,0,484,0,0,0,754,10729080900
125,0,0,0,484,0,0,0,754,10914805400
125,0,0,0,485,0,0,0,763,11361480800
152,0,0,0,679,0,0,0,1034,16040805900
152,0,0,0,679,0,0,0,1034,16134677100
152,0,0,0,679,0,0,0,1034,16177333300
152,0,0,0,679,0,0,0,1034,16318101700
152,0,0,0,680,0,0,0,1143,16925527700
152,0,0,0,680,0,0,0,1143,17168677200
152,0,0,0,680,0,0,0,1143,17494535700
152,0,0,0,680,0,0,0,1143,17560762600
152,0,0,0,680,0,0,0,1143,18099627900
152,0,0,0,680,0,0,0,1143,18258535000
152,0,0,0,680,0,0,0,1143,18337968900
181,0,0,0,987,0,0,0,1314,19606862500
181,0,0,0,987,0,0,0,1325,20319392400
181,0,0,0,987,0,0,0,1325,20580393800
181,0,0,0,988,0,0,0,1325,20613921200
181,0,0,0,988,0,0,0,1325,20688041800
181,0,0,0,988,0,0,0,1325,20800202700
181,0,0,0,988,0,0,0,1325,20917388700
181,0,0,0,988,0,0,0,1325,20986009800
181,0,0,0,988,0,0,0,1395,21112241300
181,0,0,0,1003,0,0,0,1487,22179791400
181,0,0,0,1003,0,0,0,1495,23417271000
181,0,0,0,1003,0,0,0,1495,24067030300
181,0,0,0,1004,0,0,0,1495,24674706600
181,0,0,0,1006,0,0,0,1630,25801948600
181,0,0,0,1007,0,0,0,1630,25924442400
188,0,0,0,1129,0,0,0,1709,26953333600
188,0,0,0,1152,0,0,0,1710,27771150800
188,0,0,0,1153,0,0,0,1710,27886800300
188,0,0,0,1153,0,0,0,1710,27931739200
188,0,0,0,1153,0,0,0,1710,28568531400
188,0,0,0,1168,0,0,0,1802,29363120800
188,0,0,0,1168,0,0,0,1802,29623230400
192,0,0,0,1223,0,0,0,1921,31226689500
192,0,0,0,1224,0,0,0,1921,31262156900
194,0,0,0,1280,0,0,0,2164,35514261800
194,0,0,0,1280,0,0,0,2164,35534278200
194,0,0,0,1280,0,0,0,2164,35829282400
196,0,0,0,1339,0,0,0,2337,36382940200
196,0,0,0,1341,0,0,0,2425,37996319800
196,0,0,0,1373,0,0,0,2472,38739870800
196,0,0,0,1426,0,0,0,2561,39298582000
196,0,0,0,1427,0,0,0,2561,39529020300
196,0,0,0,1517,0,0,0,2613,41096725900
197,0,0,0,1568,0,0,0,2688,41740462000
197,0,0,0,1584,0,0,0,2793,42584756700
198,0,0,0,1653,0,0,0,2829,43922895200
198,0,0,0,1653,0,0,0,2829,43958941000
199,0,0,0,1747,0,0,0,2899,46163232600
199,0,0,0,1748,0,0,0,2899,46173410600
199,0,0,0,1748,0,0,0,2899,46702697100
199,0,0,0,1748,0,0,0,2944,48426705500
199,0,0,0,1748,0,0,0,2944,48519436200
199,0,0,0,1748,0,0,0,2944,48752246200
199,0,0,0,1748,0,0,0,2944,48854070800
199,0,0,0,1748,0,0,0,2944,50537921900
199,0,0,0,1768,0,0,0,3224,51817484200
199,0,0,0,1768,0,0,0,3224,52052262000
199,0,0,0,1808,0,0,0,3323,52776286700
199,0,0,0,1893,0,0,0,3472,54743502900
199,0,0,0,1947,0,0,0,3528,56312521200
199,0,0,0,1947,0,0,0,3528,56374335000
199,0,0,0,1947,0,0,0,3528,56474405000
199,0,0,0,1947,0,0,0,3528,56967420400
199,0,0,0,1948,0,0,0,3535,57278862600
199,0,0,0,1949,0,0,0,3535,57378251000
199,0,0,0,1949,0,0,0,3616,57522776900
199,0,0,0,1949,0,0,0,3616,57620336900
199,0,0,0,1949,0,0,0,3616,57835522300
199,0,0,0,1949,0,0,0,3616,58222364900
199,0,0,0,1949,0,0,0,3616,58262467700
199,0,0,0,1949,0,0,0,3616,58413854900
199,0,0,0,1949,0,0,0,3616,58599255100
199,0,0,0,1949,0,0,0,3616,58872455000
199,0,0,0,1949,0,0,0,3616,59008812400
199,0,0,0,1951,0,0,0,3768,62997735900
