Number of Requested Messages,ns since start
0,407567300
0,515512400
0,545425300
0,580212100
0,677467300
0,899338600
0,1810786200
0,1959282200
0,2578909400
0,2682925500
0,2828893300
0,5442822300
0,7805010100
0,7947793400
0,8115946400
0,8258012300
0,8326038800
0,8598770300
0,8618708000
0,10766775100
0,11016933900
0,11379164300
0,12830710100
0,12833204300
0,13109647900
0,13259891800
0,13404806700
0,13913674400
0,14099295600
0,14734748300
0,15760199900
0,18634524200
0,19270935600
0,22866844600
0,22999324800
0,23448510400
0,23520622200
0,23661357000
0,23925056200
0,24047607300
0,24268340400
0,26284713600
0,26621770700
0,26953058300
0,27594855100
0,27825909300
0,27967770100
0,28296768100
0,28334067700
0,29200242300
0,29267434500
0,31423672700
0,31481507700
0,32288196500
0,33040231800
0,34202414900
0,34258473900
0,34441317000
0,35343918100
0,35914656700
0,37186510200
0,37474801300
0,38549043600
0,39262898700
0,41063064600
0,41653151400
0,42943252900
0,42992341100
0,43939631700
0,44736095600
0,44855178000
0,44928042500
0,45405651900
0,45410640600
0,46157362600
0,46651874900
0,47283708600
0,48672399500
0,49128703900
0,51818516400
0,54266355800
0,58004895900
0,59571174400
0,59700124600
0,59817415600
0,60086444300
0,60988435800
0,62161831800
