UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,122084300
1,0,0,0,3,0,0,0,3,196623700
1,0,0,0,5,0,0,0,5,291961500
1,0,0,0,5,0,0,0,5,390425600
2,0,0,0,8,0,0,0,18,519790800
4,0,0,0,15,0,0,0,26,614488200
7,0,0,0,23,0,0,0,37,714912300
11,0,0,0,32,0,0,0,43,834298400
12,0,0,0,36,0,0,0,49,917304200
17,0,0,0,51,0,0,0,80,1227379400
19,0,0,0,66,0,0,0,95,1339302100
22,0,0,0,77,0,0,0,108,1432712600
27,0,0,0,85,0,0,0,121,1490651900
39,0,0,0,128,0,0,0,160,1809680600
39,0,0,0,131,0,0,0,189,2098061400
44,0,0,0,158,0,0,0,197,2169952500
44,0,0,0,158,0,0,0,197,2268287900
44,0,0,0,159,0,0,0,197,2395822200
47,0,0,0,185,0,0,0,234,2481248700
48,0,0,0,193,0,0,0,241,2555489800
50,0,0,0,200,0,0,0,246,2623870300
55,0,0,0,224,0,0,0,278,2807138700
59,0,0,0,238,0,0,0,314,3535332400
64,0,0,0,276,0,0,0,426,4300684800
71,0,0,0,300,0,0,0,464,4479231800
71,0,0,0,301,0,0,0,465,4485379100
71,0,0,0,302,0,0,0,466,4618331500
73,0,0,0,328,0,0,0,501,4830377300
73,0,0,0,331,0,0,0,527,5123244200
75,0,0,0,335,0,0,0,545,5674815200
75,0,0,0,336,0,0,0,573,5715230600
75,0,0,0,336,0,0,0,573,5781075600
75,0,0,0,336,0,0,0,573,5810422300
75,0,0,0,336,0,0,0,573,5922663700
77,0,0,0,350,0,0,0,611,7106505800
78,0,0,0,369,0,0,0,678,7779750000
80,0,0,0,389,0,0,0,731,7821646800
81,0,0,0,392,0,0,0,732,7928378900
81,0,0,0,392,0,0,0,732,8056983300
81,0,0,0,392,0,0,0,732,8109335300
81,0,0,0,393,0,0,0,735,8648548400
82,0,0,0,405,0,0,0,840,9490823100
82,0,0,0,405,0,0,0,840,9705410400
82,0,0,0,405,0,0,0,840,9891704400
82,0,0,0,405,0,0,0,840,9904237600
82,0,0,0,406,0,0,0,949,10090971100
85,0,0,0,417,0,0,0,972,10403014900
85,0,0,0,417,0,0,0,972,10598330400
85,0,0,0,417,0,0,0,972,10818567000
85,0,0,0,424,0,0,0,1063,11585400800
86,0,0,0,452,0,0,0,1084,11825571800
87,0,0,0,472,0,0,0,1124,12253827100
89,0,0,0,482,0,0,0,1137,12506942800
89,0,0,0,482,0,0,0,1147,12530923800
89,0,0,0,492,0,0,0,1182,13150294500
89,0,0,0,492,0,0,0,1182,13152162700
89,0,0,0,493,0,0,0,1182,13380396300
89,0,0,0,493,0,0,0,1182,13387154000
89,0,0,0,493,0,0,0,1182,13400375600
89,0,0,0,493,0,0,0,1182,13544294400
89,0,0,0,493,0,0,0,1182,13608529000
