UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,110652300
0,0,0,0,0,0,0,0,0,147829100
1,0,0,0,3,0,0,0,3,243983600
1,0,0,0,3,0,0,0,3,344699800
1,0,0,0,4,0,0,0,7,443903900
1,0,0,0,5,0,0,0,13,544985500
4,0,0,0,9,0,0,0,19,643813900
6,0,0,0,12,0,0,0,27,771992500
7,0,0,0,15,0,0,0,37,870186300
8,0,0,0,16,0,0,0,39,944237500
10,0,0,0,26,0,0,0,48,1043651800
11,0,0,0,29,0,0,0,56,1240321900
11,0,0,0,29,0,0,0,58,1274902300
11,0,0,0,29,0,0,0,58,1364661800
17,0,0,0,47,0,0,0,72,1494372900
17,0,0,0,48,0,0,0,72,1810069600
17,0,0,0,48,0,0,0,72,1880028300
17,0,0,0,48,0,0,0,72,1993875100
17,0,0,0,49,0,0,0,73,2076012000
17,0,0,0,49,0,0,0,73,2166630200
17,0,0,0,49,0,0,0,109,2420413400
17,0,0,0,49,0,0,0,109,2598933500
17,0,0,0,50,0,0,0,170,2785440600
17,0,0,0,50,0,0,0,170,2954039600
17,0,0,0,50,0,0,0,170,2981981800
17,0,0,0,50,0,0,0,170,3047167000
17,0,0,0,51,0,0,0,191,3384645300
17,0,0,0,53,0,0,0,226,3434971900
17,0,0,0,53,0,0,0,226,3506060400
17,0,0,0,53,0,0,0,226,3674434800
17,0,0,0,53,0,0,0,226,3676121100
23,0,0,0,68,0,0,0,254,3771299600
23,0,0,0,68,0,0,0,254,3855652900
23,0,0,0,68,0,0,0,254,3953579100
30,0,0,0,96,0,0,0,276,4117812500
30,0,0,0,96,0,0,0,276,4312078700
31,0,0,0,99,0,0,0,327,4756073400
31,0,0,0,99,0,0,0,327,4876911500
44,0,0,0,143,0,0,0,407,5336743500
44,0,0,0,143,0,0,0,407,5372091000
44,0,0,0,143,0,0,0,407,5566132100
70,0,0,0,247,0,0,0,509,6947628400
