UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,151602600
0,0,0,0,0,0,0,0,0,239931200
0,0,0,0,1,0,0,0,1,332658300
0,0,0,0,1,0,0,0,1,432460700
1,0,0,0,2,0,0,0,3,531584900
1,0,0,0,4,0,0,0,7,662377500
2,0,0,0,7,0,0,0,9,733059400
3,0,0,0,9,0,0,0,11,832562600
3,0,0,0,10,0,0,0,13,933173900
5,0,0,0,13,0,0,0,15,1046550800
5,0,0,0,13,0,0,0,15,1148036600
5,0,0,0,14,0,0,0,18,1232283600
7,0,0,0,17,0,0,0,20,1341121800
7,0,0,0,17,0,0,0,20,1434031000
8,0,0,0,20,0,0,0,26,1532372800
9,0,0,0,23,0,0,0,31,1632381100
10,0,0,0,27,0,0,0,31,1754534300
12,0,0,0,31,0,0,0,34,1852158700
12,0,0,0,33,0,0,0,40,1949044600
12,0,0,0,35,0,0,0,42,2053883300
12,0,0,0,37,0,0,0,43,2132940700
13,0,0,0,42,0,0,0,52,2231513600
13,0,0,0,45,0,0,0,55,2415334500
13,0,0,0,50,0,0,0,59,2457661600
14,0,0,0,54,0,0,0,64,2608453800
14,0,0,0,55,0,0,0,67,2682372800
16,0,0,0,60,0,0,0,68,2745980100
17,0,0,0,65,0,0,0,73,2832285900
18,0,0,0,67,0,0,0,76,2941295100
19,0,0,0,69,0,0,0,80,3038753700
20,0,0,0,75,0,0,0,84,3163384800
22,0,0,0,79,0,0,0,87,3232406700
22,0,0,0,84,0,0,0,93,3343069700
24,0,0,0,90,0,0,0,100,3649698400
24,0,0,0,93,0,0,0,103,3741246100
25,0,0,0,98,0,0,0,108,3854776300
27,0,0,0,117,0,0,0,135,4218428700
27,0,0,0,117,0,0,0,135,4227255700
27,0,0,0,118,0,0,0,135,4312494900
27,0,0,0,118,0,0,0,135,4421459500
27,0,0,0,118,0,0,0,135,4457351200
27,0,0,0,118,0,0,0,135,4540264300
30,0,0,0,134,0,0,0,150,4642476900
33,0,0,0,155,0,0,0,169,5135423200
37,0,0,0,166,0,0,0,177,5369850900
39,0,0,0,172,0,0,0,186,5742028700
39,0,0,0,172,0,0,0,186,5778071600
39,0,0,0,173,0,0,0,186,5888751000
39,0,0,0,173,0,0,0,186,5934981000
39,0,0,0,173,0,0,0,186,6043430100
41,0,0,0,189,0,0,0,220,6148674300
49,0,0,0,230,0,0,0,244,6689431300
50,0,0,0,236,0,0,0,246,6734995300
50,0,0,0,237,0,0,0,246,6848753300
51,0,0,0,241,0,0,0,254,6950033300
51,0,0,0,241,0,0,0,254,7036984700
51,0,0,0,241,0,0,0,254,7142996700
51,0,0,0,241,0,0,0,254,7244145500
51,0,0,0,241,0,0,0,254,7348934600
54,0,0,0,264,0,0,0,276,7437089000
54,0,0,0,264,0,0,0,276,7620947900
54,0,0,0,273,0,0,0,293,7793159500
54,0,0,0,273,0,0,0,293,7837755200
60,0,0,0,291,0,0,0,303,8113721400
60,0,0,0,299,0,0,0,318,8310663300
60,0,0,0,299,0,0,0,318,8350095600
60,0,0,0,304,0,0,0,321,8444609200
60,0,0,0,304,0,0,0,321,8554975100
60,0,0,0,304,0,0,0,321,8633811300
61,0,0,0,319,0,0,0,341,8742977900
62,0,0,0,322,0,0,0,346,8863662500
62,0,0,0,322,0,0,0,346,8933182000
67,0,0,0,336,0,0,0,350,9037972200
67,0,0,0,337,0,0,0,351,9168005300
67,0,0,0,344,0,0,0,356,9234603300
68,0,0,0,347,0,0,0,370,9389567300
69,0,0,0,353,0,0,0,376,9588932800
69,0,0,0,353,0,0,0,376,9670185800
69,0,0,0,353,0,0,0,376,9685477800
73,0,0,0,368,0,0,0,386,9745650400
74,0,0,0,375,0,0,0,392,9843567100
74,0,0,0,375,0,0,0,392,9932690800
75,0,0,0,382,0,0,0,404,10040367700
75,0,0,0,383,0,0,0,407,10147293200
79,0,0,0,426,0,0,0,451,10821154300
79,0,0,0,426,0,0,0,451,10847819800
80,0,0,0,431,0,0,0,455,10933212300
81,0,0,0,443,0,0,0,462,11152574600
81,0,0,0,443,0,0,0,462,11157714500
81,0,0,0,443,0,0,0,462,11243808700
85,0,0,0,480,0,0,0,503,11831538400
85,0,0,0,480,0,0,0,503,11833850700
85,0,0,0,481,0,0,0,507,11944517200
86,0,0,0,492,0,0,0,517,12047823400
87,0,0,0,503,0,0,0,531,12340168800
87,0,0,0,504,0,0,0,531,12370225500
87,0,0,0,504,0,0,0,531,12462474400
