Number of Requested Messages,ns since start
0,169238600
0,261483000
0,335638700
0,435052500
0,534518700
0,670029900
0,750507000
0,845133500
0,935854300
0,1055168200
0,1155459100
0,1234827600
0,1389425600
0,1437220200
0,1534977900
0,1633441400
0,1756300200
0,1866681500
0,1970430800
0,2097638300
0,2135213300
0,2233679300
0,2455515300
0,2467109100
0,2627898500
0,2702393900
0,2749173400
0,2858301600
0,2961201100
0,3069179500
0,3187030800
0,3260830500
0,3344364900
0,3740385500
0,3751770700
0,3926918600
0,4223660200
0,4303316200
0,4398185600
0,4447523400
0,4487073300
0,4627597800
0,4749839000
0,5363379000
0,5427908000
0,5755786200
0,5802486100
0,5933656300
0,5938591600
0,6066925300
0,6678138000
0,6731024500
0,6738309300
0,6858660200
0,6977336000
0,7038467600
0,7157610500
0,7251080500
0,7371309000
0,7455060600
0,7636257200
0,7834686600
0,7927612500
0,8309009100
0,8317345400
0,8352090000
0,8445805800
0,8566629500
0,8704724200
0,8782870800
0,8885260600
0,8934774700
0,9068096800
0,9174870500
0,9293653000
0,9478721800
0,9613049600
0,9684072700
0,9715164000
0,9753945000
0,9863761900
0,10022479400
0,10087343100
0,10282534000
0,10825403800
0,10870714500
0,10962413800
0,11156662700
0,11161655200
0,11310883400
0,11832883200
0,11835727700
0,11963350700
0,12096333800
0,12358284300
0,12380307800
0,12601464900
0,12732923800
0,12750712400
0,12843715500
0,13227744800
0,13671609800
0,13920812800
0,15679097900
0,15959745400
0,15969446600
0,16067069400
0,16252000100
0,16470360700
0,16549297200
0,16701211700
0,17347129400
0,18161404600
0,18278373700
0,18372641700
0,18465987900
0,18546871700
0,18698705600
0,18736482600
0,18900306700
0,19362538700
0,20114171600
0,20514101600
0,21701050800
0,23073848500
0,23175883000
0,23214933500
0,23307407000
0,23421913700
0,23570572800
0,23574015600
0,24287819100
0,24300323400
0,24364094000
0,24524161000
0,24606773900
0,24823499400
0,25536393400
0,25630368900
0,26752479800
0,27134478900
0,27190000200
0,27241933800
0,27417995600
0,27664748300
0,27798098200
0,28663543600
0,28925947300
0,29329632700
0,29369977800
0,30164195000
0,30184470100
0,30674696000
0,30757702900
0,30828260700
0,30912276000
0,32406200500
0,32771024500
0,33148856700
0,33359868600
0,33439979800
0,33454678800
0,33697138100
0,33820492000
0,34258353700
0,34367324700
0,34735473100
0,34754438400
0,35371003000
0,35679007100
0,35903168000
0,35907321700
0,36017611100
0,36057704200
0,36171088400
0,37008257700
0,37053733800
0,38373483400
0,38379727000
0,38521048800
0,38623175700
0,41821356800
0,41826143400
0,42094222500
0,42841669000
0,42863052600
0,43047083400
0,43151921400
0,44010913900
0,44069686800
0,45417431300
0,46078579800
0,48129318400
0,49344451600
0,49448183800
0,49571708300
0,49719205400
0,50396817900
0,50451135000
0,50615413700
0,50761898100
0,50910822400
0,51432088800
0,51479297600
0,52271916200
0,52541772000
0,52548838500
0,52789430700
0,52792632200
0,52908311200
0,53117362200
0,53476035500
0,53634692500
0,53651689100
0,54115590800
0,54558318700
0,54610109600
0,54742493600
0,54807534000
0,54957448100
0,54960168700
0,56236724400
0,56315580200
0,57219501400
0,57739390000
0,57759579800
0,58739891200
0,58763289100
0,58881855300
0,59110909700
0,59132841900
0,59162392200
0,60675000000
