Number of Requested Messages,ns since start
0,168180500
0,176910100
0,260347400
0,355672400
0,455840300
0,555109200
0,660928000
0,783479900
0,876849700
0,990360600
0,1064628000
0,1164503900
0,1271292000
0,1354396100
0,1474520200
0,1576486400
0,1655281400
0,1755162700
0,1859627900
0,1961485200
0,2109084000
0,2175614500
0,2259789000
0,2355295200
0,2455544900
0,2646510600
0,2680437600
0,2840364600
0,2859989800
0,3005845800
0,3055012100
0,3210419100
0,3392006900
0,3540915800
0,3650172100
0,3865072000
0,3909661500
0,4077123700
0,4226259900
0,4355295900
0,4448140600
0,4509885200
0,4643458700
0,4717604800
0,4829801100
0,4883015700
0,5008934000
0,5086167900
0,5277696100
0,5314342600
0,5404208200
0,5471165900
0,5623060500
0,5705392200
0,5902073300
0,5915613600
0,5981883100
0,6098606600
0,6174417700
0,6291468600
0,6361345200
0,6503839300
0,6562394600
0,6695467300
0,6784080400
0,6858431600
0,6987509200
0,7057575000
0,7204283300
0,7275668400
0,7373740400
0,7485113900
0,7556029800
0,7654458500
0,7786091700
0,7876927500
0,7968475400
0,8066836400
0,8274375500
0,8321659500
0,8358036300
0,8503187700
0,8562590600
0,8738548000
0,8796348500
0,8884221400
0,9034005900
0,9086839000
0,9309787200
0,9338135400
0,9369301300
0,9550482900
0,9584500100
0,9672755400
0,9783301600
0,9855664700
0,9968486900
0,10391616700
0,10399363000
0,10466185100
0,10596451400
0,10715191700
0,10815842100
0,10868498100
0,10967668400
0,11066592900
0,11287333900
0,11335496700
0,11406147200
0,11495494100
0,11582929300
0,11662809900
0,11777426700
0,11856210500
0,12012331500
0,12058958900
0,12191340600
0,12271955400
0,12367775300
0,12501727300
0,12618892100
0,12682879800
0,12829014200
0,12909549300
0,12966341700
0,13080926400
0,13167091400
0,13264847500
0,13357792400
0,13459172200
0,13571865600
0,13656485900
0,13822847400
0,13876589200
0,13954896900
0,14055805800
0,14157701700
0,14300306100
0,14374756700
0,14455991200
0,14575470600
0,14666441400
0,14788684900
0,14858401300
0,14973553900
0,15088890400
0,15272836600
0,15277450700
0,15377473500
0,15459939100
0,15737543700
0,15802943300
0,15861731700
0,15973754400
0,16058136400
0,16303828600
0,16309669800
0,16376555600
0,16571830700
0,16596261000
0,16662365500
0,16756998100
0,16856902100
0,16957772300
0,17074351200
0,17162416800
0,17255846200
0,17355668400
0,17471368000
0,17560808200
0,17738684000
0,17757435800
0,17856477400
0,17957973800
0,18058894800
0,18155866200
0,18363967300
0,18406347600
0,18456830900
0,18555933100
0,18655774200
0,18758935700
0,18857533700
0,18972547300
0,19069541800
0,19262691600
0,19303531400
0,19369733800
0,19553116400
0,19619575700
0,19748711500
0,19878130000
0,19920780000
0,19999723000
0,20074842300
0,20352605400
0,20395241400
0,20419294600
0,20491125600
0,20576814100
0,20685810600
0,21048092600
0,21105831200
0,21146231400
0,21161766900
0,21317133200
0,21363098300
0,21516580100
0,21617897300
0,21743562800
0,21757715600
0,21894176800
0,22057341400
0,22109570100
0,22155434200
0,22334266000
0,22404060400
0,22497714100
0,22699153000
0,22768594500
0,22854844300
0,22876596300
0,22993231100
0,23180226400
0,23182711400
0,23274454000
0,23355341200
0,23491906100
0,23561195800
0,23759313100
0,23778736400
0,23854957600
0,23963013400
0,24074400500
