UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,424419500
0,0,0,0,1,0,0,0,1,521415400
0,0,0,0,1,0,0,0,1,584922400
1,0,0,0,2,0,0,0,2,687393200
1,0,0,0,3,0,0,0,4,780012800
2,0,0,0,6,0,0,0,7,889271200
2,0,0,0,6,0,0,0,7,999547400
2,0,0,0,10,0,0,0,14,1092297700
3,0,0,0,12,0,0,0,16,1178972200
3,0,0,0,15,0,0,0,20,1356547900
3,0,0,0,15,0,0,0,20,1384287900
5,0,0,0,18,0,0,0,23,1651650800
5,0,0,0,18,0,0,0,23,1660203000
6,0,0,0,20,0,0,0,23,1852480300
6,0,0,0,21,0,0,0,27,1946296500
7,0,0,0,26,0,0,0,41,2086868000
10,0,0,0,35,0,0,0,46,2505874500
10,0,0,0,36,0,0,0,47,2535847300
15,0,0,0,57,0,0,0,79,3479937900
16,0,0,0,58,0,0,0,79,3622441800
16,0,0,0,58,0,0,0,79,3774518800
26,0,0,0,123,0,0,0,148,5582484900
26,0,0,0,123,0,0,0,148,5628056900
26,0,0,0,124,0,0,0,173,5708010400
26,0,0,0,124,0,0,0,173,6297448400
27,0,0,0,125,0,0,0,212,6907266700
43,0,0,0,207,0,0,0,228,7003254500
43,0,0,0,207,0,0,0,228,7363115100
43,0,0,0,207,0,0,0,228,7385449400
43,0,0,0,208,0,0,0,228,7679270000
43,0,0,0,208,0,0,0,228,7688194200
43,0,0,0,208,0,0,0,228,7878881200
43,0,0,0,208,0,0,0,228,8062046900
43,0,0,0,208,0,0,0,228,8169655200
43,0,0,0,208,0,0,0,228,8363188900
43,0,0,0,208,0,0,0,228,8605721200
43,0,0,0,208,0,0,0,228,8657680700
43,0,0,0,208,0,0,0,228,8738799100
43,0,0,0,208,0,0,0,245,8804706700
58,0,0,0,276,0,0,0,327,9885075900
58,0,0,0,276,0,0,0,327,9898041100
58,0,0,0,277,0,0,0,328,10117043000
58,0,0,0,277,0,0,0,328,10127771000
58,0,0,0,277,0,0,0,328,11002437300
58,0,0,0,277,0,0,0,328,11534594900
60,0,0,0,286,0,0,0,432,12114349600
60,0,0,0,286,0,0,0,432,12197948500
76,0,0,0,373,0,0,0,453,12391953200
76,0,0,0,373,0,0,0,453,12448000600
76,0,0,0,373,0,0,0,453,12584236600
82,0,0,0,431,0,0,0,482,12782381400
82,0,0,0,432,0,0,0,485,12850789100
85,0,0,0,460,0,0,0,517,14560923900
85,0,0,0,466,0,0,0,588,15444163600
90,0,0,0,492,0,0,0,591,15516346600
90,0,0,0,492,0,0,0,591,15735803200
90,0,0,0,493,0,0,0,591,15896165100
90,0,0,0,493,0,0,0,591,15902545000
90,0,0,0,493,0,0,0,591,15988865400
99,0,0,0,548,0,0,0,625,16668076000
99,0,0,0,548,0,0,0,644,16722455600
99,0,0,0,548,0,0,0,644,17203830100
115,0,0,0,631,0,0,0,706,18272177700
119,0,0,0,656,0,0,0,738,18823774800
122,0,0,0,693,0,0,0,775,19407906700
123,0,0,0,695,0,0,0,791,20241719400
123,0,0,0,696,0,0,0,791,20355629300
123,0,0,0,696,0,0,0,791,20411564600
123,0,0,0,696,0,0,0,791,20479458000
123,0,0,0,696,0,0,0,791,20694916100
123,0,0,0,696,0,0,0,803,20765096600
123,0,0,0,696,0,0,0,803,20865470100
143,0,0,0,820,0,0,0,935,22647401200
143,0,0,0,820,0,0,0,935,22886048100
143,0,0,0,820,0,0,0,935,22888782400
143,0,0,0,821,0,0,0,935,23973777000
148,0,0,0,861,0,0,0,1034,24749637600
150,0,0,0,866,0,0,0,1040,25456966400
150,0,0,0,866,0,0,0,1040,25847888200
150,0,0,0,866,0,0,0,1040,26059086500
150,0,0,0,867,0,0,0,1041,26097501700
150,0,0,0,867,0,0,0,1041,26181716800
150,0,0,0,868,0,0,0,1090,26374916400
150,0,0,0,868,0,0,0,1090,26389691800
150,0,0,0,868,0,0,0,1090,26541747400
150,0,0,0,868,0,0,0,1090,26661933900
158,0,0,0,913,0,0,0,1127,26784931800
165,0,0,0,949,0,0,0,1140,26913710200
165,0,0,0,950,0,0,0,1140,27055740800
165,0,0,0,950,0,0,0,1140,27656915200
165,0,0,0,950,0,0,0,1149,27731711500
165,0,0,0,951,0,0,0,1149,27926104700
165,0,0,0,951,0,0,0,1167,28046640600
165,0,0,0,951,0,0,0,1167,28140412700
165,0,0,0,951,0,0,0,1167,28189543000
165,0,0,0,952,0,0,0,1173,28289627500
165,0,0,0,952,0,0,0,1173,28422359300
165,0,0,0,952,0,0,0,1173,28984925500
165,0,0,0,952,0,0,0,1173,28987704600
189,0,0,0,1099,0,0,0,1331,31082078500
189,0,0,0,1099,0,0,0,1331,31099642200
189,0,0,0,1099,0,0,0,1331,31349918200
189,0,0,0,1099,0,0,0,1331,31364825300
189,0,0,0,1099,0,0,0,1331,31395359100
189,0,0,0,1099,0,0,0,1339,31488372400
189,0,0,0,1099,0,0,0,1339,31668754400
189,0,0,0,1099,0,0,0,1339,31737133300
189,0,0,0,1100,0,0,0,1373,32259379300
189,0,0,0,1100,0,0,0,1373,32880381400
189,0,0,0,1101,0,0,0,1401,33181632900
189,0,0,0,1102,0,0,0,1413,33313750100
189,0,0,0,1102,0,0,0,1413,33629322500
198,0,0,0,1143,0,0,0,1442,34427448700
198,0,0,0,1143,0,0,0,1442,34558469000
198,0,0,0,1144,0,0,0,1475,35598424000
198,0,0,0,1144,0,0,0,1475,35688636800
198,0,0,0,1144,0,0,0,1475,35779809900
198,0,0,0,1144,0,0,0,1475,36207736100
198,0,0,0,1144,0,0,0,1475,36240728700
198,0,0,0,1144,0,0,0,1475,36344642400
232,0,0,0,1339,0,0,0,1656,38603980800
232,0,0,0,1339,0,0,0,1656,38685895300
232,0,0,0,1339,0,0,0,1656,38790733200
232,0,0,0,1339,0,0,0,1656,39069345800
232,0,0,0,1341,0,0,0,1666,39860706000
232,0,0,0,1341,0,0,0,1666,39949821100
232,0,0,0,1341,0,0,0,1666,40014283700
232,0,0,0,1341,0,0,0,1699,40261062700
232,0,0,0,1341,0,0,0,1699,40355999400
232,0,0,0,1362,0,0,0,1756,41580845600
245,0,0,0,1448,0,0,0,1844,44207015100
245,0,0,0,1449,0,0,0,1867,44293889900
247,0,0,0,1459,0,0,0,1872,44729271500
247,0,0,0,1459,0,0,0,1872,44833809400
247,0,0,0,1459,0,0,0,1872,44847797900
247,0,0,0,1459,0,0,0,1872,44881509000
247,0,0,0,1459,0,0,0,1872,45036668000
247,0,0,0,1459,0,0,0,1872,45201158300
247,0,0,0,1459,0,0,0,1872,45213135500
247,0,0,0,1459,0,0,0,1872,45327291800
247,0,0,0,1460,0,0,0,1872,46609837900
251,0,0,0,1511,0,0,0,1967,47805213600
251,0,0,0,1512,0,0,0,1967,48079427800
251,0,0,0,1512,0,0,0,1967,48106430300
251,0,0,0,1529,0,0,0,2015,48570277200
257,0,0,0,1649,0,0,0,2093,50440381000
257,0,0,0,1649,0,0,0,2093,50593773800
259,0,0,0,1689,0,0,0,2153,51396644500
259,0,0,0,1689,0,0,0,2153,51410214400
259,0,0,0,1700,0,0,0,2175,52122804700
259,0,0,0,1701,0,0,0,2175,52812491700
259,0,0,0,1701,0,0,0,2175,53197708700
259,0,0,0,1701,0,0,0,2175,53525472900
259,0,0,0,1701,0,0,0,2180,53870669100
259,0,0,0,1701,0,0,0,2180,53898399900
259,0,0,0,1701,0,0,0,2180,53979875200
