Witness Weight,Time (ns)
10152,15739766400
10295,15851431500
10439,15935203600
10584,15995949700
10730,16215125700
10877,16215662100
11025,16216154700
11174,16268013900
11324,16421713100
11475,16835508000
11627,16867045800
11780,16919222700
11934,17153796800
12089,17548215500
12245,17755874200
12402,17865157700
12560,17908355800
12719,18014159500
12879,18223088000
13040,18288158600
13202,18438451800
13365,18580882000
13529,18671886100
13694,19146149200
13860,19271782700
14027,19369536300
14195,19442743100
14364,19728850800
14534,19755566400
14705,19950281900
14877,20041177600
15050,20048315400
15224,20186587500
15399,20187214000
15575,20232622800
15752,20576806600
15930,20579970600
16109,20580645600
16289,20609491800
16470,20932333500
16652,20956522300
16835,21310362100
17019,21312122000
17204,21363908600
17390,21643267100
17577,21983634400
17765,22028896600
17954,22046840200
18144,22336559100
18335,22355612800
18527,22424177400
18720,22552228100
18914,22552821700
19109,22667883800
19305,22707849300
19502,23062206200
19700,23118416000
19899,23302490100
20099,23455869800
20300,23576689400
20502,23623562600
20705,23707614500
20909,24197170700
21114,24198413500
21320,24264700100
21527,24277000000
21735,24297970100
21944,24320257400
22154,24384678000
22365,24742633500
22577,24743506100
22790,24756623800
23004,25251224700
23219,25405477700
23435,25526826700
23652,25557446100
23870,25558180900
24089,25567394900
24309,25820452000
24530,25836705000
24752,26031308400
24975,26598219300
25199,26600155200
25424,26605977800
25650,26606894100
25877,26644633700
26105,27173927000
26334,27395698000
26564,27488702500
26795,27638327600
27027,27640496000
27260,27660572200
27494,27674436000
27729,28379350000
27965,28593511900
28202,28844232800
28440,28920136400
28679,29037629300
28919,29106812900
29160,29108182300
29402,29176598000
29645,29177300000
29889,29364217700
30134,29403131100
30380,29406967000
30627,29574765100
30875,29790258200
31124,29790991100
31374,30095107900
31625,30098600800
31877,30101381400
32130,30102207200
32384,30102969500
32639,30197384800
32895,30270827600
33152,30535889200
33410,30919083100
33669,31036072400
33929,31049876500
34190,31367582100
34452,32391160900
34715,32685794700
34979,32860577100
35244,32938958400
35510,34244981300
35777,34292925900
36045,34294763800
36314,34627269600
36584,34725851400
36855,34950510200
37127,35246194800
37400,35894096200
37674,35999666200
37949,36002973800
38225,36004769900
38502,36022498900
38780,36650940000
39059,36657345800
39339,36773000300
39620,36780704500
39902,36781420400
40185,36782304400
40469,36822588100
40754,36829662300
41040,36830741600
41327,36832660400
41615,37143798500
41904,37548062200
42194,37550634800
42485,37563974800
42777,37575690300
43070,37592845600
43364,37870755300
43659,38003118000
43955,38004591400
44252,38203087600
44550,38206479300
44849,38338976000
45149,38350305200
45450,38424162800
45752,38561837400
46055,38564699800
46359,38665674800
46664,38666390400
46970,38975596100
47277,38977102100
47585,39199957000
47894,39570268400
48204,39722310100
48515,39986238800
48827,39988482100
49140,39991072500
49454,39992158900
49769,39993778500
50085,40156882400
50402,40304889400
50720,41056477600
51039,41058065100
51359,41225246200
51680,41226882400
52002,41913939900
52325,41978833800
52649,41985279200
52974,41986491600
53300,43607273000
53627,43608275300
53955,43610300900
54284,43624547100
54614,43638267300
54945,44374413300
55277,44378381300
55610,44380207800
55944,44385863400
56279,44717041300
56615,44750829600
56952,44762668500
57290,44768140400
57629,44769036100
57969,44772385100
58310,44773517500
58652,44778411400
58995,44786553600
59339,44789934300
59684,44805195700
60030,44807166700
60377,44876590400
60725,44992466600
61074,45018416400
61424,45198308500
61775,45422344000
62127,45648438500
62480,45649257900
62834,46168709300
63189,46557077500
63545,47702288000
63902,47991866600
64260,47997436100
64619,48281071300
64979,48591148500
65340,48595573700
65702,48598216300
66065,48635042100
66429,48636067700
66794,49423786600
67160,49683620900
67527,49684360200
67895,49702047400
68264,49703822900
68634,49737140400
69005,49754007000
69377,49802965000
69750,50030178500
70124,50034398700
70499,50035635600
70875,50121391000
71252,50138964900
71630,50141037200
72009,50142022200
72389,50143313500
72770,50283011000
73152,50289803200
73535,50354752800
73919,50359494800
74304,50368708000
74690,50381333200
75077,50541377300
75465,50543291400
75854,50544489000
76244,50546521400
76635,50685776200
77027,51197732900
77420,51200276200
77814,51202902100
78209,51204025900
78605,53762662900
79002,53803988600
79400,53813433400
79799,53828834300
80199,53831633000
80600,53836571000
81002,53855241200
81405,53916188900
81809,53962645200
82214,53967245800
82620,53988750700
83027,54007479700
83435,54061095900
83844,54065048900
84254,54069410900
84665,54120436700
85077,54140921500
85490,54171657800
85904,54180423900
86319,54228894400
86735,54239146100
87152,54240713600
87570,54242029000
87989,54346071900
88409,56011984800
88830,56020355100
89252,56022691300
89675,56024564000
90099,56027811500
90524,56028981200
90950,56253491700
91377,56254508500
91805,56812350600
92234,56814640400
92664,57016513300
