Witness Weight,Time (ns)
0,4308854900
2,4308964600
5,4309093300
9,4309210700
14,4309522700
20,4309907500
27,11640861700
34,11641047900
42,11888419700
51,12812958200
61,12815683600
72,12815732600
84,12816473200
95,12816680400
108,15828712000
115,15831502800
124,15832553500
138,15832742000
153,19209873500
169,19210047100
186,19210151600
200,19210294100
208,21506639900
216,24191265700
225,24194444500
240,26341539400
249,26695776100
262,27654268700
280,27654460700
299,27655051500
319,29736535200
340,29736789000
362,30223206400
385,30223430600
409,30225197800
434,30225416200
460,30226713000
487,30352700700
496,30355268400
504,30358803700
514,33471108800
522,33471223600
531,33482405300
545,36493244700
560,36497591300
576,37607804600
585,38418387700
594,38418925100
622,38419081700
651,38419288300
681,38419434100
712,38419548700
744,38419687400
777,38419899700
811,38419980400
846,38420157700
882,38420295200
919,38420401600
957,38420607300
996,40342638600
1036,40342906700
1077,40361147000
1119,40362113400
1162,40364382400
1206,41959972300
1216,42490382800
1226,42490547100
1236,42490852200
1246,43070351200
1258,43071226400
1271,43072601900
1281,45400591400
1292,48862983800
1303,48863144300
1315,48863432500
1360,48863599400
1406,48863731600
1453,48863909800
1501,48864073500
1550,49686379700
1600,49687534200
1651,49689115300
1703,49690323900
1756,49690619500
1810,53097460100
1821,53098490200
1831,53098571500
1842,54144729300
1859,54145185900
1877,54148368700
1896,57608536300
1909,57612867000
