UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,120597000
0,0,0,0,0,0,0,0,0,180636500
0,0,0,0,0,0,0,0,0,278908700
0,0,0,0,1,0,0,0,1,378863300
1,0,0,0,3,0,0,0,3,478437400
1,0,0,0,3,0,0,0,3,578435700
1,0,0,0,3,0,0,0,3,683071900
2,0,0,0,6,0,0,0,13,781988000
4,0,0,0,10,0,0,0,16,878460700
5,0,0,0,14,0,0,0,20,982668000
5,0,0,0,17,0,0,0,24,1078696500
7,0,0,0,22,0,0,0,27,1183997300
7,0,0,0,23,0,0,0,28,1278334200
8,0,0,0,28,0,0,0,37,1378760400
10,0,0,0,31,0,0,0,40,1486528400
12,0,0,0,38,0,0,0,49,1578659400
12,0,0,0,44,0,0,0,54,1678540200
12,0,0,0,47,0,0,0,58,1779966200
14,0,0,0,53,0,0,0,59,1878344900
15,0,0,0,57,0,0,0,63,2022095500
15,0,0,0,58,0,0,0,65,2078389900
16,0,0,0,62,0,0,0,68,2178685700
17,0,0,0,63,0,0,0,75,2278676800
17,0,0,0,70,0,0,0,79,2382710000
18,0,0,0,73,0,0,0,81,2483056700
19,0,0,0,80,0,0,0,86,2583359100
20,0,0,0,82,0,0,0,87,2677798700
21,0,0,0,86,0,0,0,94,2778262600
22,0,0,0,91,0,0,0,103,2878513500
23,0,0,0,94,0,0,0,107,2978354800
25,0,0,0,100,0,0,0,113,3078286300
25,0,0,0,103,0,0,0,115,3182587300
25,0,0,0,109,0,0,0,126,3277670800
28,0,0,0,119,0,0,0,133,3380994700
28,0,0,0,124,0,0,0,140,3478399800
30,0,0,0,133,0,0,0,148,3582461700
32,0,0,0,138,0,0,0,155,3684056700
33,0,0,0,148,0,0,0,161,3796937800
33,0,0,0,152,0,0,0,166,3885091300
34,0,0,0,158,0,0,0,171,4010500700
35,0,0,0,167,0,0,0,185,4278043400
36,0,0,0,176,0,0,0,199,4540169100
40,0,0,0,199,0,0,0,221,4999560700
40,0,0,0,199,0,0,0,221,5214025100
41,0,0,0,209,0,0,0,238,5444957600
42,0,0,0,232,0,0,0,260,5722431300
42,0,0,0,233,0,0,0,261,5746770900
42,0,0,0,233,0,0,0,261,6061113200
42,0,0,0,233,0,0,0,261,6207779700
42,0,0,0,234,0,0,0,291,6442319900
52,0,0,0,276,0,0,0,327,6788628900
52,0,0,0,277,0,0,0,328,7111945200
54,0,0,0,287,0,0,0,339,7222823700
59,0,0,0,309,0,0,0,351,7314144500
63,0,0,0,327,0,0,0,356,7390347600
63,0,0,0,333,0,0,0,357,7570341100
63,0,0,0,341,0,0,0,364,7622188100
64,0,0,0,348,0,0,0,367,7724670100
64,0,0,0,349,0,0,0,369,7802351300
64,0,0,0,352,0,0,0,372,8092248300
64,0,0,0,352,0,0,0,372,8144789800
64,0,0,0,366,0,0,0,396,8434734700
64,0,0,0,380,0,0,0,405,8534212400
66,0,0,0,384,0,0,0,406,8613760300
67,0,0,0,394,0,0,0,413,8682425600
67,0,0,0,402,0,0,0,420,8788887800
67,0,0,0,405,0,0,0,422,8877990800
67,0,0,0,408,0,0,0,425,8982344500
67,0,0,0,417,0,0,0,437,9089696200
67,0,0,0,423,0,0,0,438,9180417600
67,0,0,0,430,0,0,0,445,9286588500
67,0,0,0,432,0,0,0,450,9385824500
67,0,0,0,434,0,0,0,450,9485966800
69,0,0,0,443,0,0,0,468,9581690800
69,0,0,0,453,0,0,0,471,9682328500
69,0,0,0,453,0,0,0,471,9790120000
72,0,0,0,465,0,0,0,478,9878473100
73,0,0,0,474,0,0,0,481,9982612700
73,0,0,0,479,0,0,0,486,10081788000
73,0,0,0,483,0,0,0,490,10235910800
73,0,0,0,485,0,0,0,492,10279798400
73,0,0,0,489,0,0,0,500,10389988000
73,0,0,0,491,0,0,0,503,10481658900
73,0,0,0,495,0,0,0,505,10623169700
73,0,0,0,502,0,0,0,511,10703020200
73,0,0,0,505,0,0,0,520,10783082600
73,0,0,0,510,0,0,0,525,10880783000
73,0,0,0,520,0,0,0,530,11070028500
73,0,0,0,525,0,0,0,535,11124179000
73,0,0,0,528,0,0,0,537,11183582200
73,0,0,0,531,0,0,0,544,11278291200
73,0,0,0,536,0,0,0,551,11381069300
73,0,0,0,543,0,0,0,555,11477951500
73,0,0,0,554,0,0,0,562,11638596700
73,0,0,0,554,0,0,0,562,11684132800
73,0,0,0,556,0,0,0,568,11777608000
73,0,0,0,565,0,0,0,573,11884079200
73,0,0,0,571,0,0,0,579,12024180500
73,0,0,0,573,0,0,0,584,12101780100
73,0,0,0,576,0,0,0,588,12178145700
73,0,0,0,579,0,0,0,589,12288366000
74,0,0,0,589,0,0,0,603,12385945000
75,0,0,0,594,0,0,0,612,12534855400
75,0,0,0,598,0,0,0,614,12609659300
75,0,0,0,598,0,0,0,614,12710685100
75,0,0,0,599,0,0,0,621,12860496800
75,0,0,0,612,0,0,0,634,13022330100
75,0,0,0,614,0,0,0,637,13186938200
75,0,0,0,626,0,0,0,656,13289655300
75,0,0,0,635,0,0,0,663,13386352900
75,0,0,0,646,0,0,0,669,13485682600
75,0,0,0,646,0,0,0,669,13626586900
75,0,0,0,651,0,0,0,674,13683898000
76,0,0,0,663,0,0,0,677,13783570200
76,0,0,0,667,0,0,0,686,13879177600
76,0,0,0,668,0,0,0,686,13982618000
76,0,0,0,675,0,0,0,695,14086348500
78,0,0,0,685,0,0,0,698,14180702600
78,0,0,0,690,0,0,0,702,14382918300
78,0,0,0,696,0,0,0,707,14565697300
78,0,0,0,700,0,0,0,719,14653938800
78,0,0,0,700,0,0,0,719,14681080500
78,0,0,0,706,0,0,0,727,14778911300
78,0,0,0,712,0,0,0,736,14962673900
78,0,0,0,715,0,0,0,738,15062394600
79,0,0,0,717,0,0,0,744,15168210100
79,0,0,0,717,0,0,0,744,15221581700
80,0,0,0,721,0,0,0,752,15282770700
80,0,0,0,726,0,0,0,763,15412814600
80,0,0,0,737,0,0,0,765,15630038100
80,0,0,0,737,0,0,0,765,15722567000
80,0,0,0,737,0,0,0,765,15797656300
80,0,0,0,737,0,0,0,765,15879624300
80,0,0,0,741,0,0,0,785,15994325600
80,0,0,0,745,0,0,0,791,16095172200
80,0,0,0,752,0,0,0,793,16258779700
80,0,0,0,752,0,0,0,793,16323880200
80,0,0,0,752,0,0,0,793,16396782200
81,0,0,0,767,0,0,0,800,16507373600
81,0,0,0,778,0,0,0,804,16578508000
81,0,0,0,792,0,0,0,808,16764926300
81,0,0,0,792,0,0,0,808,16811640200
81,0,0,0,797,0,0,0,818,16892356400
81,0,0,0,811,0,0,0,826,17027614600
81,0,0,0,817,0,0,0,828,17091389700
82,0,0,0,819,0,0,0,833,17202933800
82,0,0,0,824,0,0,0,843,17376375300
82,0,0,0,832,0,0,0,847,17448877700
82,0,0,0,833,0,0,0,848,17486279400
82,0,0,0,842,0,0,0,850,17580293500
82,0,0,0,843,0,0,0,852,17691667700
82,0,0,0,847,0,0,0,859,17788406000
82,0,0,0,852,0,0,0,866,17881302000
82,0,0,0,863,0,0,0,874,17991268700
82,0,0,0,865,0,0,0,877,18145584600
82,0,0,0,870,0,0,0,888,18210123500
82,0,0,0,876,0,0,0,894,18310080400
82,0,0,0,884,0,0,0,896,18413003300
82,0,0,0,884,0,0,0,896,18484074000
82,0,0,0,889,0,0,0,905,18676779800
82,0,0,0,889,0,0,0,905,18691002200
82,0,0,0,889,0,0,0,905,18821784200
82,0,0,0,897,0,0,0,917,18903070500
82,0,0,0,903,0,0,0,923,19012154500
82,0,0,0,903,0,0,0,923,19099085000
82,0,0,0,903,0,0,0,923,19214002300
83,0,0,0,922,0,0,0,938,19341715800
83,0,0,0,922,0,0,0,938,19412265700
83,0,0,0,923,0,0,0,945,19496507800
83,0,0,0,927,0,0,0,951,19590139000
83,0,0,0,942,0,0,0,963,19866698000
83,0,0,0,945,0,0,0,965,19893224600
83,0,0,0,950,0,0,0,965,19990282300
84,0,0,0,957,0,0,0,971,20081703700
84,0,0,0,965,0,0,0,972,20177622400
84,0,0,0,970,0,0,0,974,20285310200
84,0,0,0,972,0,0,0,977,20432114200
84,0,0,0,975,0,0,0,979,20483909800
84,0,0,0,978,0,0,0,984,20578366800
