Message ID,Issuance Time (unix),Confirmation Time (ns),Weight,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685364345,729244400,12,1,11,1066696100
1,1685364345,833971500,17,2,13,1171425700
1,1685364345,834191600,21,3,13,1171639700
1,1685364345,936465700,24,4,18,1273921300
1,1685364345,958191500,30,5,18,1295641400
1,1685364345,1074564200,34,6,23,1412013900
5,1685364345,794033800,14,7,25,1498742500
1,1685364345,1161300700,39,8,25,1498747800
2,1685364345,1015264100,12,9,26,1502852900
4,1685364345,944660300,12,10,27,1565456400
1,1685364345,1228015000,46,11,27,1565462400
2,1685364345,1078020500,16,12,27,1565607100
3,1685364345,994612400,12,13,27,1565747200
2,1685364345,1078166000,21,14,27,1565752200
1,1685364345,1328196000,50,15,29,1665649500
4,1685364345,1054480900,15,16,29,1675275900
1,1685364345,1337833100,54,17,29,1675280200
3,1685364345,1130941300,17,18,29,1702076700
2,1685364345,1214495600,27,19,29,1702082000
7,1685364345,900944000,14,20,31,1734762400
5,1685364345,1030068100,20,21,31,1734773400
1,1685364345,1397328900,59,22,31,1734775600
4,1685364345,1117150100,19,23,31,1737945100
1,1685364345,1400502600,67,24,31,1737949600
13,1685364346,615063500,14,25,31,1759832700
3,1685364345,1188710000,23,26,31,1759842400
2,1685364345,1272259300,34,27,31,1759845800
3,1685364345,1301829400,30,28,34,1872970900
2,1685364345,1385391900,42,29,34,1872978300
4,1685364345,1322571200,23,30,38,1943367400
1,1685364345,1605926300,72,31,38,1943373500
15,1685364346,795909000,14,32,38,1982762300
13,1685364346,838004000,20,33,38,1982768100
3,1685364345,1411638900,34,34,38,1982771700
2,1685364345,1495188500,47,35,38,1982775400
2,1685364345,1541256400,56,36,40,2028845600
9,1685364346,1085799000,15,37,41,2047082800
4,1685364345,1426293600,28,38,41,2047087100
1,1685364345,1709642900,78,39,41,2047089900
9,1685364346,1112281500,19,40,42,2073565800
4,1685364345,1452777400,33,41,42,2073570800
1,1685364345,1736126300,84,42,42,2073573100
9,1685364346,1130983500,23,43,42,2092268300
4,1685364345,1471480300,38,44,42,2092274200
1,1685364345,1754829700,90,45,42,2092276500
17,1685364346,1130851700,14,46,49,2333223700
15,1685364346,1146378900,20,47,49,2333228100
13,1685364346,1188466900,27,48,49,2333230500
3,1685364345,1762100900,42,49,49,2333233000
2,1685364345,1845651000,60,50,49,2333237400
21,1685364346,989464700,14,51,49,2333385600
17,1685364346,1131018700,20,52,49,2333388300
15,1685364346,1146541200,27,53,49,2333390300
13,1685364346,1188628800,35,54,49,2333392500
3,1685364345,1762263900,51,55,49,2333395900
2,1685364345,1845811900,70,56,49,2333398100
22,1685364346,934166400,14,57,49,2333535000
21,1685364346,989617000,20,58,49,2333537400
17,1685364346,1131170000,27,59,49,2333539700
15,1685364346,1146692600,35,60,49,2333541900
13,1685364346,1188780400,44,61,49,2333544000
3,1685364345,1762415600,61,62,49,2333547600
2,1685364345,1845963600,81,63,49,2333549800
29,1685364346,706364600,13,64,49,2333727500
22,1685364346,934362400,19,65,49,2333730800
21,1685364346,989812600,26,66,49,2333733100
17,1685364346,1131365800,34,67,49,2333735600
15,1685364346,1146888900,43,68,49,2333738000
13,1685364346,1188982400,53,69,49,2333746500
3,1685364345,1762617400,71,70,49,2333749700
2,1685364345,1846166400,92,71,49,2333753000
2,1685364345,1846329400,104,72,50,2333916500
14,1685364346,1150098400,12,73,50,2334089200
9,1685364346,1372810700,28,74,50,2334093600
4,1685364345,1713304300,44,75,50,2334097800
1,1685364345,1996653800,97,76,50,2334100900
11,1685364346,1267709600,14,77,51,2334274100
7,1685364345,1500472200,20,78,51,2334278000
5,1685364345,1629575800,27,79,51,2334281500
1,1685364345,1996837100,104,80,51,2334284200
14,1685364346,1236337900,16,81,53,2420329800
9,1685364346,1459053200,33,82,53,2420335500
4,1685364345,1799545000,50,83,53,2420338300
1,1685364345,2082894100,113,84,53,2420341300
14,1685364346,1239308000,20,85,53,2423300300
9,1685364346,1462022200,38,86,53,2423304400
4,1685364345,1802513900,56,87,53,2423307200
1,1685364345,2085865300,120,88,53,2423314900
18,1685364346,1150144400,14,89,54,2423885100
11,1685364346,1357326300,20,90,54,2423890000
7,1685364345,1590087900,27,91,54,2423894000
5,1685364345,1748270100,35,92,55,2452977500
1,1685364345,2115535700,127,93,55,2452983100
14,1685364346,1303380600,24,94,57,2487373000
9,1685364346,1526096600,43,95,57,2487379100
4,1685364345,1866589500,62,96,57,2487382900
1,1685364345,2149939100,137,97,57,2487386500
2,1685364345,2099133200,109,98,58,2586722200
25,1685364346,1088101900,14,99,58,2586737900
18,1685364346,1313002300,20,100,58,2586741200
11,1685364346,1520180900,27,101,58,2586744200
7,1685364345,1752941400,35,102,58,2586747000
5,1685364345,1882044300,44,103,58,2586749600
1,1685364345,2249305200,145,104,58,2586752300
6,1685364345,1841638200,14,105,58,2586921200
2,1685364345,2099337400,115,106,58,2586923900
31,1685364346,887032700,12,107,60,2621683800
25,1685364346,1123053800,18,108,60,2621689800
18,1685364346,1347956300,25,109,60,2621695300
11,1685364346,1555134600,33,110,60,2621698400
7,1685364345,1787895100,42,111,60,2621713800
5,1685364345,1917012100,52,112,60,2621717400
1,1685364345,2284273100,154,113,60,2621720400
31,1685364346,908373200,15,114,63,2643032100
25,1685364346,1144409700,22,115,63,2643048400
18,1685364346,1369312800,30,116,63,2643051600
11,1685364346,1576490600,39,117,63,2643053900
7,1685364345,1809251400,49,118,63,2643057700
5,1685364345,1938359900,60,119,63,2643065900
1,1685364345,2305649000,163,120,63,2643099700
26,1685364346,1374000900,15,121,65,2874324500
14,1685364346,1690340600,29,122,65,2874330400
9,1685364346,1913051400,49,123,65,2874333600
4,1685364345,2253543500,69,124,65,2874337000
1,1685364345,2536894400,174,125,65,2874341900
1,1685364345,2536977000,182,126,65,2874424500
9,1685364346,1913221700,55,127,65,2874504300
4,1685364345,2253714100,76,128,65,2874507500
1,1685364345,2537063200,187,129,65,2874510400
9,1685364346,1913307200,60,130,65,2874589600
4,1685364345,2253799300,82,131,65,2874592700
1,1685364345,2537148800,194,132,65,2874595900
20,1685364346,1552303700,14,133,65,2874720700
9,1685364346,1913442300,66,134,65,2874724500
4,1685364345,2253934300,89,135,65,2874727600
1,1685364345,2537283500,202,136,65,2874732800
27,1685364346,1314844200,14,137,65,2874754300
6,1685364345,2129475300,20,138,65,2874758000
2,1685364345,2387174400,122,139,65,2874761000
4,1685364345,2285820100,97,140,65,2906616400
1,1685364345,2569177500,211,141,65,2906627100
4,1685364345,2297797600,101,142,65,2918593500
1,1685364345,2581158800,216,143,65,2918608700
28,1685364346,1505622800,14,144,71,3114317600
20,1685364346,1791906500,20,145,71,3114322600
9,1685364346,2153043500,73,146,71,3114325500
4,1685364345,2493535100,105,147,71,3114328700
1,1685364345,2776884400,221,148,71,3114331500
28,1685364346,1505843600,17,149,71,3114535700
20,1685364346,1792122800,24,150,71,3114538600
9,1685364346,2153259300,78,151,71,3114541600
4,1685364345,2493751300,111,152,71,3114544700
1,1685364345,2777103000,228,153,71,3114550200
31,1685364346,1448903500,20,154,75,3183553700
25,1685364346,1684922600,28,155,75,3183558500
18,1685364346,1909822400,37,156,75,3183561300
11,1685364346,2117000500,47,157,75,3183563800
7,1685364345,2349760900,58,158,75,3183566600
5,1685364345,2478863900,70,159,75,3183569300
1,1685364345,2846126300,238,160,75,3183573500
31,1685364346,1449008900,24,161,76,3183657300
25,1685364346,1685023800,33,162,76,3183659600
18,1685364346,1909922900,43,163,76,3183661700
11,1685364346,2117124000,54,164,76,3183687400
7,1685364345,2349885200,66,165,76,3183691000
5,1685364345,2478988000,79,166,76,3183693300
1,1685364345,2846248700,248,167,76,3183695700
26,1685364346,1708143500,19,168,78,3208469300
14,1685364346,2024484500,34,169,78,3208474300
9,1685364346,2247195000,86,170,78,3208477200
4,1685364345,2587687500,120,171,78,3208481000
1,1685364345,2871037200,260,172,78,3208484400
34,1685364346,1337700600,12,173,78,3208581900
26,1685364346,1708263800,24,174,78,3208585100
14,1685364346,2024598200,40,175,78,3208587600
9,1685364346,2247307700,93,176,78,3208589600
4,1685364345,2587798500,128,177,78,3208591800
1,1685364345,2871148300,269,178,78,3208595300
51,1685364347,874492300,14,179,78,3208606100
31,1685364346,1473960600,30,180,78,3208608700
25,1685364346,1709975200,40,181,78,3208611100
18,1685364346,1951504800,51,182,78,3225246100
11,1685364346,2158686600,63,183,78,3225250200
7,1685364345,2391451800,76,184,78,3225259900
5,1685364345,2520558100,90,185,78,3225263800
1,1685364345,2887824100,279,186,78,3225271900
34,1685364346,1374684500,17,187,78,3245567700
26,1685364346,1745251200,30,188,78,3245572700
14,1685364346,2061586200,47,189,78,3245575800
9,1685364346,2284296400,101,190,78,3245578700
4,1685364345,2624790300,137,191,78,3245583800
1,1685364345,2908140100,289,192,78,3245587300
34,1685364346,1404773400,20,193,78,3275656700
26,1685364346,1775340600,34,194,78,3275662400
14,1685364346,2091675600,52,195,78,3275665600
9,1685364346,2314386100,107,196,78,3275668400
