Witness Weight,Time (ns)
0,209707100
2,739438100
5,813745500
8,2494193000
12,3077912700
17,3566323500
21,4511774000
27,4898508700
34,5627308900
39,5724405000
45,6882797800
52,7017904400
60,7477252700
69,8109587100
79,8110892100
89,10893897800
100,12082427100
108,13909296500
119,14891321700
131,15541722300
144,16076817300
153,17268689900
167,17758990900
179,17766377700
189,17787741400
200,17833147300
212,18445750800
225,18869079000
240,19178207800
253,19227987000
267,20304799700
282,20849896500
298,21431883600
315,23029597700
333,23029680100
352,25037719100
368,26715623600
385,26716208600
403,26716351500
422,29226781700
442,31089933800
462,33259458300
483,33322914300
504,33733171900
526,34354088500
547,34355279700
561,34393492500
583,34620220100
606,37741398400
629,38160306600
644,40639757800
668,41116517100
684,41118100000
709,41654935600
735,41827595000
757,41943608600
784,42166934800
801,45161954000
829,45162175500
858,45302117200
881,45670493700
905,45672721000
930,46663319700
948,46663906800
978,46664214800
997,46680640100
1028,46961801500
1060,46962111000
1093,48396632400
1117,49839281600
1143,49842353000
1168,50656323900
1188,52298199100
1222,52301846900
1257,52870052700
1283,54018086100
1310,54018715200
1338,60099855000
