UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,142068600
0,0,0,0,0,0,0,0,0,201520000
0,0,0,0,0,0,0,0,0,256652200
0,0,0,0,1,0,0,0,1,347520000
0,0,0,0,1,0,0,0,1,447076000
0,0,0,0,1,0,0,0,1,547038100
0,0,0,0,1,0,0,0,1,673193900
1,0,0,0,2,0,0,0,5,751162200
3,0,0,0,5,0,0,0,7,846771300
3,0,0,0,6,0,0,0,8,946492400
3,0,0,0,6,0,0,0,8,1047492100
3,0,0,0,7,0,0,0,11,1146553600
4,0,0,0,10,0,0,0,13,1253541800
5,0,0,0,12,0,0,0,18,1352079700
6,0,0,0,13,0,0,0,23,1446498500
8,0,0,0,19,0,0,0,27,1571047600
8,0,0,0,19,0,0,0,27,1655376600
9,0,0,0,24,0,0,0,31,1749264600
10,0,0,0,26,0,0,0,34,1873720500
10,0,0,0,27,0,0,0,38,1955418700
10,0,0,0,30,0,0,0,41,2052047000
11,0,0,0,32,0,0,0,42,2179021900
11,0,0,0,33,0,0,0,42,2254896600
13,0,0,0,39,0,0,0,51,2416289900
14,0,0,0,44,0,0,0,57,2585675100
16,0,0,0,48,0,0,0,63,2677140200
17,0,0,0,56,0,0,0,65,3107181900
20,0,0,0,66,0,0,0,79,3369593000
20,0,0,0,67,0,0,0,79,3526254600
25,0,0,0,82,0,0,0,98,3971197400
27,0,0,0,87,0,0,0,106,4122807600
27,0,0,0,95,0,0,0,117,4368243900
27,0,0,0,95,0,0,0,117,4453547600
27,0,0,0,95,0,0,0,117,4570805300
33,0,0,0,129,0,0,0,152,4988080700
33,0,0,0,129,0,0,0,152,5060724800
36,0,0,0,144,0,0,0,166,5166256500
37,0,0,0,144,0,0,0,166,5277140600
37,0,0,0,145,0,0,0,166,5368841100
37,0,0,0,145,0,0,0,166,5453716800
39,0,0,0,150,0,0,0,191,5739970900
39,0,0,0,150,0,0,0,191,5804629100
39,0,0,0,150,0,0,0,191,5896403200
39,0,0,0,151,0,0,0,195,5977167800
39,0,0,0,152,0,0,0,197,6075380800
47,0,0,0,198,0,0,0,229,6452066200
49,0,0,0,222,0,0,0,254,6782448000
53,0,0,0,244,0,0,0,267,6985493500
53,0,0,0,245,0,0,0,267,7133281100
53,0,0,0,245,0,0,0,267,7197414700
53,0,0,0,245,0,0,0,267,7269353600
53,0,0,0,245,0,0,0,267,7349672000
53,0,0,0,245,0,0,0,269,7463224100
53,0,0,0,245,0,0,0,269,7551966400
53,0,0,0,246,0,0,0,290,7746690800
53,0,0,0,246,0,0,0,290,7794123400
53,0,0,0,246,0,0,0,290,7847449200
62,0,0,0,306,0,0,0,353,9098442800
62,0,0,0,307,0,0,0,381,9116999000
62,0,0,0,307,0,0,0,381,9192643100
68,0,0,0,322,0,0,0,392,9470557900
68,0,0,0,322,0,0,0,392,9476121700
68,0,0,0,322,0,0,0,396,9551197200
73,0,0,0,343,0,0,0,405,9654265200
80,0,0,0,389,0,0,0,430,9925160900
80,0,0,0,389,0,0,0,430,9928096800
83,0,0,0,400,0,0,0,441,10199299200
