Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685813214,792433600,0,1,33,1074932100
4,1685813214,1662230600,1,2,92,2101087400
8,1685813214,1832323600,4,3,102,2344808000
13,1685813214,1691162800,8,4,105,2345929100
15,1685813214,1677378000,13,5,106,2346120700
16,1685813214,1666411900,15,6,107,2346313400
17,1685813214,1675427100,16,7,108,2357432900
23,1685813215,1492834700,17,8,108,2357551000
34,1685813215,1283669000,23,9,110,2358703000
36,1685813215,1134681000,34,10,111,2358813500
2,1685813214,1999752400,0,11,111,2359092500
103,1685813216,14342100,36,12,112,2359165400
104,1685813216,481341400,103,13,135,2826512000
6,1685813214,2347748200,2,14,135,2827124400
105,1685813216,1263691500,104,15,197,3609560400
106,1685813216,1263572800,105,16,198,3609633400
14,1685813214,3723056800,8,17,258,4381070900
11,1685813214,4309525600,6,18,296,4916976900
107,1685813216,2571135400,106,19,297,4917386200
108,1685813216,2562769900,107,20,298,4917505400
109,1685813216,2559484500,108,21,299,4917698700
110,1685813216,2559296500,109,22,300,4917874600
22,1685813215,4070121200,14,23,300,4917978700
111,1685813216,2559872700,110,24,301,4918595900
112,1685813216,2559617700,111,25,302,4918720900
116,1685813216,2425960400,112,26,303,4919081300
3,1685813214,4495266800,0,27,303,4919537800
5,1685813214,4448846000,3,28,303,4919961300
139,1685813217,2036647200,116,29,304,4920869500
198,1685813217,1311468000,139,30,305,4921063700
297,1685813219,4092700,198,31,306,4921317300
25,1685813215,4046662500,11,32,306,4921736400
9,1685813214,4377023900,0,33,306,4923877200
41,1685813215,3595448100,9,34,306,4923931400
12,1685813214,4271703400,5,35,306,4924196300
39,1685813215,3616832000,22,36,306,4924259600
55,1685813215,3333362200,41,37,306,4924323700
63,1685813215,3248284800,55,38,306,4924446600
42,1685813215,3595045700,25,39,306,4924733700
298,1685813219,488448300,297,40,331,5405874800
7,1685813214,4919598700,0,41,331,5406015100
299,1685813219,488476800,298,42,332,5406107600
10,1685813214,4799124700,7,43,332,5406274800
21,1685813215,4577087200,10,44,332,5406293500
32,1685813215,4372505800,21,45,332,5406447100
19,1685813215,4619315100,12,46,332,5406753900
26,1685813215,4526386600,19,47,332,5406967300
57,1685813215,3785306100,26,48,332,5407209100
90,1685813216,3323102200,57,49,332,5407372300
300,1685813219,490033000,299,50,334,5407768900
48,1685813215,3966995900,39,51,334,5408485800
99,1685813216,3155420500,90,52,334,5408830100
301,1685813219,490595300,300,53,336,5409101300
302,1685813219,490598500,301,54,337,5409229900
303,1685813219,490527000,302,55,338,5409527500
43,1685813215,4103108100,42,56,343,5436491600
304,1685813219,516480900,303,57,345,5437198100
305,1685813219,516477300,304,58,346,5437391200
306,1685813219,516459000,305,59,347,5437559300
331,1685813219,31945700,306,60,348,5437728900
332,1685813219,92234400,331,61,357,5498267700
333,1685813219,315800700,332,62,376,5723513400
335,1685813219,328886300,333,63,377,5737910700
337,1685813219,1891758700,335,64,492,7300911400
338,1685813219,1891887500,337,65,493,7301164900
345,1685813219,1864201100,338,66,494,7301271300
346,1685813219,1864283800,345,67,495,7301554200
