UndefinedColor,Blue,Red,Green,ns since start,ns since issuance
0,0,0,0,272598800,0
0,0,0,0,338262000,0
0,0,0,0,437741400,0
0,0,0,0,537694800,0
0,0,0,0,637639200,0
0,0,0,0,738742000,0
0,0,0,0,838643400,0
0,0,0,0,938106800,0
0,0,0,0,1037769900,0
0,0,0,0,1138156300,0
0,0,0,0,1249654800,0
0,0,0,0,1337667700,0
0,0,0,0,1437873300,0
0,0,0,0,1763695600,0
0,0,0,0,1891492300,0
0,0,0,0,1938113100,0
0,0,0,0,2037875600,0
0,0,0,0,2137700100,0
0,0,0,0,2273412200,0
0,0,0,0,2339129900,0
0,0,0,0,2438318900,0
0,0,0,0,2538738900,0
0,0,0,0,2637728000,0
0,0,0,0,2780399900,0
0,0,0,0,2867986300,0
0,0,0,0,2941008800,0
0,0,0,0,3072398900,0
0,0,0,0,3194373400,0
0,0,0,0,3241475200,0
0,0,0,0,3338456100,0
0,0,0,0,3465509300,0
0,0,0,0,3556502000,0
0,0,0,0,3692215600,0
0,0,0,0,3745364700,0
0,0,0,0,3848443000,0
0,0,0,0,3942469600,0
0,0,0,0,4059345600,0
0,0,0,0,4139903800,0
0,0,0,0,4259380100,0
0,0,0,0,4366289700,0
0,0,0,0,4467255400,0
0,0,0,0,4538254700,0
0,0,0,0,4637745600,0
0,0,0,0,4834429300,0
0,0,0,0,4871474900,0
0,0,0,0,4939288300,0
0,0,0,0,5037777200,0
0,0,0,0,5137773600,0
0,0,0,0,5238130200,0
0,0,0,0,5347724600,0
0,0,0,0,5447890600,0
0,0,0,0,5590260800,0
0,0,0,0,5739459200,0
0,0,0,0,5829782400,0
0,0,0,0,6207973900,0
0,0,0,0,6297686200,0
0,0,0,0,6379374900,0
0,0,0,0,6579804900,0
0,0,0,0,6844279200,0
0,0,0,0,7030858200,0
0,0,0,0,7235904300,0
0,0,0,0,7241492400,0
0,0,0,0,7973101100,0
0,0,0,0,8221651100,0
0,0,0,0,8255529300,0
0,0,0,0,8417225200,0
0,0,0,0,8706678700,0
0,0,0,0,8753888700,0
0,0,0,0,8841911500,0
0,0,0,0,8958639700,0
0,0,0,0,9180030700,0
0,0,0,0,9238800200,0
0,0,0,0,9338584500,0
0,0,0,0,9438028100,0
0,0,0,0,9542193100,0
0,0,0,0,9896937700,0
0,0,0,0,10322226700,0
0,0,0,0,10383343400,0
0,0,0,0,10453500000,0
0,0,0,0,10580442500,0
0,0,0,0,10639244800,0
0,0,0,0,10773391400,0
0,0,0,0,11078777900,0
0,0,0,0,11448104300,0
0,0,0,0,11540074500,0
0,0,0,0,11659364700,0
0,0,0,0,11766324700,0
