Witness Weight,Time (ns)
0,354673400
2,896086200
5,1264432700
9,1830168600
13,2244779900
18,2300592900
23,2307247900
29,2533520400
35,2917042400
42,3115784500
49,3424108300
57,3593138700
65,3593312900
73,3593521900
81,3663233200
90,3733311000
98,3929955700
107,3969114100
116,4166274100
124,4166742400
129,4371196600
138,4371494200
147,5256971600
157,5257775300
164,5442100200
171,5541097300
181,5541563300
189,6039587900
198,6180901100
209,6636891200
219,7094288100
229,7551269300
240,7561337300
251,7561691900
262,7795426600
274,8500603900
284,8549066300
296,8593647300
308,8593829200
317,9023256400
326,9023714300
338,9024437900
350,9068970600
363,9279613700
376,9662261400
386,9663163500
400,9748607500
413,10011667800
426,10014322000
439,10123576000
450,10194701600
461,10194975000
475,10275516200
489,10773802300
503,10780693900
517,11184498700
527,11372648600
542,11817596100
557,12269583000
567,12385474500
578,13106303900
590,13107981300
600,13117095500
610,13530872800
623,13907222300
634,14042124500
648,14110385100
663,14730033100
677,14731965200
689,14735802300
700,14825395200
706,14829046500
722,15438080500
738,15439503300
749,15624379600
764,16170924100
780,16171245100
793,16176889500
810,16831462500
823,17266327700
835,17861383700
853,17933613100
860,18163589600
878,18696996500
886,19282270800
903,19332100100
915,19578807700
929,19602126100
944,20237683900
959,20837058900
976,21212416600
991,21543642200
1004,22204921500
1012,22400744700
1027,22478484300
1045,22950156500
1061,22978976400
1077,22979022100
1086,24520459600
1100,24816100100
1117,25191070900
1130,25992272500
1149,25992645200
1168,27770152900
1180,27789786800
1199,28060908800
1218,28061838000
1238,28243727800
1249,28644754700
1258,29147330600
1278,29147964800
1289,29148522100
1310,30214658800
1327,30217217800
1349,31152515000
1365,31440670700
1379,31505595200
1402,33008902900
1412,33010769500
1429,33010947500
1447,33013493100
1459,33014085900
1471,33522408700
1480,33830796200
1494,33866925500
1507,35078578800
1521,35925063700
1542,35928095100
1557,36021900100
1570,36022965200
1586,36023164400
1602,36941934400
1620,38361612300
1639,38363581200
1659,38364575700
1679,38365392700
1692,38374486800
1702,38727122900
1722,38728370900
1743,38730079500
1754,38734449000
1766,39267662600
1790,39847521600
1812,39855897800
1827,39859526700
1841,40013358700
1863,41217822000
1877,41528760500
1890,45535883000
1907,45541655200
1928,45542386100
1949,46466862600
1963,46480596700
1986,47089188700
2011,47091562800
2035,47327959200
2051,47962681600
2066,49994698400
2091,49994813200
2117,49995189200
2140,50019875400
2155,50056710400
2170,50123805700
2186,50129312300
2196,50129494500
2207,50131720600
2224,50132657800
2241,50172018000
2263,50925273400
2281,50927106700
2294,50928471300
2311,50977593900
2329,50982579400
2351,50982744300
2370,51693022800
2397,51879961000
2413,51880584400
2425,53030645300
2447,53040014300
2471,53722790900
2497,53913336000
2520,54570085900
2544,54571144200
2567,54582997800
2592,54584716800
2617,55925173500
2631,56670253400
2656,56695137800
2680,56793809900
2706,57750882000
2725,58558444500
2739,60309692600
2764,60310869400
2781,61187654300
2797,61192770500
2812,61408340700
