Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685539201,439456500,0,1,16,764843900
6,1685539202,371332200,1,2,19,893395800
7,1685539202,377425800,6,3,20,910200400
2,1685539202,584640100,0,4,22,994502800
12,1685539202,505813900,7,5,28,1143104500
16,1685539202,379205200,12,6,29,1143801700
3,1685539202,748878500,2,7,31,1182443900
19,1685539202,752421100,16,8,52,1645804400
4,1685539202,1178702900,3,9,52,1645931800
9,1685539202,1073417700,4,10,52,1645951000
20,1685539202,1156063600,19,11,69,2066230300
29,1685539202,922891000,20,12,70,2066588800
21,1685539202,1197230800,16,13,74,2143864900
10,1685539202,3059986200,9,14,139,3666370600
33,1685539202,2447721000,29,15,140,3666500900
5,1685539202,3182194300,0,16,140,3666638900
52,1685539203,2021033500,33,17,141,3666717000
69,1685539203,1601109000,52,18,142,3667239800
60,1685539203,1671781400,21,19,142,3667823100
61,1685539203,1746628000,60,20,146,3743105800
27,1685539202,2621723200,10,21,146,3743236700
70,1685539203,1677077200,69,22,147,3743599500
26,1685539202,2681540400,12,23,149,3771110000
11,1685539202,3150077100,0,24,149,3771327000
140,1685539205,104991600,70,25,150,3771399000
22,1685539202,2807388200,12,26,150,3771491500
141,1685539205,104985300,140,27,151,3771647200
62,1685539203,1775696600,61,28,151,3772241700
13,1685539202,3107973800,5,29,151,3772302200
32,1685539202,2574109300,13,30,151,3772364700
142,1685539205,105208000,141,31,152,3772439900
147,1685539205,29125200,142,32,153,3772565100
150,1685539205,1319800,147,33,154,3772664300
151,1685539205,1159600,150,34,155,3772742600
152,1685539205,454400,151,35,156,3772829800
153,1685539205,418900,152,36,157,3772917200
15,1685539202,3026648600,1,37,157,3773166700
38,1685539203,2450414200,27,38,163,3815183400
14,1685539202,3129799200,1,39,163,3815354300
154,1685539205,60101900,153,40,165,3832702000
155,1685539205,154929800,154,41,174,3927616200
36,1685539202,4229125900,22,42,269,5485910200
