Witness Weight,Time (ns)
0,1949681200
2,2213143500
5,2221854700
9,4458403200
14,4458495100
20,4473927900
27,4474865600
35,4558721300
44,4562284300
54,4844983300
65,4845447900
77,4845607800
90,4845709300
104,4845754900
119,5150975300
135,5151095200
152,5154843800
170,8824189200
189,8832478400
209,8856520600
230,8868111000
252,9927932600
275,9928235100
299,9928357600
324,9928486300
350,9928597700
377,10250202900
382,14443190400
408,14443782700
436,14444131800
465,17143429100
495,17149558200
526,17149902100
558,17150613400
591,17150975000
625,17151318100
660,17152164200
696,17152536300
733,17152946800
771,17153175500
810,18606834500
850,22799423500
891,22799556500
933,23236139900
976,23236293800
1020,23236438000
1065,23236503600
1111,23236721800
1158,23236905700
1206,23237156600
1255,23237338100
1305,23238462900
1332,23360268400
1383,23361633200
1389,23681182600
1441,23681378600
1494,30143125700
1548,30143317700
1603,30145726600
1659,30195882100
1716,31652393300
1774,31652762500
1833,31653063800
1893,31653382200
1954,31653726600
2016,31654089000
2079,31654449300
2143,31654890800
2208,31668237700
2274,31668545700
2341,32304252700
2409,32422409700
2478,32422683300
2548,32422950500
2619,32423161400
2691,32423362400
2764,32423576200
2838,32423775000
2913,32423959900
2989,32427107700
3066,32430764300
3144,32431356300
3223,32433458900
3303,32434272100
3384,32434912300
3466,32435379600
3549,32435691100
3633,33002716500
3718,33006385700
3804,33006754700
3891,33007065900
3979,39024252600
3986,39595773300
4075,39596148000
4165,39598859200
4256,39663273500
4348,39950330900
4441,39950487300
4535,39950782000
4630,41438893200
4638,41440544500
4647,46207791500
4743,46530028000
4840,46531143500
4938,47623611100
5037,47623976700
5137,47625034200
5238,47625394700
5340,47625582600
5443,47625814600
5547,47626074400
5652,47626414800
5758,47626672300
5865,47627280900
5973,47627563700
6082,47627855500
6192,47628119700
6303,47752065400
6415,47757340200
6528,49514451800
6642,49514751900
6757,52204893700
6873,52205259900
6990,52205532000
7108,52205771700
7227,52205953100
7347,52206144700
7468,52206317800
7590,52206483900
7713,52206726300
7837,52206953700
7962,52207270100
8088,54910412400
8215,54911507500
8343,54923550400
8472,55804371500
8602,56739785600
8733,56740323300
8865,56742472900
8998,56742847600
9132,56743111600
9267,56743326400
9403,57044626300
9540,57271184400
9678,57610704800
9817,57611000200
9957,57611426900
10098,57611835800
10240,58454665800
10383,58459350600
10527,62436569500
10555,62436881600
10700,62437057700
10729,62437258500
10759,62438661500
10769,62440042700
10915,62440327700
11062,62966500300
