Witness Weight,Time (ns)
0,170700
2,19407700
5,21578700
9,312108100
14,325462500
20,2378219800
27,2378427800
35,2378643200
44,2380361200
54,2380474100
65,2380693300
77,2381342800
90,2381406900
104,2429718600
119,2740534500
135,2740736400
152,2888433900
170,6169295200
189,6169534600
209,6169720700
230,6169964000
252,6170164000
275,6170348800
299,6170510500
324,6170710900
350,6171327100
377,6171552200
405,6171800500
434,6172506000
464,6172815200
495,6185070300
527,8629648300
560,9916601400
567,9920945300
601,9921092500
636,9921660300
672,9921786800
709,9921903400
747,10518313900
755,10522972900
794,10523189500
834,10523354200
875,10523509500
917,10523654100
960,10523793500
1004,10523935600
1049,10524186000
1095,10524346200
1142,10524481100
1190,10526158100
1239,10526383700
1289,11110544000
1340,11110722700
1392,11110892000
1445,11111084000
1499,11111288400
1554,11111438500
1610,11111705600
1667,11111815800
1725,11112009500
1784,11112222500
1844,11112399100
1905,11112576400
1967,11112738600
2030,11113341100
2046,11177499800
2063,11178036900
2127,11178322700
2192,11178485100
2258,11178644400
2325,11178822100
2393,11205877200
2462,11206184400
2532,11206475800
2603,11206958500
2675,11207266800
2748,11252536100
2822,11377450200
2840,14355535100
2915,14355899800
2991,14363384300
3068,18043142900
3146,18043496700
3225,18960930400
3305,19362535000
3386,19362797600
3468,20685349500
3551,20685640700
3635,20685906600
3720,20686096200
3806,23553117500
3815,25304818100
3824,27483620600
3911,27852507100
3999,27905443400
4088,27905921400
4178,27906246900
4269,27922067300
4361,27923106100
4454,27923529000
4548,27923833900
4643,27925457300
4651,27931403300
4747,27939533900
4844,27940166000
4942,28048385200
5041,28048803100
5141,28049141800
5242,28049425500
5344,28049744100
5447,28050133900
5551,28050405600
5656,28050883400
5762,28051224600
5869,28051516500
5977,28051904500
6086,34588905300
6196,34589335500
6307,34589829800
6419,34590242900
6532,34600932300
6646,34945103300
6761,38405827500
6877,38406255900
6994,38406616200
7112,38407004600
7231,38407436100
7351,38411900600
7472,39649377900
7594,39746245600
7717,39746713100
7841,39747558800
7850,39795416000
7860,40447021800
7871,41652904900
7996,41654205900
8005,41655014300
8131,41655423800
8258,41656271100
8386,45946823200
8515,45948703700
8645,45949674100
8776,45950496400
8908,47060671600
9041,47606766200
9175,47609467100
9310,47621412500
9320,47622023100
9456,51493071200
9468,51494362100
9605,51628982900
9618,59027720500
