Peer ID,Neighbor ID,Network Delay (ns),Packet Loss (%),Weight
0,83,100000000,0,10104
0,121,100000000,0,10104
0,31,100000000,0,10104
0,120,100000000,0,10104
0,80,100000000,0,10104
0,99,100000000,0,10104
0,152,100000000,0,10104
1,95,100000000,0,5745
1,63,100000000,0,5745
1,180,100000000,0,5745
1,3,100000000,0,5745
1,121,100000000,0,5745
1,19,100000000,0,5745
2,119,100000000,0,4154
2,91,100000000,0,4154
2,8,100000000,0,4154
2,141,100000000,0,4154
2,170,100000000,0,4154
2,175,100000000,0,4154
2,82,100000000,0,4154
2,24,100000000,0,4154
2,177,100000000,0,4154
2,11,100000000,0,4154
3,126,100000000,0,3300
3,1,100000000,0,3300
3,104,100000000,0,3300
3,168,100000000,0,3300
3,32,100000000,0,3300
3,160,100000000,0,3300
4,105,100000000,0,2760
4,151,100000000,0,2760
4,132,100000000,0,2760
4,70,100000000,0,2760
4,6,100000000,0,2760
4,15,100000000,0,2760
4,5,100000000,0,2760
4,24,100000000,0,2760
4,129,100000000,0,2760
4,102,100000000,0,2760
5,40,100000000,0,2385
5,18,100000000,0,2385
5,49,100000000,0,2385
5,4,100000000,0,2385
5,149,100000000,0,2385
5,45,100000000,0,2385
5,102,100000000,0,2385
5,84,100000000,0,2385
6,140,100000000,0,2109
6,117,100000000,0,2109
6,128,100000000,0,2109
6,49,100000000,0,2109
6,23,100000000,0,2109
6,118,100000000,0,2109
6,130,100000000,0,2109
6,4,100000000,0,2109
6,84,100000000,0,2109
6,193,100000000,0,2109
6,87,100000000,0,2109
7,75,100000000,0,1895
7,179,100000000,0,1895
7,51,100000000,0,1895
7,83,100000000,0,1895
7,168,100000000,0,1895
8,53,100000000,0,1724
8,105,100000000,0,1724
8,94,100000000,0,1724
8,38,100000000,0,1724
8,198,100000000,0,1724
8,2,100000000,0,1724
8,15,100000000,0,1724
8,178,100000000,0,1724
9,157,100000000,0,1585
9,120,100000000,0,1585
9,148,100000000,0,1585
9,115,100000000,0,1585
9,49,100000000,0,1585
9,159,100000000,0,1585
9,153,100000000,0,1585
9,17,100000000,0,1585
9,30,100000000,0,1585
10,45,100000000,0,1469
10,97,100000000,0,1469
10,70,100000000,0,1469
10,62,100000000,0,1469
10,158,100000000,0,1469
10,157,100000000,0,1469
10,164,100000000,0,1469
11,131,100000000,0,1370
11,2,100000000,0,1370
11,137,100000000,0,1370
11,78,100000000,0,1370
11,39,100000000,0,1370
11,51,100000000,0,1370
12,182,100000000,0,1285
12,143,100000000,0,1285
12,121,100000000,0,1285
12,31,100000000,0,1285
12,17,100000000,0,1285
12,159,100000000,0,1285
13,187,100000000,0,1211
13,43,100000000,0,1211
13,184,100000000,0,1211
13,46,100000000,0,1211
13,162,100000000,0,1211
13,118,100000000,0,1211
13,48,100000000,0,1211
13,172,100000000,0,1211
13,74,100000000,0,1211
13,122,100000000,0,1211
13,125,100000000,0,1211
13,85,100000000,0,1211
13,124,100000000,0,1211
13,101,100000000,0,1211
14,193,100000000,0,1146
14,174,100000000,0,1146
14,39,100000000,0,1146
14,162,100000000,0,1146
14,105,100000000,0,1146
14,27,100000000,0,1146
14,82,100000000,0,1146
14,16,100000000,0,1146
14,97,100000000,0,1146
15,8,100000000,0,1088
15,164,100000000,0,1088
15,111,100000000,0,1088
15,47,100000000,0,1088
15,82,100000000,0,1088
15,4,100000000,0,1088
15,26,100000000,0,1088
16,42,100000000,0,1037
16,196,100000000,0,1037
16,72,100000000,0,1037
16,114,100000000,0,1037
16,91,100000000,0,1037
16,111,100000000,0,1037
16,112,100000000,0,1037
16,124,100000000,0,1037
16,25,100000000,0,1037
16,59,100000000,0,1037
16,14,100000000,0,1037
17,80,100000000,0,990
17,9,100000000,0,990
17,66,100000000,0,990
17,52,100000000,0,990
17,68,100000000,0,990
17,12,100000000,0,990
17,141,100000000,0,990
17,43,100000000,0,990
17,27,100000000,0,990
18,165,100000000,0,948
18,143,100000000,0,948
18,190,100000000,0,948
18,133,100000000,0,948
18,161,100000000,0,948
18,5,100000000,0,948
18,125,100000000,0,948
19,72,100000000,0,910
19,183,100000000,0,910
19,64,100000000,0,910
19,33,100000000,0,910
19,83,100000000,0,910
19,1,100000000,0,910
19,55,100000000,0,910
19,110,100000000,0,910
19,65,100000000,0,910
20,109,100000000,0,875
20,73,100000000,0,875
20,60,100000000,0,875
20,88,100000000,0,875
20,122,100000000,0,875
20,124,100000000,0,875
20,182,100000000,0,875
21,65,100000000,0,843
21,188,100000000,0,843
21,67,100000000,0,843
21,78,100000000,0,843
21,95,100000000,0,843
21,168,100000000,0,843
22,197,100000000,0,814
