Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685798904,277899800,0,1,11,927365300
3,1685798904,465314000,1,2,18,1193767600
4,1685798904,496334100,3,3,19,1229939200
6,1685798904,609704400,4,4,28,1440046400
11,1685798904,590400800,6,5,31,1517679900
18,1685798904,504698900,11,6,34,1698384700
19,1685798904,532811100,18,7,44,1762630100
28,1685798905,374870200,19,8,48,1814828100
33,1685798905,529117200,28,9,63,2115122700
5,1685798904,1324395300,0,10,63,2115259200
34,1685798905,417044100,33,11,64,2115355300
44,1685798905,353112900,34,12,65,2115659700
48,1685798905,301419500,44,13,66,2116235700
63,1685798905,43994900,48,14,68,2159016900
64,1685798905,59177300,63,15,70,2174446700
65,1685798905,59035700,64,16,71,2174538800
8,1685798904,1417139300,0,17,75,2272880300
66,1685798905,156904500,65,18,76,2273011000
68,1685798905,114131900,66,19,77,2273089900
70,1685798905,98788400,68,20,78,2273159600
2,1685798904,1591152500,0,21,85,2315414500
7,1685798904,1559687200,2,22,88,2402617200
13,1685798904,1425896700,8,23,92,2442366700
71,1685798905,267979200,70,24,93,2442455900
76,1685798905,169714600,71,25,94,2442665700
9,1685798904,1549176600,5,26,94,2442816600
77,1685798905,227737900,76,27,98,2500779400
78,1685798905,284626100,77,28,100,2557735000
42,1685798905,1524840500,7,29,136,3283102700
21,1685798904,2384876200,9,30,154,3677898700
93,1685798906,1235632800,78,31,155,3678013300
94,1685798906,1235431600,93,32,156,3678090400
98,1685798906,1177401100,94,33,157,3678118900
100,1685798906,1120642500,98,34,158,3678305400
155,1685798907,709300,100,35,159,3678670500
156,1685798907,713500,155,36,160,3678753600
157,1685798907,715700,156,37,161,3678828800
158,1685798907,650400,157,38,162,3678904800
43,1685798905,1917401500,42,39,162,3679427500
50,1685798905,1833796900,43,40,162,3679504700
53,1685798905,1727970800,50,41,162,3679610100
61,1685798905,1609231900,53,42,162,3679701900
159,1685798907,1657400,158,43,163,3680275400
160,1685798907,1723200,159,44,164,3680425500
161,1685798907,1835000,160,45,165,3680615500
22,1685798904,2371069600,11,46,165,3681047500
35,1685798905,1981738200,28,47,165,3681248700
162,1685798907,2517400,161,48,166,3681371300
163,1685798907,1259800,162,49,167,3681434800
164,1685798907,17878200,163,50,169,3698204100
165,1685798907,2282957400,164,51,315,5963460800
166,1685798907,2367055900,165,52,320,6048339200
59,1685798905,3994491500,35,53,320,6049183800
17,1685798904,4904393000,13,54,320,6049654700
29,1685798905,4563204400,17,55,320,6049711900
26,1685798904,4658095500,7,56,320,6049845400
55,1685798905,4076998200,21,57,320,6050482100
14,1685798904,5025885700,9,58,320,6050734100
24,1685798904,4703431700,14,59,320,6050809500
72,1685798905,3867010100,55,60,320,6050882000
69,1685798905,3887683100,24,61,320,6050984400
91,1685798906,3616793600,61,62,320,6051094500
144,1685798907,2568430600,78,63,320,6051223200
167,1685798907,2369917500,166,64,321,6051342300
145,1685798907,2557298300,144,65,321,6051460100
10,1685798904,5138798400,0,66,321,6051667300
138,1685798906,2758516600,10,67,321,6051789900
37,1685798905,4414070500,26,68,323,6125280900
169,1685798907,2427345100,167,69,324,6125462700
79,1685798905,3838494900,37,70,324,6125919200
189,1685798907,2142133700,169,71,325,6126403600
92,1685798906,3692400400,91,72,325,6126792600
96,1685798906,3681542100,92,73,325,6126945600
