Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685810059,702282000,0,1,36,934568900
2,1685810059,661418400,1,2,36,939404000
6,1685810059,654976400,2,3,47,1100649400
13,1685810059,532620400,6,4,48,1101394800
18,1685810059,692885100,13,5,63,1341228100
3,1685810059,1238926400,0,6,74,1546115800
4,1685810059,1188365500,0,7,77,1562329600
25,1685810059,782649400,18,8,81,1597660800
32,1685810059,703054800,25,9,82,1615360100
10,1685810059,1102649800,3,10,82,1631275000
36,1685810059,800529700,32,11,87,1734940100
20,1685810059,1064479300,10,12,88,1762980200
22,1685810059,1046783500,20,13,88,1763122000
28,1685810059,884578200,4,14,88,1766368400
34,1685810059,929666100,28,15,100,1853669100
23,1685810059,1136485800,18,16,110,1903628100
37,1685810059,958394000,34,17,110,1903733700
42,1685810059,953095800,36,18,118,1971654000
35,1685810059,1048167900,22,19,119,1981958700
45,1685810060,944199900,35,20,120,1996981200
41,1685810059,1044123200,37,21,123,2054155600
58,1685810060,820749800,45,22,123,2054454900
60,1685810060,788323400,58,23,123,2054537900
48,1685810060,971891800,42,24,127,2073212600
67,1685810060,678410900,60,25,127,2081333700
43,1685810059,1057831300,41,26,128,2087049800
61,1685810060,1229710100,48,27,158,2501271500
79,1685810060,918060500,67,28,159,2501925700
44,1685810059,1455706500,43,29,159,2502389500
30,1685810059,1600207900,23,30,159,2502851100
75,1685810060,956863900,61,31,160,2503013100
5,1685810059,2068320400,0,32,160,2503767100
51,1685810060,1331630200,44,33,160,2503796600
76,1685810060,955169100,75,34,161,2504055100
81,1685810060,906706500,76,35,162,2504208100
117,1685810060,566742100,81,36,165,2537061600
121,1685810060,588845900,117,37,171,2592480000
39,1685810059,1593407300,30,38,171,2592574600
66,1685810060,1199666900,51,39,172,2602243900
85,1685810060,924986700,66,40,172,2602455800
127,1685810061,535692000,121,41,174,2608817900
92,1685810060,1003294900,85,42,181,2786789700
158,1685810061,285838400,127,43,182,2787031400
7,1685810059,2329925700,5,44,182,2787425200
9,1685810059,2283452200,7,45,182,2787543400
159,1685810061,286292100,158,46,183,2787802900
160,1685810061,285063900,159,47,184,2787949600
161,1685810061,325071300,160,48,192,2828982700
8,1685810059,2537572300,0,49,211,3032512200
53,1685810060,1830454500,39,50,211,3032528800
16,1685810059,2423327700,8,51,211,3033214500
88,1685810060,1578230800,79,52,233,3337275700
162,1685810061,833240000,161,53,234,3337381700
165,1685810061,802475200,162,54,235,3337500500
63,1685810060,2008411300,53,55,235,3337706900
31,1685810059,3287598200,16,56,293,4190812100
46,1685810060,3137689100,31,57,296,4202620600
170,1685810061,1626217300,165,58,297,4203119300
174,1685810061,1594480300,170,59,298,4203224100
115,1685810060,2244763800,92,60,298,4203606200
116,1685810060,2238681300,115,61,298,4203687300
90,1685810060,2434322900,88,62,298,4204320700
93,1685810060,2420473200,90,63,298,4204425200
97,1685810060,2365804900,93,64,298,4204766600
182,1685810061,1417965600,174,65,298,4204914500
82,1685810060,2592619400,63,66,298,4205557500
99,1685810060,2361397100,97,67,298,4205964100
183,1685810061,1418854500,182,68,299,4206536100
19,1685810059,3581336400,2,69,305,4243978800
112,1685810060,2323762800,82,70,305,4244261600
91,1685810060,2472660100,79,71,305,4244458500
