Number of Requested Messages,ns since start
0,168636800
0,181667000
0,245138900
0,345355500
0,445091800
0,549233700
0,649432200
0,758920200
0,854240000
0,947320400
0,1046899900
0,1147156100
0,1261240600
0,1366146000
0,1507630000
0,1576440600
0,1725904500
0,1792805000
0,1881974600
0,1961538600
0,2168161800
0,2182751300
0,2353331700
0,2385768100
0,2536077100
0,2593643600
0,2697902900
0,2935288000
0,2990574400
0,3130029000
0,3286886000
0,3331440700
0,3448015100
0,3920672000
0,4032030700
0,4077520100
0,4163931100
0,4549562800
0,4552317000
0,4739590500
0,4790180100
0,4891459300
0,5001564200
0,5097835700
0,5321965200
0,5325569300
0,5456655700
0,5477638800
0,5568405500
0,5863530300
0,6754555400
0,6762620500
0,8249476900
0,8258678100
0,8439731500
0,8495898200
0,8770672500
0,9201755100
0,10774569400
0,10790810200
0,10858149900
0,11044990200
0,11266870500
0,11277125200
0,11543924000
0,12549771700
0,13074736400
0,13494758600
0,13500093500
0,13677680800
0,14757665200
0,14776829400
0,14889090900
0,14977848700
0,15179093000
0,17126877000
0,17819221800
0,18037990100
0,18584908200
0,18602695800
0,18832050000
0,18885195900
0,19004032400
0,19063889000
0,19207749000
0,19374521100
0,19456139400
0,19629430100
0,19685861100
0,19834518300
0,21259027300
0,21284467200
0,21644734000
0,21660977500
0,21675223200
0,21827035400
0,21942297600
0,21960801900
0,22506588000
0,22779873700
0,22782301900
0,22904121900
0,23205629900
0,23258447200
0,23483084500
0,23936180200
0,26057606200
0,26500903000
0,26538745400
0,26915357600
0,27191959200
0,28309061100
0,28530867900
0,28535116600
0,28635513400
0,28887862700
0,28890258000
0,29247756000
0,30579221100
0,30626793800
0,30683160100
0,30936594700
0,30947681400
0,30953740900
0,31047859300
0,31454409200
0,31529309200
0,31610387300
0,31700279800
0,31845951700
0,32420888500
0,32884394600
0,32895774600
0,35334667200
0,35370690800
0,35473950700
0,35792589900
0,36189808400
0,36196135500
0,36290705700
0,36511230200
0,36581920300
0,36584618200
0,36677070700
0,36795510200
0,37031726500
0,37034611100
0,37436245900
0,37990033700
0,38178177000
0,38458953900
0,38897604300
0,39205403900
0,39228488400
0,39264739500
0,39554423800
0,39631793700
0,39853350800
0,40238027200
0,40758126500
0,40847767800
0,41030712800
0,41164100900
0,41225667500
0,41330647800
0,41494989900
0,42020049300
0,42172233100
0,42181870800
0,42277484200
0,42513230600
0,42529218100
0,42832020400
0,43221695100
0,43228899200
0,44289188600
0,44312999600
0,44358692700
0,44637256800
0,44804712300
0,44824811100
0,44861400300
0,45105157200
0,45110166900
0,45520602500
0,45537786300
0,45579281900
0,45717673200
0,46310908900
0,48574138500
0,48613376200
0,48731237700
0,49427127500
0,50732904400
0,50824691000
0,50887310700
0,51901515100
0,51946073100
0,51949642900
0,52119966600
0,52186621200
0,52677646500
0,52698208100
0,54046252000
0,54094366500
0,54217419200
0,54839941900
0,54873894700
0,54902137100
0,55365624800
0,55369305200
0,55518099000
0,55942424600
0,55975832900
0,56422029600
0,56478880000
0,56544735300
0,56652769900
0,56710923500
0,56821488800
0,56903939900
0,57191966400
0,57220530300
0,57375420200
0,57386056300
0,57502825900
0,57664570500
0,57674235400
0,58257341700
0,59698041300
0,59914032000
0,59921771300
0,61016863900
0,61062585100
