Witness Weight,Time (ns)
0,201974900
2,394310600
5,505221400
9,1300814000
14,4030117200
20,5728409400
27,5956434900
35,6059094600
44,8727013300
54,9474861900
65,10123658900
77,10123823800
90,10424923400
104,11231365100
119,11929588100
135,12487226900
152,14212378300
170,16070820300
189,18341296200
209,18350939100
229,18504776100
250,18801623700
272,18953771900
295,19654464800
319,21584278000
344,23804874200
370,23993244000
397,23993446000
425,25028556000
454,25028728700
475,25652812800
497,25652948000
520,26536883100
544,27106377500
574,27107719100
599,29501921700
630,30179242700
662,30539694200
688,30539846400
715,30539974000
743,33029121500
772,33045682700
805,33045937100
839,34810486600
869,36358555700
904,36360143200
940,36363858600
977,40804018500
1015,40814531900
1054,44261958000
1085,46531823900
1125,46536292100
1166,48466581300
1208,50699658600
1240,50700985400
1283,50709171400
1327,50709567600
1372,53104695500
1418,54523217100
1465,54523407700
1513,54523582100
1562,54523771800
1612,55859296600
1663,56982103300
1696,56987107900
