Witness Weight,Time (ns)
0,638701200
2,1383781400
5,1384007400
9,1384403400
14,1433164300
17,1909365000
21,2858587100
27,2858713700
34,2858824800
42,3783653300
51,4947096700
60,4947236500
70,4947523900
81,4947798500
93,4948752900
106,4966506000
120,5147894200
135,5168589100
151,5168837200
168,5952519100
186,5952666500
205,5952790300
225,6159465400
230,6163065800
236,6163829200
243,6899461200
251,6900444100
272,6900797500
294,6901072300
317,6901369200
341,7650478700
366,7854891000
392,7855144800
419,7863354500
447,7976013200
476,9334046400
485,9461931700
495,9694871100
525,9695306100
556,9695458400
588,9697733500
598,9758803800
631,9850945000
642,9875564700
676,10054777900
711,10669996700
747,10674411100
758,10675614300
795,10675773700
833,10901105100
845,11379908200
858,11380691800
897,11380923000
937,11566180400
951,11659382600
992,12313056500
1034,12315034500
1077,12321847000
1121,12356203300
1166,12358139600
1212,12824769500
1259,12824966400
1307,13009813100
1356,13010008600
1406,13656117400
1457,13963435100
1469,13963979000
1484,13964154800
1497,14020788600
1549,14293419200
1602,14826606200
1656,14828194200
1711,14831871700
1725,14835227800
1781,15365422800
1838,15365648400
1896,15365839200
1955,15687232300
2015,15689029500
2076,15690005300
2138,15690790400
2201,15691133200
2265,15691409500
2330,16192258900
2396,16193047300
2463,18143092000
2478,18146598700
2546,18743447600
2615,18896004400
2685,19042103700
2701,19212899200
2718,19619735700
2789,19620020300
2861,20424242400
2879,21143629700
2952,21725298300
2968,21726819400
3042,21947219600
3117,22280411400
3193,23283923800
3270,23378918500
3287,23379203400
3305,23487552700
3383,23827487700
3462,25578496000
3481,25579424900
3561,25579888800
3642,25582037900
3724,25582297600
3807,25705102200
3826,27938028600
3910,27965467700
3930,27971324200
4015,27971589100
4101,27971825700
4188,27972157600
4276,27972437200
4365,27975211100
4385,28079819200
4406,28199560500
4428,28201743100
4449,28854013200
4472,28854472600
4562,28854824800
4653,28855201600
4745,29990352400
4769,29991822900
4862,29992318700
4956,29993706300
5051,30814028100
5073,32208938800
5169,32209287500
5266,32209517800
5364,32210388400
5463,32210620400
5563,32212843900
5664,32213218400
5766,32452446100
5791,34569582200
5814,34571279900
5917,35207173600
5943,35735051200
5970,36099294300
5994,36149158700
6022,36348311100
6047,36694072900
6151,37263904300
6256,37264271100
6362,37264536100
6469,37268216400
6577,37268519200
6686,37280220900
6796,37280641400
6907,40047873800
7019,40049283300
7132,40050253700
7246,40086449000
7361,40412640700
7477,40412884100
7594,42853030500
7623,43216159200
7649,43216864700
7767,43217811100
7886,43711004400
7916,45715738000
7947,46329960600
8067,46330647000
8188,47922783800
8310,48645899600
8433,48806243700
8557,48806871000
8682,48807544500
8808,48808846400
8935,49511434700
8962,49511687200
8990,49599245900
9019,49606212100
9147,49964286400
9177,49965867900
9208,49980215000
9337,50643755600
9369,51127956200
9499,51168400700
9532,51176752500
9564,51209723600
9695,51210105800
9827,51210663000
9960,51506099100
10094,51512269200
10229,51512627500
10365,51687172500
10502,51688556800
10640,51690723300
10779,51694201800
10812,53045041200
10846,56958398300
10986,56958856800
