Peer ID,Neighbor ID,Network Delay (ns),Packet Loss (%),Weight
0,48,100000000,0,10104
0,100,100000000,0,10104
0,7,100000000,0,10104
0,79,100000000,0,10104
0,91,100000000,0,10104
0,17,100000000,0,10104
0,6,100000000,0,10104
0,103,100000000,0,10104
1,37,100000000,0,5745
1,160,100000000,0,5745
1,178,100000000,0,5745
1,80,100000000,0,5745
1,57,100000000,0,5745
1,196,100000000,0,5745
1,161,100000000,0,5745
1,60,100000000,0,5745
2,32,100000000,0,4154
2,159,100000000,0,4154
2,47,100000000,0,4154
2,64,100000000,0,4154
2,192,100000000,0,4154
2,139,100000000,0,4154
2,157,100000000,0,4154
2,176,100000000,0,4154
2,145,100000000,0,4154
3,175,100000000,0,3300
3,167,100000000,0,3300
3,123,100000000,0,3300
3,135,100000000,0,3300
3,74,100000000,0,3300
3,54,100000000,0,3300
3,147,100000000,0,3300
3,140,100000000,0,3300
3,137,100000000,0,3300
3,17,100000000,0,3300
3,35,100000000,0,3300
4,34,100000000,0,2760
4,22,100000000,0,2760
4,42,100000000,0,2760
4,119,100000000,0,2760
4,181,100000000,0,2760
4,30,100000000,0,2760
5,18,100000000,0,2385
5,75,100000000,0,2385
5,139,100000000,0,2385
5,138,100000000,0,2385
5,42,100000000,0,2385
5,172,100000000,0,2385
5,135,100000000,0,2385
6,48,100000000,0,2109
6,139,100000000,0,2109
6,127,100000000,0,2109
6,134,100000000,0,2109
6,125,100000000,0,2109
6,154,100000000,0,2109
6,152,100000000,0,2109
6,193,100000000,0,2109
6,0,100000000,0,2109
7,0,100000000,0,1895
7,26,100000000,0,1895
7,184,100000000,0,1895
7,67,100000000,0,1895
7,172,100000000,0,1895
8,115,100000000,0,1724
8,119,100000000,0,1724
8,185,100000000,0,1724
8,168,100000000,0,1724
8,140,100000000,0,1724
8,63,100000000,0,1724
8,28,100000000,0,1724
8,147,100000000,0,1724
8,27,100000000,0,1724
8,23,100000000,0,1724
9,70,100000000,0,1585
9,96,100000000,0,1585
9,186,100000000,0,1585
9,65,100000000,0,1585
9,129,100000000,0,1585
9,177,100000000,0,1585
9,132,100000000,0,1585
10,185,100000000,0,1469
10,197,100000000,0,1469
10,27,100000000,0,1469
10,86,100000000,0,1469
10,154,100000000,0,1469
10,81,100000000,0,1469
10,105,100000000,0,1469
10,109,100000000,0,1469
11,167,100000000,0,1370
11,19,100000000,0,1370
11,45,100000000,0,1370
11,105,100000000,0,1370
11,47,100000000,0,1370
11,38,100000000,0,1370
11,41,100000000,0,1370
11,123,100000000,0,1370
12,75,100000000,0,1285
12,84,100000000,0,1285
12,82,100000000,0,1285
12,190,100000000,0,1285
12,68,100000000,0,1285
12,116,100000000,0,1285
13,115,100000000,0,1211
13,85,100000000,0,1211
13,132,100000000,0,1211
13,37,100000000,0,1211
13,148,100000000,0,1211
14,35,100000000,0,1146
14,118,100000000,0,1146
14,62,100000000,0,1146
14,172,100000000,0,1146
14,114,100000000,0,1146
14,41,100000000,0,1146
