Peer ID,Neighbor ID,Network Delay (ns),Packet Loss (%),Weight
0,183,100000000,0,10104
0,129,100000000,0,10104
0,7,100000000,0,10104
0,144,100000000,0,10104
0,109,100000000,0,10104
0,1,100000000,0,10104
0,190,100000000,0,10104
0,56,100000000,0,10104
1,84,100000000,0,5745
1,53,100000000,0,5745
1,10,100000000,0,5745
1,122,100000000,0,5745
1,45,100000000,0,5745
1,76,100000000,0,5745
1,0,100000000,0,5745
1,36,100000000,0,5745
1,100,100000000,0,5745
2,9,100000000,0,4154
2,14,100000000,0,4154
2,61,100000000,0,4154
2,43,100000000,0,4154
2,92,100000000,0,4154
2,187,100000000,0,4154
2,126,100000000,0,4154
2,73,100000000,0,4154
2,124,100000000,0,4154
3,84,100000000,0,3300
3,21,100000000,0,3300
3,161,100000000,0,3300
3,151,100000000,0,3300
3,30,100000000,0,3300
3,17,100000000,0,3300
3,109,100000000,0,3300
4,39,100000000,0,2760
4,199,100000000,0,2760
4,151,100000000,0,2760
4,100,100000000,0,2760
4,197,100000000,0,2760
4,135,100000000,0,2760
4,113,100000000,0,2760
4,121,100000000,0,2760
4,136,100000000,0,2760
4,190,100000000,0,2760
4,59,100000000,0,2760
5,176,100000000,0,2385
5,69,100000000,0,2385
5,36,100000000,0,2385
5,11,100000000,0,2385
5,41,100000000,0,2385
5,70,100000000,0,2385
5,141,100000000,0,2385
5,75,100000000,0,2385
5,43,100000000,0,2385
5,195,100000000,0,2385
5,66,100000000,0,2385
5,12,100000000,0,2385
6,18,100000000,0,2109
6,157,100000000,0,2109
6,48,100000000,0,2109
6,148,100000000,0,2109
6,89,100000000,0,2109
6,97,100000000,0,2109
6,116,100000000,0,2109
7,45,100000000,0,1895
7,90,100000000,0,1895
7,103,100000000,0,1895
7,87,100000000,0,1895
7,0,100000000,0,1895
7,105,100000000,0,1895
7,100,100000000,0,1895
8,113,100000000,0,1724
8,100,100000000,0,1724
8,120,100000000,0,1724
8,173,100000000,0,1724
8,25,100000000,0,1724
8,174,100000000,0,1724
9,54,100000000,0,1585
9,23,100000000,0,1585
