Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685605421,457958800,0,1,20,688499700
2,1685605421,468903900,1,2,23,719769100
13,1685605421,167607400,2,3,31,785743300
23,1685605421,169132800,13,4,40,888778500
3,1685605421,726988500,0,5,47,1020676800
26,1685605421,363807700,23,6,54,1108397300
4,1685605421,1130423300,3,7,76,1467157400
30,1685605421,681922100,26,8,77,1467397900
31,1685605421,681789200,30,9,78,1467465200
6,1685605421,1072459700,4,10,78,1467557100
40,1685605421,579138700,31,11,80,1467795500
77,1685605422,529000,40,12,81,1467872700
10,1685605421,924963700,2,13,81,1467939000
18,1685605421,808346600,10,14,81,1467997300
78,1685605422,688400,77,15,82,1468096000
16,1685605421,811212900,6,16,82,1468284200
79,1685605422,702300,78,17,83,1468378700
80,1685605422,710000,79,18,84,1468448100
81,1685605422,720300,80,19,85,1468524700
82,1685605422,787200,81,20,86,1468791200
5,1685605421,1189089500,0,21,90,1538220700
19,1685605421,927343200,16,22,93,1592449300
83,1685605422,124384500,82,23,94,1592678400
21,1685605421,924886400,18,24,97,1614856900
84,1685605422,147000100,83,25,98,1615405000
11,1685605421,1355132100,2,26,117,1942601100
7,1685605421,1542567100,0,27,117,1942771300
85,1685605422,475317200,84,28,118,1943840700
86,1685605422,475312000,85,29,119,1944017100
37,1685605421,1066996000,11,30,119,1944169700
15,1685605421,1287379600,7,31,119,1944188700
94,1685605422,351907400,86,32,120,1944478800
34,1685605421,1172598100,19,33,124,1999126600
38,1685605421,1118348300,34,34,124,2000260800
35,1685605421,1616529800,15,35,149,2449449400
98,1685605422,834303600,94,36,150,2449553400
41,1685605421,1548251000,38,37,150,2449585400
27,1685605421,1705472300,5,38,150,2450062100
29,1685605421,1664898300,27,39,150,2450147300
47,1685605421,1437384400,29,40,150,2450229800
118,1685605422,506736500,98,41,151,2450421800
51,1685605421,1366460100,47,42,151,2450730900
39,1685605421,1566350400,37,43,151,2450849900
8,1685605421,2000929800,0,44,151,2450928000
12,1685605421,1850973900,8,45,151,2450985300
119,1685605422,507206100,118,46,152,2451079100
120,1685605422,507553500,119,47,153,2451876000
150,1685605423,2549100,120,48,154,2452017700
151,1685605423,20757700,150,49,158,2471104000
152,1685605423,231847600,151,50,188,2682848900
153,1685605423,231870000,152,51,189,2682980600
58,1685605422,1472346100,21,52,190,2694914700
61,1685605422,1422989100,41,53,190,2695111200
68,1685605422,1363003300,58,54,190,2695363300
14,1685605421,2295494900,2,55,203,2928088400
62,1685605422,1656104100,61,56,203,2928288600
63,1685605422,1654846300,62,57,203,2928380700
66,1685605422,1614710200,63,58,203,2928478700
154,1685605423,476814900,153,59,204,2928742000
158,1685605423,457946500,154,60,205,2928945100
91,1685605422,1397588000,51,61,207,2949002900
101,1685605422,1247521000,91,62,207,2949144800
102,1685605422,1196938300,66,63,207,2949324500
44,1685605421,1968052300,21,64,207,2949521300
17,1685605421,2290143600,14,65,207,2949620900
50,1685605421,1870469100,35,66,207,2949722200
169,1685605423,364965800,158,67,208,2949774300
9,1685605421,2454141900,0,68,208,2951116600
189,1685605423,319376300,169,69,211,3002277200
204,1685605423,183306600,189,70,218,3111927400
22,1685605421,2433154800,9,71,218,3125540200
96,1685605422,1525335000,22,72,218,3125622800
205,1685605423,275516800,204,73,234,3204452200
208,1685605423,374717000,205,74,239,3324477300
105,1685605422,1740698000,101,75,253,3523467400
117,1685605422,1597027600,105,76,253,3523596000
131,1685605422,1430410300,117,77,253,3523685300
177,1685605423,916327200,131,78,253,3523754800
25,1685605421,2802022100,2,79,253,3523828300
20,1685605421,2848872300,2,80,253,3523893600
71,1685605422,2163496100,50,81,253,3524017400
88,1685605422,2008869200,71,82,253,3524145400
107,1685605422,1738545600,88,83,253,3524214300
171,1685605423,929424100,107,84,253,3524270000
172,1685605423,928692100,171,85,253,3524386700
103,1685605422,1772005700,102,86,253,3524461000
104,1685605422,1770474300,103,87,253,3524620900
108,1685605422,1725644500,104,88,253,3524701600
142,1685605423,1215813300,108,89,253,3524857400
74,1685605422,2143943600,41,90,253,3531892800
211,1685605423,605142000,208,91,260,3607297600
24,1685605421,3472321300,20,92,335,4193174400
111,1685605422,2353496400,44,93,335,4193480300
143,1685605423,1884613500,142,94,335,4193760100
144,1685605423,1884417300,143,95,335,4193898700
218,1685605423,1082371500,211,96,336,4194216300
33,1685605421,3390219700,24,97,337,4194742900
145,1685605423,1881764200,144,98,337,4196756200
234,1685605424,992543300,218,99,338,4196982300
70,1685605422,2846535000,17,100,338,4197742600
46,1685605421,3192885200,33,101,338,4197879500
87,1685605422,2696566100,41,102,338,4198288300
178,1685605423,1590510000,177,103,338,4198608500
239,1685605424,874962400,234,104,339,4199321900
336,1685605425,5371800,239,105,340,4199478100
179,1685605423,1591599300,178,106,340,4199831700
180,1685605423,1591713800,179,107,340,4200125700
121,1685605422,2239111500,74,108,340,4200408200
48,1685605421,3145043500,21,109,340,4200519600
72,1685605422,2832458400,68,110,340,4200617400
53,1685605421,3107536000,48,111,340,4200783400
337,1685605425,6584200,336,112,341,4200871400
125,1685605422,2181865900,111,113,341,4207485600
338,1685605425,10792800,337,114,342,4207693600
339,1685605425,8969400,338,115,343,4208181000
123,1685605422,2422139300,72,116,366,4419166200
141,1685605423,2111584500,46,117,366,4419426300
188,1685605423,1741573100,141,118,366,4419508600
265,1685605424,767917700,188,119,366,4419594500
127,1685605422,3414764400,96,120,438,5445323100
161,1685605423,2946911800,127,121,438,5445506800
149,1685605423,3059920600,145,122,438,5445741300
110,1685605422,3641636100,87,123,438,5446589700
340,1685605425,1248525800,339,124,439,5447917900
341,1685605425,1247428200,340,125,440,5448241900
342,1685605425,1240776900,341,126,441,5448453000
45,1685605421,4447226900,31,127,441,5448622300
122,1685605422,3452379500,45,128,441,5448713600
52,1685605421,4360820100,12,129,441,5448822800
54,1685605421,4346862100,52,130,441,5449032100
76,1685605422,3994117600,54,131,441,5460001700
206,1685605423,2530266400,70,132,441,5460531400
343,1685605425,1252584400,342,133,442,5460696200
439,1685605426,13104600,343,134,443,5460941200
440,1685605426,13055700,439,135,444,5461176300
441,1685605426,14344900,440,136,445,5462709300
55,1685605422,4331565600,25,137,445,5463094700
73,1685605422,4090629400,55,138,445,5463183600
166,1685605423,2918076200,125,139,445,5463478900
287,1685605424,1665823800,166,140,445,5463585600
290,1685605424,1581398000,287,141,445,5463683800
401,1685605425,576357300,290,142,445,5463781000
36,1685605421,4626879700,6,143,445,5463936900
136,1685605423,3233376900,110,144,445,5464104100
57,1685605422,4250135200,21,145,445,5464206100
147,1685605423,3142479000,53,146,445,5464295600
89,1685605422,3939431700,73,147,445,5464878900
56,1685605422,4767555200,31,148,495,5899517800
59,1685605422,4665702100,56,149,495,5899595000
135,1685605423,3707346200,59,150,495,5899686000
60,1685605422,4649858200,39,151,495,5900422000
109,1685605422,4101024600,60,152,495,5900514200
194,1685605423,3169916500,109,153,495,5900597800
186,1685605423,3228159500,149,154,495,5901264900
187,1685605423,3228075800,186,155,495,5901403500
200,1685605423,3135079600,187,156,495,5901631900
222,1685605424,2735275900,200,157,495,5901731500
294,1685605424,1947551800,222,158,495,5902092100
295,1685605424,1947458800,294,159,495,5902147100
