Message ID,Issuance Time (unix),Confirmation Time (ns),Weight,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685101875,212399800,14,1,10,387516500
2,1685101875,242369700,14,2,15,439871500
3,1685101875,260064600,14,3,16,475949200
9,1685101876,168172600,14,4,22,543412600
4,1685101875,409257100,13,5,24,646350400
10,1685101876,323626100,14,6,31,710990400
15,1685101876,347653000,13,7,35,787390900
5,1685101875,599592100,12,8,44,886592200
16,1685101876,435743900,12,9,46,911489600
7,1685101875,681710800,14,10,61,1023443400
20,1685101876,502093100,12,11,61,1023541900
17,1685101876,649238400,14,12,66,1130280800
22,1685101876,596015200,12,13,68,1139291300
19,1685101876,634056800,12,14,68,1148415500
35,1685101876,397590800,14,15,72,1184824500
46,1685101876,312135800,14,16,78,1223519200
68,1685101876,84432000,14,17,79,1223643400
11,1685101876,833557200,14,18,79,1223838100
71,1685101876,42276300,14,19,80,1226935800
24,1685101876,647079700,14,20,83,1257008900
13,1685101876,935229300,14,21,88,1336304500
14,1685101876,929172200,14,22,89,1365338300
72,1685101876,180682900,14,23,90,1365427600
78,1685101876,170376800,14,24,92,1393790100
79,1685101876,170381900,14,25,93,1393917000
80,1685101876,339323500,14,26,114,1566166400
18,1685101876,1080689600,12,27,114,1566734900
90,1685101876,232223000,14,28,115,1597578200
38,1685101876,782742300,14,29,115,1597678700
39,1685101876,755164600,14,30,115,1597869500
41,1685101876,743961400,14,31,115,1597942700
91,1685101877,220820000,14,32,116,1598074700
45,1685101876,709199900,12,33,116,1598758500
27,1685101876,958400500,14,34,116,1622279500
6,1685101875,1411649100,14,35,123,1702926200
21,1685101876,1178540800,12,36,123,1703194200
23,1685101876,1144689700,13,37,123,1711437100
43,1685101876,864859800,14,38,125,1749422800
93,1685101877,439988000,14,39,133,1833842000
8,1685101876,1494728200,14,40,142,1869853200
12,1685101876,1476705600,14,41,142,1869975200
50,1685101876,915334700,14,42,142,1870039100
114,1685101877,318691000,14,43,143,1884665400
48,1685101876,964613000,14,44,143,1884975200
115,1685101877,810279200,14,45,171,2377218600
116,1685101877,779407100,12,46,172,2377365700
57,1685101876,1370504100,14,47,172,2377468700
52,1685101876,1410422300,14,48,173,2377762600
133,1685101877,544072400,14,49,174,2377868700
42,1685101876,1497627700,13,50,174,2377974700
