Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685800216,585507100,0,1,24,968732500
3,1685800216,490699400,1,2,25,984187700
4,1685800216,798788700,3,3,39,1323572300
11,1685800216,1711243200,4,4,111,2406566200
12,1685800216,1702258900,11,5,112,2406591500
23,1685800216,1498586700,12,6,114,2406843000
5,1685800216,1864835700,0,7,114,2407020200
9,1685800216,1741465700,5,8,114,2407108600
13,1685800216,1671032100,9,9,115,2407913100
34,1685800216,1208267700,23,10,116,2408170300
2,1685800216,1940356800,0,11,116,2408318500
6,1685800216,1795772400,0,12,116,2408460400
112,1685800218,1949200,34,13,117,2408535400
8,1685800216,1787680000,2,14,117,2408797000
113,1685800218,2208300,112,15,118,2408871900
114,1685800218,2240600,113,16,119,2409014700
115,1685800218,1932400,114,17,120,2409384400
15,1685800216,1875113500,4,18,130,2617806700
7,1685800216,1998150100,6,19,130,2618090900
116,1685800218,2590914600,115,20,235,4999028800
24,1685800216,4053368600,12,21,235,4999318300
117,1685800218,2591156100,116,22,236,4999621600
118,1685800218,2590908300,117,23,237,4999711000
119,1685800218,2590947300,118,24,238,4999830100
120,1685800218,2590547300,119,25,239,4999873700
20,1685800216,4143954000,8,26,239,5000050800
26,1685800216,4014396300,20,27,239,5000135600
74,1685800217,2931264800,26,28,239,5000540500
75,1685800217,2930845800,74,29,239,5000632800
76,1685800217,2930901900,75,30,239,5000732800
77,1685800217,2930943300,76,31,239,5000824400
78,1685800217,2930993600,77,32,239,5000926500
235,1685800220,23401400,120,33,242,5022342300
236,1685800220,23024600,235,34,243,5022546700
237,1685800220,22990800,236,35,244,5022625300
238,1685800220,22909800,237,36,245,5022648600
10,1685800216,4344108500,0,37,245,5022773800
16,1685800216,4278479900,10,38,245,5022831600
19,1685800216,4178453800,16,39,245,5022959700
14,1685800216,4283159900,13,40,245,5023469400
17,1685800216,4217860600,14,41,245,5023531500
30,1685800216,3922847400,17,42,245,5023591800
239,1685800220,23966400,238,43,246,5023831800
