UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,184133100
0,0,0,0,0,0,0,0,0,242329600
0,0,0,0,0,0,0,0,0,289018500
1,0,0,0,2,0,0,0,2,388596400
1,0,0,0,2,0,0,0,2,488820000
1,0,0,0,2,0,0,0,2,589017400
2,0,0,0,5,0,0,0,10,692934300
2,0,0,0,6,0,0,0,12,788843900
2,0,0,0,7,0,0,0,14,888179500
7,0,0,0,18,0,0,0,22,1083265900
7,0,0,0,18,0,0,0,22,1114902600
7,0,0,0,19,0,0,0,25,1188807400
8,0,0,0,23,0,0,0,28,1288252700
8,0,0,0,24,0,0,0,29,1388343600
9,0,0,0,26,0,0,0,31,1488588700
9,0,0,0,30,0,0,0,35,1588754100
12,0,0,0,34,0,0,0,38,1689573300
12,0,0,0,36,0,0,0,39,1789986300
12,0,0,0,37,0,0,0,42,1889086500
12,0,0,0,39,0,0,0,47,1988499600
12,0,0,0,42,0,0,0,53,2088800800
14,0,0,0,50,0,0,0,59,2188115400
14,0,0,0,56,0,0,0,69,2288127100
15,0,0,0,63,0,0,0,74,2389170900
16,0,0,0,68,0,0,0,76,2492544000
18,0,0,0,74,0,0,0,80,2588785300
18,0,0,0,75,0,0,0,83,2689309300
18,0,0,0,80,0,0,0,94,2789012300
19,0,0,0,86,0,0,0,100,2888151200
20,0,0,0,92,0,0,0,104,2988104300
24,0,0,0,103,0,0,0,109,3089067000
24,0,0,0,106,0,0,0,112,3189755300
24,0,0,0,108,0,0,0,120,3290750600
24,0,0,0,119,0,0,0,128,3509244600
24,0,0,0,126,0,0,0,135,3607119100
25,0,0,0,133,0,0,0,142,3688536600
25,0,0,0,139,0,0,0,149,3789203600
26,0,0,0,143,0,0,0,153,3888544800
26,0,0,0,147,0,0,0,158,3990292200
26,0,0,0,155,0,0,0,165,4093964800
28,0,0,0,160,0,0,0,168,4188279100
29,0,0,0,167,0,0,0,174,4288395000
29,0,0,0,170,0,0,0,181,4389579200
29,0,0,0,178,0,0,0,188,4488844800
29,0,0,0,181,0,0,0,193,4590062900
31,0,0,0,189,0,0,0,199,4692775900
31,0,0,0,193,0,0,0,201,4796341500
34,0,0,0,199,0,0,0,206,4888966100
34,0,0,0,208,0,0,0,213,4989533700
34,0,0,0,210,0,0,0,216,5088179500
34,0,0,0,213,0,0,0,221,5188762300
34,0,0,0,217,0,0,0,227,5288785100
35,0,0,0,224,0,0,0,232,5424351100
35,0,0,0,224,0,0,0,232,5491899800
37,0,0,0,230,0,0,0,242,5589810200
37,0,0,0,233,0,0,0,246,5700288400
37,0,0,0,238,0,0,0,251,5788296600
38,0,0,0,243,0,0,0,258,5891703400
41,0,0,0,249,0,0,0,262,5992976500
42,0,0,0,256,0,0,0,267,6089020300
42,0,0,0,266,0,0,0,277,6190306800
42,0,0,0,271,0,0,0,286,6291093800
42,0,0,0,275,0,0,0,294,6390718900
43,0,0,0,287,0,0,0,298,6512436300
44,0,0,0,294,0,0,0,304,6592372800
44,0,0,0,299,0,0,0,312,6703945200
44,0,0,0,308,0,0,0,323,6889624200
46,0,0,0,319,0,0,0,335,7018743200
46,0,0,0,322,0,0,0,340,7097875700
48,0,0,0,331,0,0,0,349,7198086400
