Peer ID,Neighbor ID,Network Delay (ns),Packet Loss (%),Weight
0,187,100000000,0,10104
0,132,100000000,0,10104
0,136,100000000,0,10104
0,162,100000000,0,10104
0,168,100000000,0,10104
0,138,100000000,0,10104
0,59,100000000,0,10104
1,42,100000000,0,5745
1,143,100000000,0,5745
1,95,100000000,0,5745
1,174,100000000,0,5745
1,79,100000000,0,5745
1,62,100000000,0,5745
1,195,100000000,0,5745
1,125,100000000,0,5745
1,176,100000000,0,5745
1,146,100000000,0,5745
1,61,100000000,0,5745
1,151,100000000,0,5745
2,13,100000000,0,4154
2,145,100000000,0,4154
2,42,100000000,0,4154
2,31,100000000,0,4154
2,80,100000000,0,4154
2,166,100000000,0,4154
2,195,100000000,0,4154
3,165,100000000,0,3300
3,116,100000000,0,3300
3,153,100000000,0,3300
3,13,100000000,0,3300
3,24,100000000,0,3300
3,114,100000000,0,3300
3,183,100000000,0,3300
3,166,100000000,0,3300
4,133,100000000,0,2760
4,172,100000000,0,2760
4,56,100000000,0,2760
4,34,100000000,0,2760
4,36,100000000,0,2760
4,69,100000000,0,2760
4,148,100000000,0,2760
4,189,100000000,0,2760
4,140,100000000,0,2760
4,195,100000000,0,2760
5,147,100000000,0,2385
5,24,100000000,0,2385
5,142,100000000,0,2385
5,76,100000000,0,2385
5,60,100000000,0,2385
6,87,100000000,0,2109
6,155,100000000,0,2109
6,116,100000000,0,2109
6,68,100000000,0,2109
6,129,100000000,0,2109
6,135,100000000,0,2109
6,82,100000000,0,2109
7,175,100000000,0,1895
7,142,100000000,0,1895
7,149,100000000,0,1895
7,121,100000000,0,1895
7,132,100000000,0,1895
7,81,100000000,0,1895
7,191,100000000,0,1895
7,55,100000000,0,1895
7,103,100000000,0,1895
7,105,100000000,0,1895
7,136,100000000,0,1895
7,68,100000000,0,1895
7,50,100000000,0,1895
8,177,100000000,0,1724
8,133,100000000,0,1724
8,105,100000000,0,1724
8,67,100000000,0,1724
8,179,100000000,0,1724
8,160,100000000,0,1724
8,89,100000000,0,1724
8,165,100000000,0,1724
8,150,100000000,0,1724
8,178,100000000,0,1724
9,96,100000000,0,1585
9,28,100000000,0,1585
9,130,100000000,0,1585
9,16,100000000,0,1585
9,29,100000000,0,1585
9,177,100000000,0,1585
10,186,100000000,0,1469
10,61,100000000,0,1469
10,177,100000000,0,1469
10,156,100000000,0,1469
10,53,100000000,0,1469
10,163,100000000,0,1469
10,188,100000000,0,1469
10,74,100000000,0,1469
11,72,100000000,0,1370
11,145,100000000,0,1370
11,23,100000000,0,1370
11,71,100000000,0,1370
11,192,100000000,0,1370
12,94,100000000,0,1285
12,192,100000000,0,1285
12,60,100000000,0,1285
12,176,100000000,0,1285
12,123,100000000,0,1285
12,124,100000000,0,1285
12,96,100000000,0,1285
12,134,100000000,0,1285
12,139,100000000,0,1285
13,159,100000000,0,1211
13,3,100000000,0,1211
13,121,100000000,0,1211
13,45,100000000,0,1211
13,2,100000000,0,1211
13,32,100000000,0,1211
13,25,100000000,0,1211
13,113,100000000,0,1211
13,99,100000000,0,1211
13,185,100000000,0,1211
14,154,100000000,0,1146
14,60,100000000,0,1146
14,35,100000000,0,1146
14,113,100000000,0,1146
14,131,100000000,0,1146
14,87,100000000,0,1146
14,43,100000000,0,1146
15,134,100000000,0,1088
15,91,100000000,0,1088
15,195,100000000,0,1088
15,119,100000000,0,1088
15,75,100000000,0,1088
15,139,100000000,0,1088
15,59,100000000,0,1088
16,70,100000000,0,1037
16,64,100000000,0,1037
16,53,100000000,0,1037
16,9,100000000,0,1037
16,48,100000000,0,1037
16,144,100000000,0,1037
17,101,100000000,0,990
17,31,100000000,0,990
17,199,100000000,0,990
17,155,100000000,0,990
17,68,100000000,0,990
17,83,100000000,0,990
18,85,100000000,0,948
18,179,100000000,0,948
18,169,100000000,0,948
18,66,100000000,0,948
18,23,100000000,0,948
18,127,100000000,0,948
18,92,100000000,0,948
19,139,100000000,0,910
19,110,100000000,0,910
19,61,100000000,0,910
19,91,100000000,0,910
19,100,100000000,0,910
19,158,100000000,0,910
20,53,100000000,0,875
20,85,100000000,0,875
20,33,100000000,0,875
20,88,100000000,0,875
20,120,100000000,0,875
20,81,100000000,0,875
20,151,100000000,0,875
21,190,100000000,0,843
21,199,100000000,0,843
21,183,100000000,0,843
21,116,100000000,0,843
21,93,100000000,0,843
21,131,100000000,0,843
21,73,100000000,0,843
22,112,100000000,0,814
22,155,100000000,0,814
22,190,100000000,0,814
22,49,100000000,0,814
22,128,100000000,0,814
22,48,100000000,0,814
22,147,100000000,0,814
23,165,100000000,0,787
23,94,100000000,0,787
23,38,100000000,0,787
23,153,100000000,0,787
23,18,100000000,0,787
23,11,100000000,0,787
23,113,100000000,0,787
23,32,100000000,0,787
23,172,100000000,0,787
23,185,100000000,0,787
24,120,100000000,0,761
24,48,100000000,0,761
24,129,100000000,0,761
24,57,100000000,0,761
24,197,100000000,0,761
24,87,100000000,0,761
24,3,100000000,0,761
24,181,100000000,0,761
24,5,100000000,0,761
24,66,100000000,0,761
25,182,100000000,0,738
25,13,100000000,0,738
25,32,100000000,0,738
25,100,100000000,0,738
25,90,100000000,0,738
25,63,100000000,0,738
26,87,100000000,0,716
26,82,100000000,0,716
26,73,100000000,0,716
26,162,100000000,0,716
26,114,100000000,0,716
26,98,100000000,0,716
26,59,100000000,0,716
26,67,100000000,0,716
27,135,100000000,0,695
27,48,100000000,0,695
27,128,100000000,0,695
27,94,100000000,0,695
27,189,100000000,0,695
27,151,100000000,0,695
27,140,100000000,0,695
27,116,100000000,0,695
27,78,100000000,0,695
28,9,100000000,0,676
28,103,100000000,0,676
28,172,100000000,0,676
28,70,100000000,0,676
28,180,100000000,0,676
28,162,100000000,0,676
28,152,100000000,0,676
28,93,100000000,0,676
29,161,100000000,0,658
29,190,100000000,0,658
29,174,100000000,0,658
29,9,100000000,0,658
29,40,100000000,0,658
29,80,100000000,0,658
29,91,100000000,0,658
29,145,100000000,0,658
29,199,100000000,0,658
30,46,100000000,0,641
30,130,100000000,0,641
30,197,100000000,0,641
30,124,100000000,0,641
30,79,100000000,0,641
30,47,100000000,0,641
30,62,100000000,0,641
30,132,100000000,0,641
30,83,100000000,0,641
30,142,100000000,0,641
30,118,100000000,0,641
30,158,100000000,0,641
30,74,100000000,0,641
31,148,100000000,0,625
31,88,100000000,0,625
31,125,100000000,0,625
31,2,100000000,0,625
31,17,100000000,0,625
31,130,100000000,0,625
32,192,100000000,0,610
32,73,100000000,0,610
32,23,100000000,0,610
32,159,100000000,0,610
32,25,100000000,0,610
32,66,100000000,0,610
32,120,100000000,0,610
32,115,100000000,0,610
32,13,100000000,0,610
33,20,100000000,0,595
33,131,100000000,0,595
33,146,100000000,0,595
33,144,100000000,0,595
33,98,100000000,0,595
33,103,100000000,0,595
33,129,100000000,0,595
33,99,100000000,0,595
33,80,100000000,0,595
33,70,100000000,0,595
33,155,100000000,0,595
34,141,100000000,0,581
34,106,100000000,0,581
34,65,100000000,0,581
34,77,100000000,0,581
34,51,100000000,0,581
34,4,100000000,0,581
34,111,100000000,0,581
34,116,100000000,0,581
35,77,100000000,0,568
35,185,100000000,0,568
35,177,100000000,0,568
35,159,100000000,0,568
35,121,100000000,0,568
35,14,100000000,0,568
35,86,100000000,0,568
36,127,100000000,0,556
36,38,100000000,0,556
36,4,100000000,0,556
36,199,100000000,0,556
36,102,100000000,0,556
36,95,100000000,0,556
37,196,100000000,0,544
37,46,100000000,0,544
37,59,100000000,0,544
37,86,100000000,0,544
37,120,100000000,0,544
38,63,100000000,0,533
38,23,100000000,0,533
38,142,100000000,0,533
38,192,100000000,0,533
38,36,100000000,0,533
38,162,100000000,0,533
38,137,100000000,0,533
38,93,100000000,0,533
39,60,100000000,0,523
39,138,100000000,0,523
39,122,100000000,0,523
39,58,100000000,0,523
39,64,100000000,0,523
39,108,100000000,0,523
39,52,100000000,0,523
40,29,100000000,0,512
40,162,100000000,0,512
40,168,100000000,0,512
40,49,100000000,0,512
40,77,100000000,0,512
40,149,100000000,0,512
40,196,100000000,0,512
40,152,100000000,0,512
41,142,100000000,0,503
41,144,100000000,0,503
41,47,100000000,0,503
41,135,100000000,0,503
41,139,100000000,0,503
42,117,100000000,0,493
42,55,100000000,0,493
42,119,100000000,0,493
42,50,100000000,0,493
42,148,100000000,0,493
42,1,100000000,0,493
42,2,100000000,0,493
42,181,100000000,0,493
42,169,100000000,0,493
43,151,100000000,0,484
43,146,100000000,0,484
43,14,100000000,0,484
43,70,100000000,0,484
44,64,100000000,0,476
44,75,100000000,0,476
44,160,100000000,0,476
44,106,100000000,0,476
44,159,100000000,0,476
45,141,100000000,0,467
45,177,100000000,0,467
45,89,100000000,0,467
45,92,100000000,0,467
45,98,100000000,0,467
45,75,100000000,0,467
45,13,100000000,0,467
46,181,100000000,0,459
46,37,100000000,0,459
46,88,100000000,0,459
46,119,100000000,0,459
46,184,100000000,0,459
46,30,100000000,0,459
46,117,100000000,0,459
46,182,100000000,0,459
46,146,100000000,0,459
47,157,100000000,0,451
47,184,100000000,0,451
47,64,100000000,0,451
47,121,100000000,0,451
47,41,100000000,0,451
47,190,100000000,0,451
47,163,100000000,0,451
47,154,100000000,0,451
47,30,100000000,0,451
47,81,100000000,0,451
47,132,100000000,0,451
47,58,100000000,0,451
48,16,100000000,0,444
48,27,100000000,0,444
48,170,100000000,0,444
48,99,100000000,0,444
48,24,100000000,0,444
48,22,100000000,0,444
49,121,100000000,0,437
49,40,100000000,0,437
49,149,100000000,0,437
49,153,100000000,0,437
49,22,100000000,0,437
49,182,100000000,0,437
49,119,100000000,0,437
50,141,100000000,0,430
50,7,100000000,0,430
50,197,100000000,0,430
50,119,100000000,0,430
50,42,100000000,0,430
50,149,100000000,0,430
51,139,100000000,0,423
51,146,100000000,0,423
51,56,100000000,0,423
51,129,100000000,0,423
51,90,100000000,0,423
51,133,100000000,0,423
51,34,100000000,0,423
51,192,100000000,0,423
51,136,100000000,0,423
52,39,100000000,0,417
52,170,100000000,0,417
52,156,100000000,0,417
52,80,100000000,0,417
52,82,100000000,0,417
52,137,100000000,0,417
52,135,100000000,0,417
53,137,100000000,0,411
53,10,100000000,0,411
53,20,100000000,0,411
53,117,100000000,0,411
53,107,100000000,0,411
53,16,100000000,0,411
53,150,100000000,0,411
53,72,100000000,0,411
54,122,100000000,0,405
54,61,100000000,0,405
54,147,100000000,0,405
54,162,100000000,0,405
54,120,100000000,0,405
54,111,100000000,0,405
54,197,100000000,0,405
54,157,100000000,0,405
55,107,100000000,0,399
55,71,100000000,0,399
55,7,100000000,0,399
55,181,100000000,0,399
55,91,100000000,0,399
55,83,100000000,0,399
55,109,100000000,0,399
55,72,100000000,0,399
55,116,100000000,0,399
55,42,100000000,0,399
56,101,100000000,0,393
56,51,100000000,0,393
56,4,100000000,0,393
56,162,100000000,0,393
56,135,100000000,0,393
56,149,100000000,0,393
56,191,100000000,0,393
56,108,100000000,0,393
56,182,100000000,0,393
57,166,100000000,0,388
57,124,100000000,0,388
57,148,100000000,0,388
57,24,100000000,0,388
57,136,100000000,0,388
57,185,100000000,0,388
57,167,100000000,0,388
58,161,100000000,0,383
58,63,100000000,0,383
58,99,100000000,0,383
58,139,100000000,0,383
58,39,100000000,0,383
58,47,100000000,0,383
