Peer ID,Neighbor ID,Network Delay (ns),Packet Loss (%),Weight
0,24,100000000,0,12341
0,33,100000000,0,12341
0,32,100000000,0,12341
0,86,100000000,0,12341
0,17,100000000,0,12341
0,23,100000000,0,12341
0,44,100000000,0,12341
0,77,100000000,0,12341
1,75,100000000,0,7061
1,85,100000000,0,7061
1,6,100000000,0,7061
1,44,100000000,0,7061
1,73,100000000,0,7061
1,41,100000000,0,7061
1,59,100000000,0,7061
1,83,100000000,0,7061
1,39,100000000,0,7061
2,33,100000000,0,5105
2,58,100000000,0,5105
2,10,100000000,0,5105
2,40,100000000,0,5105
2,89,100000000,0,5105
2,63,100000000,0,5105
2,24,100000000,0,5105
2,41,100000000,0,5105
2,80,100000000,0,5105
2,14,100000000,0,5105
2,99,100000000,0,5105
2,44,100000000,0,5105
3,12,100000000,0,4055
3,43,100000000,0,4055
3,68,100000000,0,4055
3,61,100000000,0,4055
3,65,100000000,0,4055
3,52,100000000,0,4055
3,28,100000000,0,4055
3,50,100000000,0,4055
4,17,100000000,0,3392
4,62,100000000,0,3392
4,49,100000000,0,3392
4,73,100000000,0,3392
4,12,100000000,0,3392
4,66,100000000,0,3392
4,22,100000000,0,3392
4,41,100000000,0,3392
4,83,100000000,0,3392
5,16,100000000,0,2932
5,29,100000000,0,2932
5,31,100000000,0,2932
5,97,100000000,0,2932
5,10,100000000,0,2932
5,67,100000000,0,2932
5,57,100000000,0,2932
5,77,100000000,0,2932
6,68,100000000,0,2591
6,42,100000000,0,2591
6,84,100000000,0,2591
6,1,100000000,0,2591
6,31,100000000,0,2591
6,85,100000000,0,2591
6,66,100000000,0,2591
7,17,100000000,0,2329
7,27,100000000,0,2329
7,87,100000000,0,2329
7,89,100000000,0,2329
7,75,100000000,0,2329
7,31,100000000,0,2329
7,82,100000000,0,2329
7,50,100000000,0,2329
7,73,100000000,0,2329
7,93,100000000,0,2329
8,15,100000000,0,2119
8,80,100000000,0,2119
8,95,100000000,0,2119
8,99,100000000,0,2119
8,70,100000000,0,2119
8,68,100000000,0,2119
8,51,100000000,0,2119
8,33,100000000,0,2119
9,14,100000000,0,1948
9,32,100000000,0,1948
9,18,100000000,0,1948
9,47,100000000,0,1948
9,68,100000000,0,1948
9,71,100000000,0,1948
9,53,100000000,0,1948
9,50,100000000,0,1948
9,17,100000000,0,1948
10,90,100000000,0,1805
