Witness Weight,Time (ns)
0,212500
2,360200
5,754900
9,2064000
14,8307000
20,90637600
27,136490800
35,2774927200
44,2775164900
54,2775305800
65,2775804600
77,2775930400
90,2776386900
104,2777149900
119,2777409200
135,2777578500
152,2777911800
170,3079515700
189,3085150700
198,3085448300
218,3085625300
239,3633077800
249,3633276500
271,3633454500
294,3633640000
318,3633855300
343,4278989500
369,6279998900
378,6281127200
405,6281620900
433,6282427200
462,6282953600
492,6283168000
501,6940544600
510,6944507300
541,6946340500
573,8032854300
606,8445280100
640,9958924100
675,9962759600
711,9987019700
721,9987332800
730,9988319700
767,9988524600
805,9988690700
844,9988788700
854,9988976400
894,9989120700
935,9989211300
977,9989367000
988,9989979900
1031,9990871800
1075,9991367700
1120,9991789900
1131,9992018700
1177,9992102900
1224,9992263300
1272,9992380400
1321,9992538700
1371,9992620400
1422,9996317900
1474,10012612800
1527,10013234100
1581,10014920400
1590,10023381200
1600,10026191200
1610,10026361200
1621,10027658200
1676,10028195600
1732,10028471000
1789,10029218900
1847,10050810100
1858,10052992100
1917,10053251900
1977,11211035100
1987,11213778200
1999,11221658400
2009,11223110800
2070,11223947300
2132,11224207900
2195,11224742600
2207,11225352100
2271,11225704000
2336,11225995800
2402,11226259900
2469,11241336400
2537,12782523900
2606,12784302000
2676,12784973900
2747,12785528900
2819,12786093100
2832,12786698200
2905,12787066200
2979,12796996500
3054,12801368400
3130,12801810600
3207,12802083500
3285,14313298100
3296,14313733500
3375,14866737500
3455,14867786800
3536,16393466400
3618,16394714800
3701,16397779300
3785,16398432300
3870,16398943600
3956,16399590900
4043,16400054500
4131,16400346400
4142,16400718600
4231,18162984400
4321,18163794700
4412,18164106700
4424,19129381400
4516,20289876700
4609,21017359900
4703,21019115600
4798,21019599400
4894,21020252300
4991,21020756100
5089,21023231000
5188,21023958900
5201,21403005500
5301,21403864500
5402,21409588700
5504,21410005400
5607,21410352800
5711,21410644400
5816,21410906900
5922,21411251900
6029,21412400700
6137,21414373800
6149,22127322500
6258,22127880000
6368,22567551600
6479,22567944700
6591,22569290000
6704,22569745200
6818,22609746600
6933,22610213600
7049,22636395400
7166,22965492300
7284,24636970200
7403,24638002500
7416,26875949900
7430,26876493500
7550,26877908400
7671,27327058800
7793,27497783300
7916,28801467000
7930,28949930800
7944,30940839000
7959,32170093800
7974,32170933100
7985,32455850700
8109,32456398100
8124,32456839000
8136,32457445800
8152,32698015200
8164,33548061400
8181,35789758200
8194,35791004700
8319,35792302200
8445,35792716700
8572,35793088100
8700,35793238900
8714,35794294100
8843,35794671500
8973,35795072500
9104,35829256100
9236,35829892900
9369,35832786500
9383,43024184700
9517,46299793900
9652,46300858400
9788,46617907700
9925,46618417800
10063,46619293700
10202,46619740300
10342,46731993300
10360,46732418800
10379,46732627600
10399,46741751200
10420,48772675200
10435,49185510800
10448,51547890600
10461,52834356100
10477,54656454300
10499,55547470100
