Number of Requested Messages,ns since start
0,378772500
0,408394500
0,498269700
0,609236000
0,703217100
0,908855000
0,1336069300
0,1523233000
0,1587001400
0,1603083700
0,1719716100
0,2018936700
0,2103503200
0,2157176600
0,2304122400
0,2492547800
0,2609219200
0,2842026700
0,2893858300
0,2974177000
0,3210074000
0,4627629800
0,5091557900
0,6117357000
0,7003088400
0,8776251400
0,11099685900
0,11941243900
0,12737471700
0,12987852700
0,14446329800
0,14950516100
0,17136111500
0,17501576600
0,18046590500
0,18905808000
0,19987616000
0,20094707800
0,21392186800
0,23622875700
0,23728945500
0,24867564300
0,25135489000
0,25164174000
0,26440775400
0,29110604300
0,29816665000
0,30007447300
0,30155348700
0,30220617800
0,30906586600
0,31509092700
0,36054372200
0,36691265300
0,38080248500
0,38081814500
0,39070525100
0,40587896800
0,43353051000
0,49864698600
0,49871422400
0,50332538000
0,52748918300
0,53880667900
0,53882298500
0,54022152400
0,56493674500
0,58445134700
0,58448957600
0,58912778900
0,60009018800
0,60197155900
0,61217692800
0,63844440200
