UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,195196900
0,0,0,0,0,0,0,0,0,218204500
1,0,0,0,3,0,0,0,3,441801300
1,0,0,0,3,0,0,0,3,444788200
1,0,0,0,3,0,0,0,3,511589800
1,0,0,0,4,0,0,0,10,634735400
4,0,0,0,10,0,0,0,32,1046578300
4,0,0,0,10,0,0,0,32,1134933600
4,0,0,0,14,0,0,0,41,1325315600
9,0,0,0,27,0,0,0,46,1496657500
9,0,0,0,27,0,0,0,46,1630079500
10,0,0,0,27,0,0,0,46,1776178000
10,0,0,0,28,0,0,0,46,1854348600
10,0,0,0,28,0,0,0,46,1922940600
22,0,0,0,68,0,0,0,109,2546419600
22,0,0,0,68,0,0,0,109,2644273500
22,0,0,0,69,0,0,0,113,2707544700
29,0,0,0,97,0,0,0,145,4130272700
29,0,0,0,97,0,0,0,145,4227484000
51,0,0,0,195,0,0,0,247,4352029400
51,0,0,0,195,0,0,0,247,4503439500
51,0,0,0,196,0,0,0,247,4532263700
51,0,0,0,196,0,0,0,328,5441744200
52,0,0,0,212,0,0,0,328,5450251300
52,0,0,0,212,0,0,0,328,5558865600
62,0,0,0,242,0,0,0,349,5802193900
64,0,0,0,246,0,0,0,372,7132734400
94,0,0,0,361,0,0,0,492,7882976400
105,0,0,0,410,0,0,0,600,9976259900
105,0,0,0,410,0,0,0,600,10468731700
105,0,0,0,410,0,0,0,600,10743027300
105,0,0,0,411,0,0,0,600,10834094100
105,0,0,0,411,0,0,0,753,11040173300
105,0,0,0,411,0,0,0,753,11132097000
106,0,0,0,433,0,0,0,793,11545363700
106,0,0,0,433,0,0,0,813,11657804300
106,0,0,0,433,0,0,0,813,12137932100
110,0,0,0,461,0,0,0,902,12380556100
127,0,0,0,534,0,0,0,944,12813622300
127,0,0,0,534,0,0,0,944,12886669800
127,0,0,0,534,0,0,0,944,13264656100
161,0,0,0,661,0,0,0,1073,14532572500
161,0,0,0,661,0,0,0,1073,15381772600
162,0,0,0,661,0,0,0,1073,15418923800
162,0,0,0,662,0,0,0,1073,15544057700
162,0,0,0,662,0,0,0,1073,15660288800
162,0,0,0,662,0,0,0,1073,15731135900
162,0,0,0,662,0,0,0,1073,15842178200
162,0,0,0,662,0,0,0,1073,16247283500
162,0,0,0,662,0,0,0,1077,16362116300
162,0,0,0,662,0,0,0,1077,16418244100
162,0,0,0,662,0,0,0,1077,16544118800
162,0,0,0,663,0,0,0,1202,17704310700
163,0,0,0,663,0,0,0,1202,17733351500
163,0,0,0,664,0,0,0,1202,17812512700
163,0,0,0,664,0,0,0,1306,18162060600
166,0,0,0,672,0,0,0,1338,18204960900
173,0,0,0,708,0,0,0,1346,18565644500
173,0,0,0,709,0,0,0,1346,18747610500
173,0,0,0,709,0,0,0,1346,19173020900
175,0,0,0,713,0,0,0,1481,19929681200
175,0,0,0,713,0,0,0,1481,20020325600
175,0,0,0,713,0,0,0,1481,20074966800
175,0,0,0,714,0,0,0,1481,20140948200
175,0,0,0,714,0,0,0,1489,20210318200
200,0,0,0,802,0,0,0,1556,22339367200
200,0,0,0,802,0,0,0,1558,22427728100
200,0,0,0,802,0,0,0,1558,22539359400
201,0,0,0,803,0,0,0,1713,23767943400
201,0,0,0,804,0,0,0,1794,24566890600
201,0,0,0,804,0,0,0,1794,24800989600
202,0,0,0,830,0,0,0,2002,27029382100
202,0,0,0,831,0,0,0,2002,27042117000
213,0,0,0,889,0,0,0,2121,28448773400
213,0,0,0,890,0,0,0,2121,28568924600
213,0,0,0,890,0,0,0,2150,28654760300
228,0,0,0,949,0,0,0,2220,29602200100
228,0,0,0,949,0,0,0,2220,29712657900
228,0,0,0,949,0,0,0,2220,29886429000
228,0,0,0,949,0,0,0,2220,29963309400
228,0,0,0,949,0,0,0,2220,30567938600
228,0,0,0,950,0,0,0,2220,31995744700
237,0,0,0,1015,0,0,0,2413,32220735400
240,0,0,0,1027,0,0,0,2420,32407158100
240,0,0,0,1027,0,0,0,2420,32454705700
240,0,0,0,1028,0,0,0,2420,32527199400
240,0,0,0,1028,0,0,0,2420,32609469900
240,0,0,0,1028,0,0,0,2420,32803457100
240,0,0,0,1028,0,0,0,2420,32978438300
240,0,0,0,1029,0,0,0,2420,34547930300
240,0,0,0,1029,0,0,0,2440,35187807400
240,0,0,0,1029,0,0,0,2440,35207568000
250,0,0,0,1113,0,0,0,2582,35679934000
250,0,0,0,1114,0,0,0,2582,35730734200
250,0,0,0,1114,0,0,0,2582,35839032400
252,0,0,0,1117,0,0,0,2760,37815239000
252,0,0,0,1118,0,0,0,2760,38141102800
252,0,0,0,1121,0,0,0,2835,39475667500
252,0,0,0,1121,0,0,0,2835,39803980600
252,0,0,0,1122,0,0,0,2874,39871601800
252,0,0,0,1122,0,0,0,2874,40306552400
257,0,0,0,1168,0,0,0,3113,42985727500
257,0,0,0,1168,0,0,0,3113,43025146200
266,0,0,0,1261,0,0,0,3258,46047309400
269,0,0,0,1276,0,0,0,3390,46624474700
269,0,0,0,1276,0,0,0,3401,47218297000
269,0,0,0,1276,0,0,0,3401,47254526500
269,0,0,0,1276,0,0,0,3401,47441200100
269,0,0,0,1276,0,0,0,3401,47507666600
269,0,0,0,1276,0,0,0,3401,48053221500
271,0,0,0,1341,0,0,0,3465,49311449200
271,0,0,0,1341,0,0,0,3465,49315780600
274,0,0,0,1401,0,0,0,3529,49435406500
274,0,0,0,1403,0,0,0,3530,49720996700
276,0,0,0,1434,0,0,0,3641,52031703500
276,0,0,0,1434,0,0,0,3641,52051019700
281,0,0,0,1626,0,0,0,3779,54478587900
281,0,0,0,1626,0,0,0,3779,54530345400
281,0,0,0,1626,0,0,0,3779,54611955700
281,0,0,0,1635,0,0,0,3856,54735121300
289,0,0,0,1904,0,0,0,4085,57176659800
289,0,0,0,1904,0,0,0,4118,57788021100
289,0,0,0,1904,0,0,0,4118,58241198500
289,0,0,0,1905,0,0,0,4118,58857895900
291,0,0,0,1961,0,0,0,4255,60978826700
