Witness Weight,Time (ns)
0,5365695400
2,5365818000
5,5395635700
9,9025593400
14,9025745900
20,10855903000
27,10856011600
35,10856257400
44,10856395800
54,10856513800
65,12205291800
77,12205924300
90,12206311100
104,15947219400
119,16024209700
135,16024379900
152,18024072800
170,21164627300
189,21165281200
209,21165501900
230,23597499000
252,23776203600
275,28828676500
299,28829239500
324,30470408500
350,31008452000
377,31071402600
405,31071605900
434,35116987700
464,37903408000
495,37906593900
527,39288768600
560,41267371800
594,41272343500
629,46398700000
665,52755843300
