Witness Weight,Time (ns)
0,415400200
2,1242140100
5,1650971500
8,2439303300
12,2711117500
16,2739281500
21,3453036900
27,4093065700
31,4667785400
38,5661390800
46,5661959400
54,6015876700
63,6139957800
72,6358878300
81,7413956900
86,7418046700
96,7565515600
106,7980830200
116,8160292900
122,8282669100
129,8953788900
140,8954842900
151,8955046000
156,9048806200
167,9053434200
178,9152353300
189,9230954700
200,9869431300
212,9904229000
224,10044011500
230,10239408700
242,10386350000
254,10913106700
266,10916517400
278,11026707300
291,12197046100
299,13459869400
312,14007145200
325,14389424000
334,14390369900
347,15417008200
354,15483450800
366,16339134200
374,16373946200
387,16494279200
400,16679023100
414,17254772200
428,18338089800
443,18338258200
455,18628279700
471,19610522200
484,19612321100
499,19614343500
514,19618168100
528,19620658900
544,19911351800
559,19944171100
575,20514611000
589,20518100100
606,20518697200
620,21973524700
635,21973745000
651,22357512300
666,23314116700
682,23930000600
699,24475924100
709,24480594100
725,24691264600
742,25463111000
759,25674136300
777,27329552300
796,27646195600
814,28377365300
825,29215779500
842,29542353900
854,29571983100
874,30822470800
893,30825122300
911,31829457000
928,32106276800
942,32109402100
951,32109589800
961,32668774200
982,32672892500
1003,33364603300
1022,33950016300
1033,33957884100
1051,34486527000
1064,35323810600
1082,36474571300
1104,36598302000
1127,37850858300
1140,37851427600
1154,37852093600
1169,38178035300
1189,38444804100
1213,38591237300
1233,40371389000
1254,40509679500
1269,40573701000
1283,40778077100
1308,40811067500
1329,41998566100
1348,43753316600
1374,43755009300
1396,47509584500
1418,48534929100
1438,48537407300
1460,48541723300
1481,48544181900
1504,50062497600
1517,51079637300
1529,51630085300
1551,53069048300
1574,53069395700
1598,53074563800
1617,53864125600
1633,53874534700
1651,54793350000
1674,54798210000
1699,55212802200
1719,55214092500
1738,55214970700
1755,55215127900
