Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685816564,311657500,0,1,9,629914500
2,1685816564,219461200,1,2,10,640904400
5,1685816564,314413100,2,3,16,861295000
6,1685816564,382554000,5,4,19,993515600
8,1685816564,364032800,6,5,20,993643100
9,1685816564,907736500,8,6,28,1537584600
10,1685816564,896857300,9,7,29,1537693200
16,1685816565,816711400,10,8,33,1677857000
18,1685816565,853728200,16,9,35,1823316100
20,1685816565,913322400,18,10,37,1906855600
28,1685816565,732431500,20,11,47,2095228200
29,1685816565,576326400,28,12,50,2113937100
33,1685816565,604852800,29,13,55,2282581100
11,1685816564,1717692100,2,14,61,2447334500
35,1685816566,624190700,33,15,62,2447409800
3,1685816564,1984591100,0,16,62,2447604900
4,1685816564,1949353600,3,17,62,2447666000
7,1685816564,2271108700,0,18,79,2884286400
45,1685816566,810141500,35,19,80,2884483200
47,1685816566,789627400,45,20,81,2884758400
44,1685816566,840781400,35,21,81,2884855900
23,1685816565,1853347900,4,22,82,2971139500
50,1685816566,1116555600,47,23,86,3238696400
13,1685816565,2585931600,11,24,96,3420929900
17,1685816565,2498215900,13,25,96,3420943600
27,1685816565,2095205800,17,26,96,3421053300
62,1685816566,2185735200,50,27,131,4633085100
55,1685816566,2426452300,44,28,131,4633310500
67,1685816566,1987895200,62,29,132,4633661700
80,1685816567,1749640100,67,30,132,4634034000
12,1685816564,3865970100,7,31,132,4634294800
61,1685816566,2203878600,55,32,132,4634374700
31,1685816565,3087887700,27,33,133,4634745300
26,1685816565,3396373600,10,34,133,4634835000
81,1685816567,1750933800,80,35,134,4635606200
89,1685816567,1327244500,81,36,135,4635723700
40,1685816566,2687060000,26,37,135,4635828100
39,1685816566,2687655800,31,38,135,4636124900
14,1685816565,3942663500,12,39,142,4792038000
37,1685816566,2900136300,23,40,142,4792260900
38,1685816566,2883373500,37,41,147,4826439800
25,1685816565,3624562900,14,42,147,4826630300
48,1685816566,2730395300,25,43,147,4826717900
53,1685816566,2636897100,48,44,147,4826797300
111,1685816568,848377700,89,45,148,4826821000
63,1685816566,2298441800,61,46,148,4827099000
132,1685816568,238403600,111,47,153,4871984500
133,1685816568,277873600,132,48,154,4912444900
22,1685816565,3841630600,10,49,154,4953374300
30,1685816565,3567265300,20,50,161,5106427200
65,1685816566,2504595300,63,51,161,5106550400
19,1685816565,4124774100,5,52,161,5107352600
