UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,85666600
0,0,0,0,0,0,0,0,0,176982300
0,0,0,0,1,0,0,0,1,276875200
1,0,0,0,2,0,0,0,3,377517100
1,0,0,0,3,0,0,0,5,478719300
1,0,0,0,6,0,0,0,12,576724500
2,0,0,0,8,0,0,0,13,677535200
3,0,0,0,13,0,0,0,21,777059000
3,0,0,0,15,0,0,0,22,878254600
6,0,0,0,21,0,0,0,28,977118200
6,0,0,0,23,0,0,0,30,1077219800
7,0,0,0,27,0,0,0,34,1177412600
8,0,0,0,31,0,0,0,38,1276617500
8,0,0,0,34,0,0,0,40,1377369500
10,0,0,0,38,0,0,0,47,1493410900
12,0,0,0,42,0,0,0,50,1578934500
12,0,0,0,46,0,0,0,54,1681557400
13,0,0,0,52,0,0,0,58,1776636400
15,0,0,0,56,0,0,0,60,1884641500
15,0,0,0,59,0,0,0,63,1977366200
15,0,0,0,60,0,0,0,64,2077568800
17,0,0,0,64,0,0,0,70,2178577300
18,0,0,0,67,0,0,0,72,2277286000
19,0,0,0,72,0,0,0,78,2377650700
19,0,0,0,76,0,0,0,82,2495366500
19,0,0,0,79,0,0,0,85,2576667900
21,0,0,0,82,0,0,0,90,2676641300
21,0,0,0,86,0,0,0,98,2778354500
22,0,0,0,91,0,0,0,100,2880163600
24,0,0,0,98,0,0,0,105,2977012200
24,0,0,0,99,0,0,0,111,3085372500
25,0,0,0,102,0,0,0,114,3176665100
27,0,0,0,109,0,0,0,120,3302488200
27,0,0,0,115,0,0,0,126,3382016000
28,0,0,0,121,0,0,0,133,3477300100
28,0,0,0,130,0,0,0,140,3578043900
29,0,0,0,136,0,0,0,147,3692257100
30,0,0,0,141,0,0,0,152,3791941800
31,0,0,0,148,0,0,0,159,3886359400
32,0,0,0,154,0,0,0,165,3977349300
32,0,0,0,156,0,0,0,170,4080455900
34,0,0,0,164,0,0,0,175,4186572300
36,0,0,0,169,0,0,0,178,4276901500
37,0,0,0,176,0,0,0,184,4403651600
37,0,0,0,180,0,0,0,192,4491326000
37,0,0,0,184,0,0,0,197,4599804300
38,0,0,0,193,0,0,0,211,4676679400
38,0,0,0,204,0,0,0,217,4804743100
38,0,0,0,208,0,0,0,224,4894524600
39,0,0,0,214,0,0,0,230,4978558900
39,0,0,0,221,0,0,0,234,5080035100
43,0,0,0,230,0,0,0,237,5206602300
44,0,0,0,233,0,0,0,240,5286543000
44,0,0,0,235,0,0,0,245,5385733600
46,0,0,0,241,0,0,0,250,5477469900
46,0,0,0,243,0,0,0,254,5577537800
49,0,0,0,249,0,0,0,257,5677582400
50,0,0,0,253,0,0,0,264,5777345400
50,0,0,0,259,0,0,0,272,5879033800
50,0,0,0,267,0,0,0,280,5977008900
51,0,0,0,271,0,0,0,286,6079494900
51,0,0,0,274,0,0,0,287,6193585700
52,0,0,0,284,0,0,0,289,6290105700
52,0,0,0,288,0,0,0,294,6385713900
52,0,0,0,292,0,0,0,299,6498879000
52,0,0,0,293,0,0,0,305,6577441400
52,0,0,0,297,0,0,0,308,6679534400
52,0,0,0,300,0,0,0,313,6780122500
54,0,0,0,310,0,0,0,323,6879388100
54,0,0,0,321,0,0,0,333,6978036400
55,0,0,0,325,0,0,0,338,7076673900
56,0,0,0,331,0,0,0,345,7177015100
56,0,0,0,335,0,0,0,353,7276643300
58,0,0,0,346,0,0,0,363,7376727800
59,0,0,0,350,0,0,0,369,7476680100
59,0,0,0,357,0,0,0,374,7577254400
60,0,0,0,368,0,0,0,377,7677895100
60,0,0,0,373,0,0,0,385,7777181300
60,0,0,0,378,0,0,0,393,7877184400
60,0,0,0,383,0,0,0,399,7977134900
60,0,0,0,391,0,0,0,408,8077277000
62,0,0,0,400,0,0,0,414,8176932000
63,0,0,0,409,0,0,0,419,8276728000
63,0,0,0,418,0,0,0,426,8376849000
64,0,0,0,421,0,0,0,432,8482620000
64,0,0,0,424,0,0,0,438,8577053200
64,0,0,0,429,0,0,0,445,8677144800
64,0,0,0,437,0,0,0,450,8779176300
64,0,0,0,443,0,0,0,457,8889938100
64,0,0,0,450,0,0,0,464,8977683800
64,0,0,0,459,0,0,0,469,9077086600
64,0,0,0,465,0,0,0,472,9178343200
64,0,0,0,469,0,0,0,478,9276786900
64,0,0,0,471,0,0,0,482,9377577600
64,0,0,0,479,0,0,0,486,9503530600
64,0,0,0,484,0,0,0,488,9577018900
64,0,0,0,487,0,0,0,491,9676843000
64,0,0,0,488,0,0,0,495,9777301400
64,0,0,0,490,0,0,0,500,9879551800
64,0,0,0,497,0,0,0,505,9977568600
64,0,0,0,502,0,0,0,513,10078082300
64,0,0,0,505,0,0,0,517,10190440300
64,0,0,0,511,0,0,0,523,10282050600
64,0,0,0,522,0,0,0,530,10457428700
64,0,0,0,523,0,0,0,531,10492778700
64,0,0,0,526,0,0,0,538,10577990100
64,0,0,0,530,0,0,0,542,10678265800
64,0,0,0,537,0,0,0,548,10781302500
64,0,0,0,542,0,0,0,554,10877155800
64,0,0,0,551,0,0,0,562,10977637000
64,0,0,0,555,0,0,0,571,11080501200
65,0,0,0,562,0,0,0,577,11180675700
65,0,0,0,569,0,0,0,581,11298362700
65,0,0,0,575,0,0,0,586,11377716400
65,0,0,0,580,0,0,0,589,11477741100
65,0,0,0,588,0,0,0,598,11579497900
65,0,0,0,592,0,0,0,601,11686928900
65,0,0,0,597,0,0,0,603,11778366100
65,0,0,0,601,0,0,0,607,11877573200
