Witness Weight,Time (ns)
0,9120001400
2,9120238700
5,9133931300
9,12150246800
13,17960950000
17,17992394900
21,18603000800
26,18603311000
32,18603525800
39,18603782600
47,18604065400
56,18604322100
66,19162332300
77,19162654900
89,19162874700
102,19163095500
116,19163360100
131,19163611100
147,19163817700
164,20401290000
182,20401431200
201,24280058600
221,26207157900
242,26207751500
264,27006831700
287,27385482900
311,27389507500
316,40289560800
341,40289786800
367,40289973000
394,40290169300
422,40290632400
451,40291390200
457,40291613400
487,40291834300
518,40292020400
550,40292195600
583,43333596800
617,53440197300
624,53539484900
659,53539816000
695,53540059000
732,53540285500
770,53540536500
809,53540669400
849,53541037900
890,53541294100
932,53541489400
975,53541607000
1019,53541949200
1064,53542249400
1110,53542463800
1157,54004876700
1162,75015061700
