Node 0,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node 10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20,Node 21,Node 22,Node 23,Node 24,Node 25,Node 26,Node 27,Node 28,Node 29,Node 30,Node 31,Node 32,Node 33,Node 34,Node 35,Node 36,Node 37,Node 38,Node 39,Node 40,Node 41,Node 42,Node 43,Node 44,Node 45,Node 46,Node 47,Node 48,Node 49,Node 50,Node 51,Node 52,Node 53,Node 54,Node 55,Node 56,Node 57,Node 58,Node 59,Node 60,Node 61,Node 62,Node 63,Node 64,Node 65,Node 66,Node 67,Node 68,Node 69,Node 70,Node 71,Node 72,Node 73,Node 74,Node 75,Node 76,Node 77,Node 78,Node 79,Node 80,Node 81,Node 82,Node 83,Node 84,Node 85,Node 86,Node 87,Node 88,Node 89,Node 90,Node 91,Node 92,Node 93,Node 94,Node 95,Node 96,Node 97,Node 98,Node 99,ns since start
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281983600
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315810600
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413240700
1,0,1,2,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,2,0,0,1,0,0,0,0,1,2,0,0,2,0,2,1,0,0,0,2,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,2,1,0,1,1,2,0,1,1,0,1,1,0,1,0,562774800
1,0,1,2,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,2,1,0,3,0,0,1,0,0,0,0,2,2,0,0,2,0,2,1,0,0,0,2,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,2,1,0,2,2,1,1,1,2,1,1,1,0,1,1,0,1,1,573094000
2,3,4,3,3,4,4,2,2,4,4,4,4,3,2,1,2,2,1,3,3,2,3,3,5,3,3,2,3,1,3,5,3,2,4,2,4,2,2,4,3,4,2,2,3,1,1,2,4,3,4,2,2,3,2,1,3,4,4,4,1,1,3,2,6,5,1,3,2,3,3,2,2,3,4,4,3,3,3,1,2,2,3,1,1,2,3,2,3,1,3,3,2,5,1,2,2,1,4,2,675002100
6,5,6,6,7,6,6,8,7,8,7,8,6,6,6,6,6,6,6,6,7,7,8,6,6,7,6,6,7,5,5,6,5,6,7,5,5,5,6,6,5,6,7,5,8,5,6,6,7,6,7,6,5,6,6,5,6,7,6,5,6,5,6,8,7,7,6,6,5,6,6,8,6,6,6,7,7,7,6,7,6,6,6,6,6,7,6,7,6,5,8,7,7,7,5,6,7,7,6,5,846366000
7,7,6,8,7,7,7,8,9,8,8,9,6,6,8,7,7,9,6,7,7,7,8,8,7,7,9,7,8,7,6,6,7,7,8,7,7,6,7,6,8,7,8,6,8,7,7,7,7,9,8,7,6,7,6,5,6,7,7,7,7,7,7,8,7,7,7,7,6,7,6,8,7,7,7,7,7,7,7,9,8,7,8,6,8,9,8,7,7,6,9,8,9,7,7,6,8,7,7,7,931514600
11,10,13,12,11,12,10,9,10,12,14,13,9,10,14,12,12,14,12,13,10,9,12,11,12,10,10,10,8,8,8,13,13,10,9,12,10,11,10,12,11,14,11,9,10,9,12,12,9,11,11,11,7,11,8,10,7,12,12,10,11,10,10,12,11,10,11,11,11,9,7,11,10,9,11,11,11,9,10,11,9,11,11,14,11,9,10,11,11,10,10,11,12,9,11,7,11,10,7,11,1112563800
16,20,19,24,16,21,16,22,20,16,26,21,19,24,17,15,24,16,22,17,24,22,24,16,20,22,22,23,20,17,22,24,21,16,23,17,20,19,11,16,18,17,19,25,23,16,19,25,16,21,19,21,17,21,15,15,22,21,17,15,19,21,24,17,21,19,22,19,17,17,18,15,19,21,17,17,19,25,20,18,22,24,25,17,21,21,16,19,20,16,16,13,22,23,13,24,17,17,21,23,1817629300
16,27,19,24,28,27,27,22,20,26,27,21,19,24,30,28,24,27,28,30,29,22,24,16,28,22,22,23,27,17,25,28,21,16,23,30,20,19,27,16,18,17,19,27,23,22,19,25,16,21,29,21,17,21,15,15,26,21,30,15,23,21,24,29,28,19,22,19,29,26,28,28,29,21,26,18,27,29,20,18,22,24,25,26,21,27,27,19,20,28,16,26,24,23,23,24,27,26,21,26,2100227500
16,27,24,24,30,27,31,22,20,26,31,21,19,28,31,30,24,27,29,30,29,27,30,16,28,22,22,23,27,17,25,28,21,16,23,30,20,19,29,16,27,17,19,29,23,27,19,29,16,21,29,21,28,21,15,15,30,21,32,15,23,21,34,30,28,28,22,19,29,26,30,28,29,21,26,29,29,30,20,33,22,24,25,28,21,27,32,19,20,28,16,28,24,30,26,24,30,26,29,26,2203673700
30,27,32,24,31,27,32,29,20,26,35,21,19,28,32,31,24,28,34,31,33,30,31,25,31,22,22,23,27,17,25,28,21,16,23,32,20,19,30,16,31,17,19,29,31,32,19,29,16,21,31,21,30,21,15,25,30,21,32,15,23,34,34,32,28,29,22,19,32,27,33,30,32,21,32,35,30,33,20,35,22,24,31,32,32,27,33,19,20,29,16,34,24,32,27,24,31,26,34,30,2428203800
30,27,32,35,31,27,32,29,20,26,36,21,19,28,32,31,38,28,35,31,36,30,31,25,31,22,34,36,27,22,25,28,36,18,35,32,20,38,30,23,31,17,34,29,31,32,35,29,16,36,31,37,30,34,15,25,30,35,32,15,23,36,34,33,28,29,35,19,32,27,33,30,32,34,34,35,30,33,20,35,34,24,31,32,35,27,33,19,20,29,35,36,24,32,27,24,31,26,34,30,2721755200
42,48,63,52,40,35,43,29,51,57,65,26,53,39,50,50,53,51,38,43,63,65,32,56,49,34,63,37,42,44,38,46,51,54,45,43,29,52,62,67,43,50,41,54,60,42,60,34,56,38,49,43,46,42,53,45,57,51,60,65,40,55,35,42,46,63,39,54,54,49,42,37,50,34,53,36,55,67,40,52,52,52,67,38,60,65,36,47,62,34,41,61,32,50,35,40,63,42,47,31,4579905800
43,79,80,86,83,36,75,30,78,78,86,34,77,42,50,51,57,79,88,46,77,87,32,78,69,87,81,38,79,88,41,77,51,84,46,44,32,52,82,82,44,75,67,83,76,79,82,88,80,39,82,87,46,69,78,45,71,88,63,76,42,77,37,76,76,88,40,85,71,55,74,71,53,35,85,37,88,79,48,54,88,53,87,38,82,71,37,82,87,73,79,83,81,54,70,41,88,76,58,32,6619776500
