Witness Weight,Time (ns)
0,163200
2,237561400
5,321533000
9,327495200
14,327700400
20,349014300
27,382315300
35,621563700
44,795917200
48,818854200
58,819916100
69,868501500
81,868784000
94,1512114000
108,1512277000
123,1624250900
139,2608116800
146,2608419600
149,2623414100
154,2639426400
171,2643860800
189,3249714600
208,4500663600
212,4530551000
232,4532161600
253,4540824800
259,4557959600
281,4561441100
304,4678325400
328,4714112800
353,6730667800
379,6735598800
406,6771271100
434,6830863500
438,6838706100
467,6857557700
497,6872573500
528,6872900600
560,7133162300
593,7165015000
627,7186222700
662,7201976000
698,7204103000
735,7237588200
773,7245236700
812,7261312600
852,7273591400
893,7274129100
935,7288502400
978,7290247600
1022,7324160700
1067,7326301400
1113,7326662500
1160,7383510000
1208,7598451600
1257,7605534500
1307,7688511700
1358,7709688400
1410,7726384200
1463,7727096800
1517,7780331600
1572,7788879700
1628,7813212500
1685,7816479000
1690,7827151000
1748,7828001900
1807,7920253800
1867,8175512000
1928,9061587100
1990,9068427000
2053,9069489500
2117,9300017600
2123,9760791800
2188,10145181000
2254,11085924500
2321,13745683700
2389,14673812400
2458,14675477800
2528,14683380000
2599,15224970400
2607,15225360700
2616,15251307400
2621,15338611800
2631,15338952700
2642,15634432300
2714,15634725600
2726,15635614100
2799,15817670800
2873,16731821000
2948,16823931900
3024,19179207300
3101,19202861200
3179,19204645500
3258,19207023800
3338,19219244600
3419,19404510900
3501,19414760000
3584,19421065300
3668,19423975300
3753,20607848800
3839,20609054300
3926,20620551300
4014,20625095600
4020,20690812400
4109,22907253000
4122,23037199700
4136,23040339500
4226,23233470200
4241,23278635800
4332,24004228800
4424,24212230600
4517,24222124100
4611,24265635700
4706,24376489500
4802,24384700900
4899,25406622600
4906,25431029800
5004,25549422100
5103,25561635600
5203,25808228700
5211,25816495900
5312,26272978100
5414,26645447200
5517,26647338000
5621,26652555500
5726,27561840500
5832,27562642600
5839,29632234500
5946,30162541000
6054,31084726600
6163,31516340600
6273,32213745100
6384,33167087900
6496,33169284900
6609,33199737700
6723,33203129400
6838,34090284300
6954,34461334400
7071,34466701600
7189,34475103700
7308,34477839300
7428,34646259100
7549,34649447700
7671,35231354100
7794,35584882100
7918,35647199400
8043,35650253600
8169,35738146300
8296,35741491200
8424,35744984800
8553,35789204200
8683,35869412400
8814,35876067400
8946,35877730500
9079,35885544700
9213,36071936800
9348,36079501900
9484,36082649400
9621,36370460400
9759,36497653300
9898,36500265200
10038,36510620500
10179,36662699700
10321,37080301500
10464,37083406300
10608,37150191500
10753,37162114900
10899,37166484800
11046,37177594600
11194,37352100500
11343,37431123100
11493,37438161600
11644,37441963600
11796,37510937700
11949,38875609800
12103,39188455600
12258,39748630100
12267,40422562200
12423,40438414100
12580,42985753400
12738,44646279500
12897,45537607600
13057,47239587500
13218,47240014000
13234,47652477800
13241,49365881300
13403,51257782400
13411,52334338600
13419,58576244600
