UndefinedColor,Blue,Red,Green,ns since start,ns since issuance
0,0,0,0,113691000,0
0,0,0,0,140795300,0
0,0,0,0,240230900,0
0,0,0,0,340487800,0
0,0,0,0,440115000,0
0,0,0,0,540635100,0
0,0,0,0,700421700,0
0,0,0,0,768211300,0
0,0,0,0,848227000,0
0,0,0,0,940084400,0
0,0,0,0,1049970800,0
0,0,0,0,1177506100,0
0,0,0,0,1242425000,0
0,0,0,0,1352353100,0
0,0,0,0,1699586000,0
0,0,0,0,2084790500,0
0,0,0,0,2304891000,0
0,0,0,0,2478516400,0
0,0,0,0,2599860600,0
0,0,0,0,2858635100,0
0,0,0,0,3166101800,0
0,0,0,0,3409975300,0
0,0,0,0,3529060800,0
0,0,0,0,3833977300,0
0,0,0,0,4003058400,0
0,0,0,0,5629136500,0
0,0,0,0,5642068100,0
0,0,0,0,6837671700,0
0,0,0,0,7300685000,0
0,0,0,0,7315364300,0
0,0,0,0,7593510800,0
0,0,0,0,8574255400,0
0,0,0,0,8696015300,0
0,0,0,0,10178031900,0
0,0,0,0,11227057100,0
0,0,0,0,11611100200,0
0,0,0,0,13033431400,0
0,0,0,0,13072307900,0
0,0,0,0,13512443500,0
0,0,0,0,13593950100,0
0,0,0,0,13814120300,0
0,0,0,0,13853823900,0
0,0,0,0,14127868900,0
0,0,0,0,14641100800,0
0,0,0,0,14674643400,0
0,0,0,0,14803230300,0
0,0,0,0,14866333000,0
0,0,0,0,15460614200,0
0,0,0,0,15580424700,0
0,0,0,0,15760598700,0
0,0,0,0,18175989200,0
0,0,0,0,18248337400,0
0,0,0,0,18468913500,0
0,0,0,0,18571325800,0
0,0,0,0,18676095200,0
0,0,0,0,19258058200,0
0,0,0,0,19459036800,0
0,0,0,0,19596480900,0
0,0,0,0,19640662600,0
0,0,0,0,19828451300,0
0,0,0,0,19932417500,0
0,0,0,0,19964912900,0
0,0,0,0,20120709700,0
0,0,0,0,20205192100,0
0,0,0,0,20246018700,0
0,0,0,0,20354250700,0
0,0,0,0,20481295100,0
0,0,0,0,20612659000,0
0,0,0,0,22503258500,0
0,0,0,0,22573714800,0
0,0,0,0,23385627300,0
0,0,0,0,23646780700,0
0,0,0,0,24104728600,0
0,0,0,0,24277418400,0
0,0,0,0,24951323200,0
0,0,0,0,24957078000,0
0,0,0,0,25086198900,0
0,0,0,0,25211176000,0
0,0,0,0,25357059700,0
0,0,0,0,25440918300,0
0,0,0,0,25444831700,0
0,0,0,0,25648130900,0
0,0,0,0,26529505400,0
0,0,0,0,27620215600,0
0,0,0,0,27846430700,0
0,0,0,0,27950278200,0
0,0,0,0,28485787600,0
0,0,0,0,29751744000,0
0,0,0,0,30262566900,0
0,0,0,0,30365681300,0
0,0,0,0,30440220800,0
0,0,0,0,30541669300,0
0,0,0,0,30986279200,0
0,0,0,0,31072478100,0
0,0,0,0,31143888100,0
0,0,0,0,31396262200,0
0,0,0,0,31584091200,0
0,0,0,0,31815684300,0
0,0,0,0,31871743100,0
0,0,0,0,32071902900,0
0,0,0,0,34219090000,0
0,0,0,0,34997053800,0
0,0,0,0,35397071200,0
0,0,0,0,35502952000,0
0,0,0,0,35604642000,0
0,0,0,0,35651095200,0
0,0,0,0,36347455300,0
0,0,0,0,36392461800,0
0,0,0,0,36524404000,0
0,0,0,0,38246574900,0
0,0,0,0,38461236300,0
0,0,0,0,38575151300,0
0,0,0,0,38933713700,0
0,0,0,0,38982151500,0
0,0,0,0,39042501300,0
0,0,0,0,39223220300,0
0,0,0,0,39409347400,0
0,0,0,0,39412708500,0
0,0,0,0,39710735100,0
0,0,0,0,40708178000,0
0,0,0,0,40788979500,0
0,0,0,0,41959720100,0
0,0,0,0,42524355500,0
0,0,0,0,42822470800,0
0,0,0,0,42845369500,0
0,0,0,0,43167267400,0
0,0,0,0,43349600100,0
0,0,0,0,43501283000,0
0,0,0,0,43690125000,0
0,0,0,0,43726892600,0
0,0,0,0,43870083100,0
0,0,0,0,43899343100,0
0,0,0,0,44050355400,0
0,0,0,0,44631595600,0
0,0,0,0,47415006800,0
0,0,0,0,47474549800,0
0,0,0,0,47574243800,0
0,0,0,0,47832252700,0
0,0,0,0,47872663800,0
0,0,0,0,48372151600,0
0,0,0,0,49087059100,0
0,0,0,0,49190644500,0
0,0,0,0,49244939100,0
0,0,0,0,49517864400,0
0,0,0,0,49568340900,0
0,0,0,0,49648354900,0
0,0,0,0,50531118700,0
0,0,0,0,51596974300,0
0,0,0,0,52534698700,0
0,0,0,0,52543767000,0
0,0,0,0,52699270200,0
0,0,0,0,52768703000,0
0,0,0,0,53146398700,0
0,0,0,0,53154339000,0
0,0,0,0,53409687600,0
0,0,0,0,53494002400,0
0,0,0,0,53553956500,0
0,0,0,0,54518555000,0
0,0,0,0,54542309100,0
0,0,0,0,55217797000,0
0,0,0,0,55928294900,0
0,0,0,0,57378163200,0
0,0,0,0,57497653900,0
0,0,0,0,57685742400,0
0,0,0,0,57742403500,0
0,0,0,0,58104275300,0
0,0,0,0,58417314900,0
0,0,0,0,59671909100,0
0,0,0,0,59746377500,0
0,0,0,0,59842860400,0
0,0,0,0,59949411300,0
0,0,0,0,60046817700,0
