Number of Requested Messages,ns since start
0,447550500
0,473632300
0,548145500
0,627361400
0,732959800
0,1027494300
0,1181960300
0,1808738900
0,2023494500
0,2049406500
0,2089573900
0,2262765100
0,2337946300
0,3087357100
0,5019136000
0,5526960800
0,6012961200
0,9777860000
0,13215131900
0,14123785400
0,14728129800
0,14849431700
0,15290335100
0,15514531100
0,16601656000
0,18317534000
0,22470789900
0,22483949500
0,22957844600
0,23239314700
0,24017364500
0,24152533000
0,24625275900
0,25496228900
0,25661647500
0,26844917800
0,26975641600
0,27617231400
0,28033164200
0,28802255000
0,28818181700
0,28913140100
0,29056388800
0,29058385400
0,29442321900
0,29656126000
0,30894564100
0,31427455400
0,31529745600
0,32414415100
0,32618519500
0,32953447000
0,33616725000
0,35992002300
0,37626025800
0,39507087700
0,39754022300
0,39755769700
0,41361315900
0,44024513900
0,44299881800
0,45598934300
0,46436920800
0,46772192800
0,48075097400
0,48076898800
0,49286117800
0,49523055000
0,50251176500
0,52616446300
0,52627238100
0,53401424700
0,53569572700
0,55043311800
0,55791044900
0,55793709800
0,55959754800
0,56041249200
0,56622651400
0,56846709400
0,56890506100
0,57092475900
0,57324126700
0,57414697300
0,57437817100
0,57732031100
0,57950448700
0,58434646500
0,58519676500
0,58766986400
0,59378308400
0,61375322700
0,61858572700
