Message ID,Issuance Time (unix),Confirmation Time (ns),Weight,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685360358,550825200,12,1,22,756826000
1,1685360358,550908000,17,2,22,756904900
2,1685360359,638556800,13,3,41,905133600
1,1685360358,699140200,22,4,41,905137000
5,1685360359,597542700,14,5,41,936872300
4,1685360359,647521500,12,6,43,944902000
2,1685360359,678330400,18,7,43,944905200
1,1685360358,738911000,28,8,43,944907500
4,1685360359,656669800,17,9,43,954050100
2,1685360359,687478900,24,10,43,954053700
1,1685360358,748059100,35,11,43,954055500
4,1685360359,677432400,21,12,44,974812800
2,1685360359,708241800,29,13,44,974817000
1,1685360358,768822400,41,14,44,974818800
22,1685360359,232756500,14,15,45,989501800
4,1685360359,692126400,27,16,45,989504800
2,1685360359,722931900,36,17,45,989506600
1,1685360358,783511900,49,18,45,989508400
4,1685360359,722598600,34,19,47,1019978900
2,1685360359,753407700,44,20,47,1019984000
1,1685360358,813989800,58,21,47,1019986100
4,1685360359,734101700,37,22,47,1031482100
2,1685360359,764913700,48,23,47,1031488800
1,1685360358,825495000,63,24,47,1031491400
1,1685360358,873492000,69,25,48,1079490200
4,1685360359,795614200,41,26,48,1092994900
2,1685360359,826428000,53,27,48,1093004300
1,1685360358,887009800,73,28,48,1093006200
41,1685360359,329065300,14,29,52,1234094300
22,1685360359,477354200,20,30,52,1234098500
4,1685360359,936722400,44,31,52,1234100900
2,1685360359,967528200,57,32,52,1234103000
1,1685360358,1028111700,78,33,52,1234108500
4,1685360359,936740200,52,34,52,1234118500
2,1685360359,967545500,66,35,52,1234120100
1,1685360358,1028125100,88,36,52,1234121600
3,1685360359,957520400,12,37,52,1234247600
3,1685360359,957582100,16,38,52,1234310400
4,1685360359,937021300,57,39,52,1234400200
2,1685360359,967827500,72,40,52,1234402300
1,1685360358,1028407400,95,41,52,1234403900
3,1685360359,957685800,21,42,52,1234412600
3,1685360359,957856300,26,43,52,1234583400
12,1685360359,732133100,14,44,52,1234649200
3,1685360359,957924000,32,45,52,1234650800
3,1685360359,958007000,39,46,52,1234733900
15,1685360359,671667800,14,47,52,1234816700
12,1685360359,732302400,20,48,52,1234818300
3,1685360359,958093800,42,49,52,1234820400
27,1685360359,451894000,14,50,52,1234919600
15,1685360359,671773500,20,51,52,1234921600
12,1685360359,732407100,27,52,52,1234923000
3,1685360359,958198300,50,53,52,1234925700
4,1685360359,937558900,60,54,52,1234937200
2,1685360359,968364400,76,55,52,1234939100
1,1685360358,1028944000,100,56,52,1234940600
4,1685360359,937728600,63,57,52,1235107300
2,1685360359,968534800,80,58,52,1235109400
1,1685360358,1029114400,105,59,52,1235110900
4,1685360359,937824200,68,60,52,1235202900
2,1685360359,968630000,86,61,52,1235204600
1,1685360358,1029209700,112,62,52,1235206600
43,1685360359,492593400,14,63,61,1437394700
41,1685360359,532377900,20,64,61,1437406000
22,1685360359,680665600,27,65,61,1437411300
4,1685360359,1140036800,71,66,61,1437415300
2,1685360359,1170848000,90,67,61,1437422600
1,1685360358,1231429400,117,68,61,1437426400
6,1685360359,1063200100,14,69,61,1437523500
5,1685360359,1098198600,20,70,61,1437525800
7,1685360359,1061122400,14,71,61,1437608400
6,1685360359,1063287300,20,72,61,1437610400
5,1685360359,1098284800,27,73,61,1437612000
44,1685360359,462901100,14,74,62,1437702600
43,1685360359,492907200,20,75,62,1437704400
41,1685360359,532680400,27,76,62,1437706700
22,1685360359,680964500,35,77,62,1437708600
4,1685360359,1140332700,80,78,62,1437711200
2,1685360359,1171138000,100,79,62,1437712800
1,1685360358,1231718000,128,80,62,1437714600
8,1685360359,1040661900,14,81,62,1437933300
9,1685360359,995753400,14,82,62,1438016500
8,1685360359,1040747200,20,83,62,1438018200
45,1685360359,455275600,14,84,63,1444766600
44,1685360359,469968800,20,85,63,1444770300
